일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,9.0,0.000,0.070,0.300,0.00
3,0.009,10.0,0.080,0.080,0.333,0.16
4,0.026,11.0,0.090,0.090,0.367,0.18
5,0.041,11.0,0.110,0.110,0.367,0.22
6,0.058,12.0,0.120,0.120,0.400,0.24
7,0.073,12.0,0.140,0.140,0.400,0.28
8,0.090,13.0,0.150,0.150,0.433,0.30
9,0.107,13.0,0.170,0.170,0.433,0.34
10,0.122,14.0,0.180,0.180,0.467,0.36
11,0.138,14.0,0.200,0.200,0.467,0.40
12,0.155,15.0,0.210,0.210,0.500,0.42
13,0.170,15.0,0.230,0.230,0.500,0.46
14,0.186,16.0,0.240,0.240,0.533,0.48
15,0.203,16.0,0.260,0.260,0.533,0.52
16,0.218,17.0,0.270,0.270,0.567,0.54
17,0.234,17.0,0.290,0.290,0.567,0.58
18,0.250,18.0,0.300,0.300,0.600,0.60
19,0.266,18.0,0.320,0.320,0.600,0.64
20,0.282,18.0,0.330,0.330,0.600,0.66
21,0.298,19.0,0.350,0.350,0.633,0.70
22,0.314,19.0,0.360,0.360,0.633,0.72
23,0.330,20.0,0.370,0.370,0.667,0.74
24,0.346,20.0,0.390,0.390,0.667,0.78
25,0.362,21.0,0.400,0.400,0.700,0.80
26,0.379,22.0,0.420,0.420,0.733,0.84
27,0.393,22.0,0.430,0.430,0.733,0.86
28,0.410,23.0,0.450,0.450,0.767,0.90
29,0.427,23.0,0.460,0.460,0.767,0.92
30,0.443,23.0,0.480,0.480,0.767,0.96
31,0.458,23.0,0.490,0.490,0.767,0.98
32,0.475,23.0,0.510,0.510,0.767,1.02
33,0.491,23.0,0.520,0.520,0.767,1.04
34,0.506,22.0,0.540,0.540,0.733,1.08
35,0.523,22.0,0.550,0.550,0.733,1.10
36,0.538,22.0,0.570,0.570,0.733,1.14
37,0.555,22.0,0.580,0.580,0.733,1.16
38,0.570,22.0,0.600,0.600,0.733,1.20
39,0.586,22.0,0.610,0.610,0.733,1.22
40,0.602,22.0,0.620,0.620,0.733,1.24
41,0.618,22.0,0.640,0.640,0.733,1.28
42,0.634,22.0,0.650,0.650,0.733,1.30
43,0.650,22.0,0.670,0.670,0.733,1.34
44,0.667,22.0,0.680,0.680,0.733,1.36
45,0.683,22.0,0.700,0.700,0.733,1.40
46,0.699,22.0,0.710,0.710,0.733,1.42
47,0.714,22.0,0.730,0.730,0.733,1.46
48,0.731,22.0,0.740,0.740,0.733,1.48
49,0.746,23.0,0.760,0.760,0.767,1.52
50,0.763,23.0,0.770,0.770,0.767,1.54
51,0.778,23.0,0.790,0.790,0.767,1.58
52,0.794,24.0,0.800,0.800,0.800,1.60
53,0.811,24.0,0.810,0.810,0.800,1.62
54,0.826,25.0,0.830,0.830,0.833,1.66
55,0.843,25.0,0.840,0.840,0.833,1.68
56,0.858,26.0,0.860,0.860,0.867,1.72
57,0.874,26.0,0.870,0.870,0.867,1.74
58,0.890,27.0,0.890,0.890,0.900,1.78
59,0.906,27.0,0.900,0.900,0.900,1.80
60,0.922,28.0,0.920,0.920,0.933,1.84
61,0.938,28.0,0.930,0.930,0.933,1.86
62,0.954,29.0,0.950,0.950,0.967,1.90
63,0.971,29.0,0.960,0.960,0.967,1.92
64,0.987,30.0,0.980,0.980,1.000,1.96
65,1.003,30.0,0.990,0.990,1.000,1.98
66,1.019,30.0,1.000,1.000,1.000,2.00
67,1.035,31.0,1.020,1.020,1.033,2.04
68,1.051,31.0,1.030,1.030,1.033,2.06
69,1.066,31.0,1.050,1.050,1.033,2.10
70,1.082,31.0,1.060,1.060,1.033,2.12
71,1.098,32.0,1.080,1.080,1.067,2.16
72,1.114,32.0,1.090,1.090,1.067,2.18
73,1.130,32.0,1.110,1.110,1.067,2.22
74,1.147,32.0,1.120,1.120,1.067,2.24
75,1.162,32.0,1.140,1.140,1.067,2.28
76,1.178,32.0,1.150,1.150,1.067,2.30
77,1.194,32.0,1.170,1.170,1.067,2.34
78,1.210,32.0,1.180,1.180,1.067,2.36
79,1.227,32.0,1.190,1.190,1.067,2.38
80,1.243,32.0,1.210,1.210,1.067,2.42
81,1.258,32.0,1.220,1.220,1.067,2.44
82,1.274,32.0,1.240,1.240,1.067,2.48
83,1.291,31.0,1.250,1.250,1.033,2.50
84,1.306,31.0,1.270,1.270,1.033,2.54
85,1.323,31.0,1.280,1.280,1.033,2.56
86,1.339,30.0,1.300,1.300,1.000,2.60
87,1.355,29.0,1.310,1.310,0.967,2.62
88,1.371,28.0,1.330,1.330,0.933,2.66
89,1.387,22.0,1.340,1.340,0.733,2.68
90,1.402,17.0,1.350,1.350,0.567,2.70
91,1.418,12.0,1.370,1.370,0.400,2.74
