일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,9.0,0.000,0.070,0.300,0.00
3,0.012,10.0,0.080,0.080,0.333,0.16
4,0.027,11.0,0.090,0.090,0.367,0.18
5,0.043,12.0,0.110,0.110,0.400,0.22
6,0.059,12.0,0.120,0.120,0.400,0.24
7,0.076,13.0,0.140,0.140,0.433,0.28
8,0.091,14.0,0.150,0.150,0.467,0.30
9,0.107,14.0,0.170,0.170,0.467,0.34
10,0.124,15.0,0.180,0.180,0.500,0.36
11,0.140,15.0,0.200,0.200,0.500,0.40
12,0.155,15.0,0.210,0.210,0.500,0.42
13,0.172,16.0,0.230,0.230,0.533,0.46
14,0.188,17.0,0.240,0.240,0.567,0.48
15,0.203,17.0,0.260,0.260,0.567,0.52
16,0.219,18.0,0.270,0.270,0.600,0.54
17,0.235,18.0,0.290,0.290,0.600,0.58
18,0.251,19.0,0.300,0.300,0.633,0.60
19,0.267,19.0,0.320,0.320,0.633,0.64
20,0.283,20.0,0.330,0.330,0.667,0.66
21,0.300,20.0,0.350,0.350,0.667,0.70
22,0.315,21.0,0.360,0.360,0.700,0.72
23,0.331,21.0,0.370,0.370,0.700,0.74
24,0.348,21.0,0.390,0.390,0.700,0.78
25,0.363,22.0,0.400,0.400,0.733,0.80
26,0.380,22.0,0.420,0.420,0.733,0.84
27,0.395,22.0,0.430,0.430,0.733,0.86
28,0.411,22.0,0.450,0.450,0.733,0.90
29,0.428,21.0,0.460,0.460,0.700,0.92
30,0.443,21.0,0.480,0.480,0.700,0.96
31,0.459,21.0,0.490,0.490,0.700,0.98
32,0.476,21.0,0.510,0.510,0.700,1.02
33,0.491,21.0,0.520,0.520,0.700,1.04
34,0.507,21.0,0.540,0.540,0.700,1.08
35,0.523,21.0,0.550,0.550,0.700,1.10
36,0.539,20.0,0.570,0.570,0.667,1.14
37,0.555,20.0,0.580,0.580,0.667,1.16
38,0.571,20.0,0.590,0.590,0.667,1.18
39,0.587,20.0,0.610,0.610,0.667,1.22
40,0.604,20.0,0.620,0.620,0.667,1.24
41,0.620,20.0,0.640,0.640,0.667,1.28
42,0.636,20.0,0.650,0.650,0.667,1.30
43,0.652,20.0,0.670,0.670,0.667,1.34
44,0.667,21.0,0.680,0.680,0.700,1.36
45,0.683,21.0,0.700,0.700,0.700,1.40
46,0.699,21.0,0.710,0.710,0.700,1.42
47,0.715,22.0,0.730,0.730,0.733,1.46
48,0.732,23.0,0.740,0.740,0.767,1.48
49,0.747,23.0,0.760,0.760,0.767,1.52
50,0.763,24.0,0.770,0.770,0.800,1.54
51,0.779,24.0,0.790,0.790,0.800,1.58
52,0.795,25.0,0.800,0.800,0.833,1.60
53,0.811,26.0,0.810,0.810,0.867,1.62
54,0.828,27.0,0.840,0.840,0.900,1.68
55,0.860,28.0,0.860,0.860,0.933,1.72
56,0.876,28.0,0.880,0.880,0.933,1.76
57,0.891,29.0,0.890,0.890,0.967,1.78
58,0.907,29.0,0.900,0.900,0.967,1.80
59,0.923,30.0,0.920,0.920,1.000,1.84
60,0.940,30.0,0.940,0.940,1.000,1.88
61,0.956,31.0,0.950,0.950,1.033,1.90
62,0.971,31.0,0.970,0.970,1.033,1.94
63,0.987,31.0,0.980,0.980,1.033,1.96
64,1.004,32.0,1.000,1.000,1.067,2.00
65,1.020,32.0,1.010,1.010,1.067,2.02
66,1.036,33.0,1.030,1.030,1.100,2.06
67,1.052,33.0,1.040,1.040,1.100,2.08
68,1.068,33.0,1.060,1.060,1.100,2.12
69,1.084,34.0,1.070,1.070,1.133,2.14
70,1.099,34.0,1.080,1.080,1.133,2.16
71,1.116,34.0,1.100,1.100,1.133,2.20
72,1.132,35.0,1.110,1.110,1.167,2.22
73,1.147,35.0,1.130,1.130,1.167,2.26
74,1.163,35.0,1.140,1.140,1.167,2.28
75,1.179,35.0,1.160,1.160,1.167,2.32
76,1.196,36.0,1.170,1.170,1.200,2.34
77,1.212,36.0,1.190,1.190,1.200,2.38
78,1.228,36.0,1.200,1.200,1.200,2.40
79,1.243,36.0,1.220,1.220,1.200,2.44
80,1.259,36.0,1.230,1.230,1.200,2.46
81,1.276,36.0,1.250,1.250,1.200,2.50
82,1.292,37.0,1.260,1.260,1.233,2.52
83,1.308,37.0,1.270,1.270,1.233,2.54
84,1.324,37.0,1.290,1.290,1.233,2.58
85,1.340,37.0,1.300,1.300,1.233,2.60
86,1.356,37.0,1.320,1.320,1.233,2.64
87,1.372,37.0,1.330,1.330,1.233,2.66
88,1.387,36.0,1.350,1.350,1.200,2.70
89,1.403,36.0,1.360,1.360,1.200,2.72
90,1.419,35.0,1.380,1.380,1.167,2.76
91,1.435,34.0,1.390,1.390,1.133,2.78
92,1.452,31.0,1.410,1.410,1.033,2.82
93,1.468,26.0,1.420,1.420,0.867,2.84
94,1.484,22.0,1.430,1.430,0.733,2.86
95,1.501,17.0,1.450,1.450,0.567,2.90
