일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,11.0,0.000,0.070,0.367,0.00
3,0.010,12.0,0.090,0.090,0.400,0.18
4,0.027,13.0,0.100,0.100,0.433,0.20
5,0.042,14.0,0.120,0.120,0.467,0.24
6,0.059,15.0,0.130,0.130,0.500,0.26
7,0.074,16.0,0.150,0.150,0.533,0.30
8,0.090,17.0,0.160,0.160,0.567,0.32
9,0.106,18.0,0.180,0.180,0.600,0.36
10,0.122,19.0,0.190,0.190,0.633,0.38
11,0.138,20.0,0.210,0.210,0.667,0.42
12,0.154,21.0,0.220,0.220,0.700,0.44
13,0.171,22.0,0.240,0.240,0.733,0.48
14,0.187,22.0,0.250,0.250,0.733,0.50
15,0.203,23.0,0.260,0.260,0.767,0.52
16,0.219,24.0,0.280,0.280,0.800,0.56
17,0.235,24.0,0.290,0.290,0.800,0.58
18,0.250,25.0,0.310,0.310,0.833,0.62
19,0.267,25.0,0.320,0.320,0.833,0.64
20,0.282,25.0,0.340,0.340,0.833,0.68
21,0.298,25.0,0.350,0.350,0.833,0.70
22,0.314,25.0,0.370,0.370,0.833,0.74
23,0.330,26.0,0.380,0.380,0.867,0.76
24,0.346,26.0,0.400,0.400,0.867,0.80
25,0.362,27.0,0.410,0.410,0.900,0.82
26,0.377,28.0,0.430,0.430,0.933,0.86
27,0.394,28.0,0.440,0.440,0.933,0.88
28,0.410,27.0,0.460,0.460,0.900,0.92
29,0.426,27.0,0.470,0.470,0.900,0.94
30,0.442,26.0,0.490,0.490,0.867,0.98
31,0.459,26.0,0.500,0.500,0.867,1.00
32,0.474,25.0,0.510,0.510,0.833,1.02
33,0.491,25.0,0.530,0.530,0.833,1.06
34,0.506,25.0,0.540,0.540,0.833,1.08
35,0.522,25.0,0.560,0.560,0.833,1.12
36,0.539,25.0,0.570,0.570,0.833,1.14
37,0.555,25.0,0.590,0.590,0.833,1.18
38,0.571,25.0,0.600,0.600,0.833,1.20
39,0.586,25.0,0.620,0.620,0.833,1.24
40,0.602,25.0,0.630,0.630,0.833,1.26
41,0.619,26.0,0.650,0.650,0.867,1.30
42,0.634,27.0,0.660,0.660,0.900,1.32
43,0.650,27.0,0.680,0.680,0.900,1.36
44,0.666,28.0,0.690,0.690,0.933,1.38
45,0.682,29.0,0.700,0.700,0.967,1.40
46,0.698,30.0,0.720,0.720,1.000,1.44
47,0.714,31.0,0.730,0.730,1.033,1.46
48,0.730,31.0,0.750,0.750,1.033,1.50
49,0.747,33.0,0.760,0.760,1.100,1.52
50,0.762,33.0,0.780,0.780,1.100,1.56
51,0.778,34.0,0.790,0.790,1.133,1.58
52,0.794,35.0,0.810,0.810,1.167,1.62
53,0.810,36.0,0.820,0.820,1.200,1.64
54,0.826,37.0,0.840,0.840,1.233,1.68
55,0.842,38.0,0.850,0.850,1.267,1.70
56,0.858,39.0,0.870,0.870,1.300,1.74
57,0.873,39.0,0.880,0.880,1.300,1.76
58,0.890,40.0,0.890,0.890,1.333,1.78
59,0.906,41.0,0.910,0.910,1.367,1.82
60,0.923,42.0,0.920,0.920,1.400,1.84
61,0.938,42.0,0.940,0.940,1.400,1.88
62,0.954,43.0,0.950,0.950,1.433,1.90
63,0.971,44.0,0.970,0.970,1.467,1.94
64,0.987,44.0,0.980,0.980,1.467,1.96
65,1.003,45.0,1.000,1.000,1.500,2.00
66,1.019,45.0,1.010,1.010,1.500,2.02
67,1.035,46.0,1.030,1.030,1.533,2.06
68,1.050,46.0,1.040,1.040,1.533,2.08
69,1.067,47.0,1.060,1.060,1.567,2.12
70,1.082,47.0,1.070,1.070,1.567,2.14
71,1.099,48.0,1.080,1.080,1.600,2.16
72,1.114,48.0,1.100,1.100,1.600,2.20
73,1.130,49.0,1.110,1.110,1.633,2.22
74,1.146,49.0,1.130,1.130,1.633,2.26
75,1.162,49.0,1.140,1.140,1.633,2.28
76,1.179,50.0,1.160,1.160,1.667,2.32
77,1.195,50.0,1.170,1.170,1.667,2.34
78,1.211,51.0,1.190,1.190,1.700,2.38
79,1.227,51.0,1.200,1.200,1.700,2.40
80,1.243,51.0,1.220,1.220,1.700,2.44
81,1.259,52.0,1.230,1.230,1.733,2.46
82,1.275,52.0,1.250,1.250,1.733,2.50
83,1.291,53.0,1.260,1.260,1.767,2.52
84,1.307,53.0,1.270,1.270,1.767,2.54
85,1.323,53.0,1.290,1.290,1.767,2.58
86,1.339,53.0,1.300,1.300,1.767,2.60
87,1.355,54.0,1.320,1.320,1.800,2.64
88,1.371,54.0,1.330,1.330,1.800,2.66
89,1.386,54.0,1.350,1.350,1.800,2.70
90,1.402,54.0,1.360,1.360,1.800,2.72
91,1.419,54.0,1.380,1.380,1.800,2.76
92,1.435,54.0,1.390,1.390,1.800,2.78
93,1.450,54.0,1.410,1.410,1.800,2.82
94,1.467,53.0,1.420,1.420,1.767,2.84
95,1.482,53.0,1.430,1.430,1.767,2.86
96,1.498,52.0,1.450,1.450,1.733,2.90
97,1.515,51.0,1.460,1.460,1.700,2.92
98,1.531,50.0,1.480,1.480,1.667,2.96
99,1.547,49.0,1.490,1.490,1.633,2.98
100,1.563,49.0,1.510,1.510,1.633,3.02
101,1.578,48.0,1.520,1.520,1.600,3.04
102,1.595,47.0,1.540,1.540,1.567,3.08
103,1.610,46.0,1.550,1.550,1.533,3.10
