일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,9.0,0.000,0.070,0.300,0.00
3,0.010,9.0,0.080,0.080,0.300,0.16
4,0.026,10.0,0.100,0.100,0.333,0.20
5,0.043,10.0,0.110,0.110,0.333,0.22
6,0.059,11.0,0.130,0.130,0.367,0.26
7,0.074,11.0,0.140,0.140,0.367,0.28
8,0.091,12.0,0.160,0.160,0.400,0.32
9,0.106,12.0,0.170,0.170,0.400,0.34
10,0.123,12.0,0.190,0.190,0.400,0.38
11,0.139,13.0,0.200,0.200,0.433,0.40
12,0.155,13.0,0.220,0.220,0.433,0.44
13,0.171,13.0,0.230,0.230,0.433,0.46
14,0.187,14.0,0.250,0.250,0.467,0.50
15,0.203,14.0,0.260,0.260,0.467,0.52
16,0.219,15.0,0.280,0.280,0.500,0.56
17,0.234,15.0,0.290,0.290,0.500,0.58
18,0.251,15.0,0.300,0.300,0.500,0.60
19,0.267,15.0,0.320,0.320,0.500,0.64
20,0.283,16.0,0.330,0.330,0.533,0.66
21,0.298,16.0,0.350,0.350,0.533,0.70
22,0.315,17.0,0.360,0.360,0.567,0.72
23,0.331,17.0,0.380,0.380,0.567,0.76
24,0.347,17.0,0.390,0.390,0.567,0.78
25,0.363,18.0,0.410,0.410,0.600,0.82
26,0.379,18.0,0.420,0.420,0.600,0.84
27,0.395,19.0,0.440,0.440,0.633,0.88
28,0.410,19.0,0.450,0.450,0.633,0.90
29,0.426,20.0,0.470,0.470,0.667,0.94
30,0.442,20.0,0.480,0.480,0.667,0.96
31,0.459,21.0,0.500,0.500,0.700,1.00
32,0.475,21.0,0.510,0.510,0.700,1.02
33,0.490,22.0,0.520,0.520,0.733,1.04
34,0.507,22.0,0.540,0.540,0.733,1.08
35,0.523,22.0,0.550,0.550,0.733,1.10
36,0.539,22.0,0.570,0.570,0.733,1.14
37,0.555,22.0,0.580,0.580,0.733,1.16
38,0.571,21.0,0.600,0.600,0.700,1.20
39,0.587,20.0,0.610,0.610,0.667,1.22
40,0.602,20.0,0.630,0.630,0.667,1.26
41,0.619,19.0,0.640,0.640,0.633,1.28
42,0.635,19.0,0.660,0.660,0.633,1.32
43,0.651,19.0,0.670,0.670,0.633,1.34
44,0.667,19.0,0.690,0.690,0.633,1.38
45,0.683,19.0,0.700,0.700,0.633,1.40
46,0.699,19.0,0.720,0.720,0.633,1.44
47,0.715,19.0,0.730,0.730,0.633,1.46
48,0.731,19.0,0.740,0.740,0.633,1.48
49,0.747,19.0,0.760,0.760,0.633,1.52
50,0.762,20.0,0.770,0.770,0.667,1.54
51,0.779,21.0,0.790,0.790,0.700,1.58
52,0.795,21.0,0.800,0.800,0.700,1.60
53,0.811,22.0,0.820,0.820,0.733,1.64
54,0.827,22.0,0.830,0.830,0.733,1.66
55,0.843,23.0,0.850,0.850,0.767,1.70
56,0.859,24.0,0.860,0.860,0.800,1.72
57,0.875,24.0,0.880,0.880,0.800,1.76
58,0.890,25.0,0.890,0.890,0.833,1.78
59,0.907,26.0,0.910,0.910,0.867,1.82
60,0.922,26.0,0.920,0.920,0.867,1.84
61,0.938,27.0,0.940,0.940,0.900,1.88
62,0.954,27.0,0.950,0.950,0.900,1.90
63,0.970,28.0,0.960,0.960,0.933,1.92
64,0.987,29.0,0.980,0.980,0.967,1.96
65,1.003,29.0,0.990,0.990,0.967,1.98
66,1.019,30.0,1.010,1.010,1.000,2.02
67,1.034,30.0,1.020,1.020,1.000,2.04
68,1.050,31.0,1.040,1.040,1.033,2.08
69,1.066,31.0,1.050,1.050,1.033,2.10
70,1.083,31.0,1.070,1.070,1.033,2.14
71,1.099,32.0,1.080,1.080,1.067,2.16
72,1.115,32.0,1.100,1.100,1.067,2.20
73,1.131,32.0,1.110,1.110,1.067,2.22
74,1.147,33.0,1.120,1.120,1.100,2.24
75,1.163,33.0,1.140,1.140,1.100,2.28
76,1.179,33.0,1.150,1.150,1.100,2.30
77,1.195,33.0,1.170,1.170,1.100,2.34
78,1.211,33.0,1.180,1.180,1.100,2.36
79,1.227,33.0,1.200,1.200,1.100,2.40
80,1.243,33.0,1.210,1.210,1.100,2.42
81,1.259,33.0,1.230,1.230,1.100,2.46
82,1.275,33.0,1.240,1.240,1.100,2.48
83,1.290,33.0,1.260,1.260,1.100,2.52
84,1.307,33.0,1.270,1.270,1.100,2.54
85,1.323,33.0,1.290,1.290,1.100,2.58
86,1.338,32.0,1.300,1.300,1.067,2.60
87,1.355,27.0,1.310,1.310,0.900,2.62
88,1.371,18.0,1.330,1.330,0.600,2.66
89,1.387,13.0,1.340,1.340,0.433,2.68
