일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,11.0,0.000,0.070,0.367,0.00
3,0.011,11.0,0.080,0.080,0.367,0.16
4,0.026,12.0,0.100,0.100,0.400,0.20
5,0.042,13.0,0.110,0.110,0.433,0.22
6,0.058,14.0,0.130,0.130,0.467,0.26
7,0.073,15.0,0.140,0.140,0.500,0.28
8,0.090,15.0,0.160,0.160,0.500,0.32
9,0.106,16.0,0.170,0.170,0.533,0.34
10,0.123,17.0,0.190,0.190,0.567,0.38
11,0.139,17.0,0.200,0.200,0.567,0.40
12,0.155,17.0,0.220,0.220,0.567,0.44
13,0.170,18.0,0.230,0.230,0.600,0.46
14,0.186,18.0,0.250,0.250,0.600,0.50
15,0.202,19.0,0.260,0.260,0.633,0.52
16,0.219,19.0,0.280,0.280,0.633,0.56
17,0.235,20.0,0.290,0.290,0.667,0.58
18,0.251,20.0,0.310,0.310,0.667,0.62
19,0.267,20.0,0.320,0.320,0.667,0.64
20,0.282,20.0,0.330,0.330,0.667,0.66
21,0.298,21.0,0.350,0.350,0.700,0.70
22,0.314,21.0,0.360,0.360,0.700,0.72
23,0.330,22.0,0.380,0.380,0.733,0.76
24,0.346,22.0,0.390,0.390,0.733,0.78
25,0.362,22.0,0.410,0.410,0.733,0.82
26,0.379,23.0,0.420,0.420,0.767,0.84
27,0.395,23.0,0.440,0.440,0.767,0.88
28,0.411,24.0,0.450,0.450,0.800,0.90
29,0.426,24.0,0.470,0.470,0.800,0.94
30,0.442,25.0,0.480,0.480,0.833,0.96
31,0.458,26.0,0.500,0.500,0.867,1.00
32,0.475,27.0,0.510,0.510,0.900,1.02
33,0.491,27.0,0.530,0.530,0.900,1.06
34,0.506,28.0,0.540,0.540,0.933,1.08
35,0.522,28.0,0.550,0.550,0.933,1.10
36,0.538,29.0,0.570,0.570,0.967,1.14
37,0.554,29.0,0.580,0.580,0.967,1.16
38,0.571,27.0,0.600,0.600,0.900,1.20
39,0.587,25.0,0.610,0.610,0.833,1.22
40,0.603,24.0,0.630,0.630,0.800,1.26
41,0.618,23.0,0.640,0.640,0.767,1.28
42,0.634,23.0,0.660,0.660,0.767,1.32
43,0.651,23.0,0.670,0.670,0.767,1.34
44,0.667,22.0,0.690,0.690,0.733,1.38
45,0.683,22.0,0.700,0.700,0.733,1.40
46,0.699,22.0,0.720,0.720,0.733,1.44
47,0.714,22.0,0.730,0.730,0.733,1.46
48,0.730,23.0,0.750,0.750,0.767,1.50
49,0.746,23.0,0.760,0.760,0.767,1.52
50,0.762,24.0,0.770,0.770,0.800,1.54
51,0.779,24.0,0.790,0.790,0.800,1.58
52,0.795,25.0,0.800,0.800,0.833,1.60
53,0.810,26.0,0.820,0.820,0.867,1.64
54,0.827,27.0,0.830,0.830,0.900,1.66
55,0.842,28.0,0.850,0.850,0.933,1.70
56,0.857,29.0,0.860,0.860,0.967,1.72
57,0.874,29.0,0.880,0.880,0.967,1.76
58,0.890,30.0,0.890,0.890,1.000,1.78
59,0.906,31.0,0.910,0.910,1.033,1.82
60,0.922,31.0,0.920,0.920,1.033,1.84
61,0.939,32.0,0.940,0.940,1.067,1.88
62,0.955,33.0,0.950,0.950,1.100,1.90
63,0.970,33.0,0.960,0.960,1.100,1.92
64,0.986,33.0,0.980,0.980,1.100,1.96
65,1.002,34.0,0.990,0.990,1.133,1.98
66,1.018,34.0,1.010,1.010,1.133,2.02
67,1.034,35.0,1.020,1.020,1.167,2.04
68,1.050,35.0,1.040,1.040,1.167,2.08
69,1.066,36.0,1.050,1.050,1.200,2.10
70,1.083,36.0,1.070,1.070,1.200,2.14
71,1.099,37.0,1.080,1.080,1.233,2.16
72,1.114,37.0,1.100,1.100,1.233,2.20
73,1.131,38.0,1.110,1.110,1.267,2.22
74,1.147,38.0,1.130,1.130,1.267,2.26
75,1.163,38.0,1.140,1.140,1.267,2.28
76,1.179,39.0,1.150,1.150,1.300,2.30
77,1.195,39.0,1.170,1.170,1.300,2.34
78,1.211,39.0,1.180,1.180,1.300,2.36
79,1.227,40.0,1.200,1.200,1.333,2.40
80,1.243,40.0,1.210,1.210,1.333,2.42
81,1.259,40.0,1.230,1.230,1.333,2.46
82,1.274,41.0,1.240,1.240,1.367,2.48
83,1.290,41.0,1.260,1.260,1.367,2.52
84,1.306,41.0,1.270,1.270,1.367,2.54
85,1.322,41.0,1.290,1.290,1.367,2.58
86,1.338,42.0,1.300,1.300,1.400,2.60
87,1.355,42.0,1.310,1.310,1.400,2.62
88,1.371,42.0,1.330,1.330,1.400,2.66
89,1.387,43.0,1.340,1.340,1.433,2.68
90,1.402,43.0,1.360,1.360,1.433,2.72
91,1.418,43.0,1.370,1.370,1.433,2.74
92,1.434,44.0,1.390,1.390,1.467,2.78
93,1.450,44.0,1.400,1.400,1.467,2.80
94,1.467,44.0,1.420,1.420,1.467,2.84
95,1.483,45.0,1.430,1.430,1.500,2.86
96,1.499,45.0,1.450,1.450,1.500,2.90
97,1.514,45.0,1.460,1.460,1.500,2.92
98,1.530,46.0,1.470,1.470,1.533,2.94
99,1.546,46.0,1.490,1.490,1.533,2.98
100,1.562,46.0,1.500,1.500,1.533,3.00
101,1.578,47.0,1.520,1.520,1.567,3.04
102,1.594,47.0,1.530,1.530,1.567,3.06
103,1.611,47.0,1.550,1.550,1.567,3.10
