일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,11.4,0.000,0.060,0.292,0.00
3,0.010,13.4,0.080,0.080,0.344,8.00
4,0.026,16.4,0.090,0.090,0.421,9.00
5,0.042,19.8,0.110,0.110,0.508,11.00
6,0.059,23.1,0.120,0.120,0.592,12.00
7,0.074,26.3,0.140,0.140,0.674,14.00
8,0.091,29.3,0.150,0.150,0.751,15.00
9,0.107,31.9,0.170,0.170,0.818,17.00
10,0.122,34.3,0.180,0.180,0.879,18.00
11,0.139,36.5,0.200,0.200,0.936,20.00
12,0.154,38.7,0.210,0.210,0.992,21.00
13,0.170,40.8,0.230,0.230,1.046,23.00
14,0.187,43.0,0.240,0.240,1.103,24.00
15,0.203,45.4,0.260,0.260,1.164,26.00
16,0.219,47.3,0.270,0.270,1.213,27.00
17,0.235,49.5,0.290,0.290,1.269,29.00
18,0.251,52.9,0.300,0.300,1.356,30.00
19,0.267,56.4,0.320,0.320,1.446,32.00
20,0.283,59.8,0.330,0.330,1.533,33.00
21,0.298,63.1,0.340,0.340,1.618,34.00
22,0.315,66.5,0.360,0.360,1.705,36.00
23,0.330,69.8,0.370,0.370,1.790,37.00
24,0.347,73.1,0.390,0.390,1.874,39.00
25,0.363,76.4,0.400,0.400,1.959,40.00
26,0.378,79.7,0.420,0.420,2.044,42.00
27,0.395,83.0,0.430,0.430,2.128,43.00
28,0.411,86.2,0.450,0.450,2.210,45.00
29,0.426,89.5,0.460,0.460,2.295,46.00
30,0.443,91.3,0.480,0.480,2.341,48.00
31,0.459,95.3,0.490,0.490,2.444,49.00
32,0.475,99.0,0.510,0.510,2.538,51.00
33,0.491,102.6,0.520,0.520,2.631,52.00
34,0.507,106.0,0.540,0.540,2.718,54.00
35,0.523,109.4,0.550,0.550,2.805,55.00
36,0.539,112.6,0.560,0.560,2.887,56.00
37,0.555,115.8,0.580,0.580,2.969,58.00
38,0.570,119.0,0.590,0.590,3.051,59.00
39,0.587,122.2,0.610,0.610,3.133,61.00
40,0.603,125.2,0.620,0.620,3.210,62.00
41,0.619,128.3,0.640,0.640,3.290,64.00
42,0.635,131.3,0.650,0.650,3.367,65.00
43,0.651,133.5,0.670,0.670,3.423,67.00
44,0.667,136.9,0.680,0.680,3.510,68.00
45,0.683,140.3,0.700,0.700,3.597,70.00
46,0.699,143.4,0.710,0.710,3.677,71.00
47,0.715,146.5,0.730,0.730,3.756,73.00
48,0.731,149.5,0.740,0.740,3.833,74.00
49,0.747,152.4,0.760,0.760,3.908,76.00
50,0.763,155.3,0.770,0.770,3.982,77.00
51,0.779,158.2,0.780,0.780,4.056,78.00
52,0.795,161.1,0.800,0.800,4.131,80.00
53,0.812,163.9,0.810,0.810,4.203,81.00
54,0.826,166.7,0.830,0.830,4.274,83.00
55,0.843,169.5,0.840,0.840,4.346,84.00
56,0.859,171.6,0.860,0.860,4.400,86.00
57,0.876,174.5,0.870,0.870,4.474,87.00
58,0.892,177.7,0.890,0.890,4.556,89.00
59,0.907,180.9,0.900,0.900,4.638,90.00
60,0.923,183.9,0.920,0.920,4.715,92.00
61,0.939,187.0,0.930,0.930,4.795,93.00
62,0.956,189.9,0.950,0.950,4.869,95.00
63,0.971,192.9,0.960,0.960,4.946,96.00
64,0.988,195.8,0.970,0.970,5.021,97.00
65,1.003,198.7,0.990,0.990,5.095,99.00
66,1.020,201.6,1.000,1.000,5.169,100.00
67,1.035,204.4,1.020,1.020,5.241,102.00
68,1.052,207.3,1.030,1.030,5.315,103.00
69,1.067,209.4,1.050,1.050,5.369,105.00
70,1.083,212.6,1.060,1.060,5.451,106.00
71,1.100,215.7,1.080,1.080,5.531,108.00
72,1.115,218.7,1.090,1.090,5.608,109.00
73,1.131,221.5,1.110,1.110,5.679,111.00
74,1.147,224.3,1.120,1.120,5.751,112.00
75,1.163,227.0,1.140,1.140,5.821,114.00
76,1.179,229.6,1.150,1.150,5.887,115.00
77,1.195,232.3,1.160,1.160,5.956,116.00
78,1.211,234.9,1.180,1.180,6.023,118.00
79,1.227,237.4,1.190,1.190,6.087,119.00
80,1.242,240.0,1.210,1.210,6.154,121.00
81,1.258,242.5,1.220,1.220,6.218,122.00
82,1.274,245.0,1.240,1.240,6.282,124.00
83,1.291,247.1,1.250,1.250,6.336,125.00
84,1.307,249.9,1.270,1.270,6.408,127.00
85,1.323,252.6,1.280,1.280,6.477,128.00
86,1.339,255.1,1.300,1.300,6.541,130.00
87,1.356,257.6,1.310,1.310,6.605,131.00
88,1.371,260.1,1.330,1.330,6.669,133.00
89,1.387,262.5,1.340,1.340,6.731,134.00
90,1.403,264.9,1.350,1.350,6.792,135.00
91,1.419,267.3,1.370,1.370,6.854,137.00
92,1.435,269.7,1.380,1.380,6.915,138.00
93,1.451,272.0,1.400,1.400,6.974,140.00
94,1.467,274.4,1.410,1.410,7.036,141.00
95,1.483,276.7,1.430,1.430,7.095,143.00
96,1.499,277.9,1.440,1.440,7.126,144.00
97,1.515,280.6,1.460,1.460,7.195,146.00
98,1.532,283.3,1.470,1.470,7.264,147.00
99,1.547,285.8,1.490,1.490,7.328,149.00
100,1.562,288.2,1.500,1.500,7.390,150.00
101,1.579,290.5,1.510,1.510,7.449,151.00
102,1.595,292.7,1.530,1.530,7.505,153.00
103,1.611,294.9,1.540,1.540,7.562,154.00
