일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,10.3,0.000,0.060,0.264,0.00
3,0.010,12.8,0.080,0.080,0.328,8.00
4,0.026,15.5,0.090,0.090,0.397,9.00
5,0.042,17.9,0.110,0.110,0.459,11.00
6,0.058,20.2,0.120,0.120,0.518,12.00
7,0.074,22.1,0.140,0.140,0.567,14.00
8,0.090,23.9,0.150,0.150,0.613,15.00
9,0.106,25.9,0.170,0.170,0.664,17.00
10,0.122,28.4,0.180,0.180,0.728,18.00
11,0.138,31.2,0.200,0.200,0.800,20.00
12,0.154,34.2,0.210,0.210,0.877,21.00
13,0.170,37.3,0.230,0.230,0.956,23.00
14,0.186,40.5,0.240,0.240,1.038,24.00
15,0.202,42.8,0.260,0.260,1.097,26.00
16,0.218,45.5,0.270,0.270,1.167,27.00
17,0.234,49.4,0.290,0.290,1.267,29.00
18,0.250,53.2,0.300,0.300,1.364,30.00
19,0.267,56.9,0.320,0.320,1.459,32.00
20,0.283,60.5,0.330,0.330,1.551,33.00
21,0.298,64.0,0.350,0.350,1.641,35.00
22,0.315,67.6,0.360,0.360,1.733,36.00
23,0.331,71.1,0.370,0.370,1.823,37.00
24,0.346,74.6,0.390,0.390,1.913,39.00
25,0.362,78.1,0.400,0.400,2.003,40.00
26,0.379,81.6,0.420,0.420,2.092,42.00
27,0.394,85.0,0.430,0.430,2.179,43.00
28,0.410,88.5,0.450,0.450,2.269,45.00
29,0.426,90.2,0.460,0.460,2.313,46.00
30,0.443,94.4,0.480,0.480,2.421,48.00
31,0.458,98.4,0.490,0.490,2.523,49.00
32,0.475,102.3,0.510,0.510,2.623,51.00
33,0.491,106.0,0.520,0.520,2.718,52.00
34,0.506,109.6,0.540,0.540,2.810,54.00
35,0.523,113.1,0.550,0.550,2.900,55.00
36,0.538,116.6,0.570,0.570,2.990,57.00
37,0.555,120.1,0.580,0.580,3.079,58.00
38,0.571,123.5,0.590,0.590,3.167,59.00
39,0.587,126.9,0.610,0.610,3.254,61.00
40,0.603,130.4,0.620,0.620,3.344,62.00
41,0.618,133.7,0.640,0.640,3.428,64.00
42,0.634,135.4,0.650,0.650,3.472,65.00
43,0.650,139.2,0.670,0.670,3.569,67.00
44,0.667,143.2,0.680,0.680,3.672,68.00
45,0.682,146.9,0.700,0.700,3.767,70.00
46,0.698,150.5,0.710,0.710,3.859,71.00
47,0.714,153.9,0.730,0.730,3.946,73.00
48,0.730,157.2,0.740,0.740,4.031,74.00
49,0.746,160.5,0.760,0.760,4.115,76.00
50,0.763,163.7,0.770,0.770,4.197,77.00
51,0.779,166.8,0.790,0.790,4.277,79.00
52,0.795,169.9,0.800,0.800,4.356,80.00
53,0.811,173.1,0.810,0.810,4.438,81.00
54,0.827,176.1,0.830,0.830,4.515,83.00
55,0.843,178.5,0.840,0.840,4.577,84.00
56,0.858,182.1,0.860,0.860,4.669,86.00
57,0.874,185.3,0.870,0.870,4.751,87.00
58,0.891,188.5,0.890,0.890,4.833,89.00
59,0.907,191.7,0.900,0.900,4.915,90.00
60,0.923,194.8,0.920,0.920,4.995,92.00
61,0.939,197.8,0.930,0.930,5.072,93.00
62,0.954,200.8,0.950,0.950,5.149,95.00
63,0.970,203.8,0.960,0.960,5.226,96.00
64,0.986,206.8,0.980,0.980,5.303,98.00
65,1.003,209.8,0.990,0.990,5.379,99.00
66,1.019,212.7,1.000,1.000,5.454,100.00
67,1.035,215.7,1.020,1.020,5.531,102.00
68,1.050,217.8,1.030,1.030,5.585,103.00
69,1.067,220.8,1.050,1.050,5.662,105.00
70,1.082,224.1,1.060,1.060,5.746,106.00
71,1.098,227.3,1.080,1.080,5.828,108.00
72,1.114,230.3,1.090,1.090,5.905,109.00
73,1.130,233.3,1.110,1.110,5.982,111.00
74,1.146,236.1,1.120,1.120,6.054,112.00
75,1.163,239.0,1.140,1.140,6.128,114.00
76,1.178,241.8,1.150,1.150,6.200,115.00
77,1.195,244.6,1.170,1.170,6.272,117.00
78,1.210,247.3,1.180,1.180,6.341,118.00
79,1.226,250.0,1.190,1.190,6.410,119.00
80,1.242,252.7,1.210,1.210,6.479,121.00
81,1.258,255.3,1.220,1.220,6.546,122.00
82,1.274,257.3,1.240,1.240,6.597,124.00
83,1.291,260.2,1.250,1.250,6.672,125.00
84,1.307,263.1,1.270,1.270,6.746,127.00
85,1.322,265.8,1.280,1.280,6.815,128.00
86,1.339,268.5,1.300,1.300,6.885,130.00
87,1.355,271.1,1.310,1.310,6.951,131.00
88,1.371,273.6,1.330,1.330,7.015,133.00
89,1.387,276.2,1.340,1.340,7.082,134.00
90,1.403,278.6,1.350,1.350,7.144,135.00
91,1.419,281.1,1.370,1.370,7.208,137.00
92,1.435,283.5,1.380,1.380,7.269,138.00
93,1.451,285.9,1.400,1.400,7.331,140.00
94,1.467,288.3,1.410,1.410,7.392,141.00
95,1.483,290.4,1.430,1.430,7.446,143.00
96,1.499,293.1,1.440,1.440,7.515,144.00
97,1.515,295.7,1.460,1.460,7.582,146.00
98,1.531,298.1,1.470,1.470,7.644,147.00
99,1.547,300.5,1.490,1.490,7.705,149.00
100,1.563,302.9,1.500,1.500,7.767,150.00
101,1.579,305.2,1.510,1.510,7.826,151.00
102,1.595,307.6,1.530,1.530,7.887,153.00
103,1.611,309.9,1.540,1.540,7.946,154.00
