일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,8.9,0.000,0.060,0.228,0.00
3,0.012,11.3,0.080,0.080,0.290,8.00
4,0.029,13.8,0.090,0.090,0.354,9.00
5,0.044,16.4,0.110,0.110,0.421,11.00
6,0.060,19.2,0.120,0.120,0.492,12.00
7,0.077,22.1,0.140,0.140,0.567,14.00
8,0.092,25.0,0.150,0.150,0.641,15.00
9,0.108,27.8,0.170,0.170,0.713,17.00
10,0.124,30.3,0.180,0.180,0.777,18.00
11,0.140,31.8,0.200,0.200,0.815,20.00
12,0.156,32.2,0.210,0.210,0.826,21.00
13,0.172,32.5,0.230,0.230,0.833,23.00
14,0.188,33.2,0.240,0.240,0.851,24.00
15,0.204,33.8,0.250,0.250,0.867,25.00
16,0.220,34.5,0.270,0.270,0.885,27.00
17,0.236,35.2,0.280,0.280,0.903,28.00
18,0.252,36.4,0.300,0.300,0.933,30.00
19,0.269,38.2,0.310,0.310,0.979,31.00
20,0.284,40.4,0.330,0.330,1.036,33.00
21,0.300,42.9,0.340,0.340,1.100,34.00
22,0.316,45.4,0.360,0.360,1.164,36.00
23,0.333,47.9,0.370,0.370,1.228,37.00
24,0.348,50.4,0.390,0.390,1.292,39.00
25,0.364,52.9,0.400,0.400,1.356,40.00
26,0.380,54.1,0.420,0.420,1.387,42.00
27,0.396,57.0,0.430,0.430,1.462,43.00
28,0.413,60.4,0.450,0.450,1.549,45.00
29,0.428,63.7,0.460,0.460,1.633,46.00
30,0.445,67.0,0.470,0.470,1.718,47.00
31,0.460,70.2,0.490,0.490,1.800,49.00
32,0.476,73.3,0.500,0.500,1.879,50.00
33,0.492,76.4,0.520,0.520,1.959,52.00
34,0.508,79.5,0.530,0.530,2.038,53.00
35,0.525,82.6,0.550,0.550,2.118,55.00
36,0.540,85.6,0.560,0.560,2.195,56.00
37,0.555,88.7,0.580,0.580,2.274,58.00
38,0.572,91.7,0.590,0.590,2.351,59.00
39,0.588,93.9,0.610,0.610,2.408,61.00
40,0.605,97.0,0.620,0.620,2.487,62.00
41,0.620,100.4,0.640,0.640,2.574,64.00
42,0.636,103.7,0.650,0.650,2.659,65.00
43,0.652,106.8,0.670,0.670,2.738,67.00
44,0.668,109.9,0.680,0.680,2.818,68.00
45,0.684,112.8,0.690,0.690,2.892,69.00
46,0.700,115.8,0.710,0.710,2.969,71.00
47,0.716,118.7,0.720,0.720,3.044,72.00
48,0.733,121.7,0.740,0.740,3.121,74.00
49,0.748,124.6,0.750,0.750,3.195,75.00
50,0.764,127.5,0.770,0.770,3.269,77.00
51,0.781,130.4,0.780,0.780,3.344,78.00
52,0.796,132.5,0.800,0.800,3.397,80.00
53,0.812,135.7,0.810,0.810,3.479,81.00
54,0.829,138.9,0.830,0.830,3.562,83.00
55,0.844,141.9,0.840,0.840,3.638,84.00
56,0.861,144.9,0.860,0.860,3.715,86.00
57,0.876,147.8,0.870,0.870,3.790,87.00
58,0.892,150.6,0.890,0.890,3.862,89.00
59,0.908,153.4,0.900,0.900,3.933,90.00
60,0.924,156.2,0.910,0.910,4.005,91.00
61,0.940,158.9,0.930,0.930,4.074,93.00
62,0.956,161.7,0.940,0.940,4.146,94.00
63,0.972,164.4,0.960,0.960,4.215,96.00
64,0.988,167.0,0.970,0.970,4.282,97.00
65,1.004,169.7,0.990,0.990,4.351,99.00
66,1.020,171.5,1.000,1.000,4.397,100.00
67,1.036,174.5,1.020,1.020,4.474,102.00
68,1.052,177.4,1.030,1.030,4.549,103.00
69,1.068,180.1,1.050,1.050,4.618,105.00
70,1.083,182.7,1.060,1.060,4.685,106.00
71,1.100,185.3,1.080,1.080,4.751,108.00
72,1.116,187.8,1.090,1.090,4.815,109.00
73,1.132,190.3,1.100,1.100,4.879,110.00
74,1.148,192.7,1.120,1.120,4.941,112.00
75,1.163,195.1,1.130,1.130,5.003,113.00
76,1.180,197.5,1.150,1.150,5.064,115.00
77,1.197,200.0,1.160,1.160,5.128,116.00
78,1.213,202.3,1.180,1.180,5.187,118.00
79,1.228,204.5,1.190,1.190,5.244,119.00
80,1.244,207.1,1.210,1.210,5.310,121.00
81,1.260,209.6,1.220,1.220,5.374,122.00
82,1.276,212.1,1.240,1.240,5.438,124.00
83,1.292,214.5,1.250,1.250,5.500,125.00
84,1.308,216.8,1.260,1.260,5.559,126.00
85,1.325,219.2,1.280,1.280,5.621,128.00
86,1.340,221.4,1.290,1.290,5.677,129.00
87,1.357,223.7,1.310,1.310,5.736,131.00
88,1.372,225.9,1.320,1.320,5.792,132.00
89,1.388,228.1,1.340,1.340,5.849,134.00
90,1.404,230.4,1.350,1.350,5.908,135.00
91,1.420,232.5,1.370,1.370,5.962,137.00
92,1.437,234.0,1.380,1.380,6.000,138.00
93,1.453,236.4,1.400,1.400,6.062,140.00
94,1.469,238.7,1.410,1.410,6.121,141.00
95,1.485,240.9,1.430,1.430,6.177,143.00
96,1.501,243.0,1.440,1.440,6.231,144.00
97,1.517,245.1,1.450,1.450,6.285,145.00
98,1.532,247.1,1.470,1.470,6.336,147.00
99,1.549,249.0,1.480,1.480,6.385,148.00
100,1.564,250.8,1.500,1.500,6.431,150.00
101,1.580,252.6,1.510,1.510,6.477,151.00
102,1.596,254.4,1.530,1.530,6.523,153.00
103,1.613,256.1,1.540,1.540,6.567,154.00
