일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,12.6,0.000,0.070,0.323,0.00
3,0.011,15.1,0.080,0.080,0.387,8.00
4,0.026,17.7,0.100,0.100,0.454,10.00
5,0.043,20.0,0.110,0.110,0.513,11.00
6,0.059,22.1,0.130,0.130,0.567,13.00
7,0.075,23.1,0.140,0.140,0.592,14.00
8,0.090,25.5,0.160,0.160,0.654,16.00
9,0.106,28.0,0.170,0.170,0.718,17.00
10,0.123,30.6,0.190,0.190,0.785,19.00
11,0.139,33.3,0.200,0.200,0.854,20.00
12,0.155,36.0,0.220,0.220,0.923,22.00
13,0.170,38.8,0.230,0.230,0.995,23.00
14,0.187,41.6,0.250,0.250,1.067,25.00
15,0.203,44.4,0.260,0.260,1.138,26.00
16,0.218,47.3,0.270,0.270,1.213,27.00
17,0.235,50.3,0.290,0.290,1.290,29.00
18,0.251,53.3,0.300,0.300,1.367,30.00
19,0.267,56.5,0.320,0.320,1.449,32.00
20,0.283,58.0,0.330,0.330,1.487,33.00
21,0.298,61.5,0.350,0.350,1.577,35.00
22,0.315,65.5,0.360,0.360,1.679,36.00
23,0.331,69.3,0.380,0.380,1.777,38.00
24,0.346,72.9,0.390,0.390,1.869,39.00
25,0.363,76.4,0.410,0.410,1.959,41.00
26,0.379,79.9,0.420,0.420,2.049,42.00
27,0.395,83.3,0.440,0.440,2.136,44.00
28,0.411,86.6,0.450,0.450,2.221,45.00
29,0.427,89.8,0.470,0.470,2.303,47.00
30,0.442,93.1,0.480,0.480,2.387,48.00
31,0.459,96.3,0.490,0.490,2.469,49.00
32,0.474,99.5,0.510,0.510,2.551,51.00
33,0.490,102.0,0.520,0.520,2.615,52.00
34,0.507,105.5,0.540,0.540,2.705,54.00
35,0.522,108.9,0.550,0.550,2.792,55.00
36,0.538,112.3,0.570,0.570,2.879,57.00
37,0.554,115.6,0.580,0.580,2.964,58.00
38,0.571,118.7,0.600,0.600,3.044,60.00
39,0.586,121.8,0.610,0.610,3.123,61.00
40,0.603,124.9,0.630,0.630,3.203,63.00
41,0.619,128.0,0.640,0.640,3.282,64.00
42,0.634,131.0,0.660,0.660,3.359,66.00
43,0.651,134.1,0.670,0.670,3.438,67.00
44,0.667,137.1,0.690,0.690,3.515,69.00
45,0.683,140.1,0.700,0.700,3.592,70.00
46,0.699,143.1,0.710,0.710,3.669,71.00
47,0.715,145.5,0.730,0.730,3.731,73.00
48,0.731,148.9,0.740,0.740,3.818,74.00
49,0.747,152.2,0.760,0.760,3.903,76.00
50,0.763,155.3,0.770,0.770,3.982,77.00
51,0.779,158.3,0.790,0.790,4.059,79.00
52,0.795,161.3,0.800,0.800,4.136,80.00
53,0.811,164.2,0.820,0.820,4.210,82.00
54,0.827,167.2,0.830,0.830,4.287,83.00
55,0.842,170.1,0.850,0.850,4.362,85.00
56,0.859,173.0,0.860,0.860,4.436,86.00
57,0.875,175.9,0.880,0.880,4.510,88.00
58,0.890,178.7,0.890,0.890,4.582,89.00
59,0.907,181.5,0.910,0.910,4.654,91.00
60,0.923,183.5,0.920,0.920,4.705,92.00
61,0.939,186.6,0.930,0.930,4.785,93.00
62,0.955,189.7,0.950,0.950,4.864,95.00
63,0.971,192.7,0.960,0.960,4.941,96.00
64,0.987,195.6,0.980,0.980,5.015,98.00
65,1.003,198.4,0.990,0.990,5.087,99.00
66,1.019,201.1,1.010,1.010,5.156,101.00
67,1.035,203.7,1.020,1.020,5.223,102.00
68,1.051,206.4,1.040,1.040,5.292,104.00
69,1.067,208.9,1.050,1.050,5.356,105.00
70,1.083,211.5,1.070,1.070,5.423,107.00
71,1.099,214.1,1.080,1.080,5.490,108.00
72,1.115,216.6,1.100,1.100,5.554,110.00
73,1.131,218.5,1.110,1.110,5.603,111.00
74,1.147,221.2,1.120,1.120,5.672,112.00
75,1.163,224.0,1.140,1.140,5.744,114.00
76,1.179,226.7,1.150,1.150,5.813,115.00
77,1.195,229.3,1.170,1.170,5.879,117.00
78,1.212,231.9,1.180,1.180,5.946,118.00
79,1.228,234.3,1.200,1.200,6.008,120.00
80,1.243,236.8,1.210,1.210,6.072,121.00
81,1.260,239.3,1.230,1.230,6.136,123.00
82,1.276,241.6,1.240,1.240,6.195,124.00
83,1.291,244.0,1.260,1.260,6.256,126.00
84,1.307,246.3,1.270,1.270,6.315,127.00
85,1.322,248.5,1.280,1.280,6.372,128.00
86,1.339,249.7,1.300,1.300,6.403,130.00
87,1.354,252.4,1.310,1.310,6.472,131.00
88,1.371,255.0,1.330,1.330,6.538,133.00
89,1.387,257.5,1.340,1.340,6.603,134.00
90,1.404,259.9,1.360,1.360,6.664,136.00
91,1.419,262.2,1.370,1.370,6.723,137.00
92,1.435,264.5,1.390,1.390,6.782,139.00
93,1.451,266.8,1.400,1.400,6.841,140.00
94,1.467,269.0,1.420,1.420,6.897,142.00
95,1.483,271.1,1.430,1.430,6.951,143.00
96,1.499,273.2,1.440,1.440,7.005,144.00
97,1.516,275.2,1.460,1.460,7.056,146.00
98,1.531,277.2,1.470,1.470,7.108,147.00
99,1.547,278.7,1.490,1.490,7.146,149.00
100,1.563,280.2,1.500,1.500,7.185,150.00
101,1.579,282.6,1.520,1.520,7.246,152.00
102,1.595,284.8,1.530,1.530,7.303,153.00
103,1.611,286.9,1.550,1.550,7.356,155.00
