일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,14.1,0.000,0.060,0.362,0.00
3,0.010,17.0,0.080,0.080,0.436,8.00
4,0.027,19.8,0.090,0.090,0.508,9.00
5,0.042,22.4,0.110,0.110,0.574,11.00
6,0.059,24.6,0.120,0.120,0.631,12.00
7,0.075,26.1,0.140,0.140,0.669,14.00
8,0.090,28.6,0.150,0.150,0.733,15.00
9,0.107,31.1,0.170,0.170,0.797,17.00
10,0.122,33.6,0.180,0.180,0.862,18.00
11,0.138,36.1,0.200,0.200,0.926,20.00
12,0.154,38.7,0.210,0.210,0.992,21.00
13,0.171,41.5,0.230,0.230,1.064,23.00
14,0.186,44.4,0.240,0.240,1.138,24.00
15,0.202,47.5,0.260,0.260,1.218,26.00
16,0.218,50.6,0.270,0.270,1.297,27.00
17,0.234,53.9,0.290,0.290,1.382,29.00
18,0.251,57.1,0.300,0.300,1.464,30.00
19,0.266,60.4,0.320,0.320,1.549,32.00
20,0.283,62.2,0.330,0.330,1.595,33.00
21,0.299,66.1,0.350,0.350,1.695,35.00
22,0.314,70.1,0.360,0.360,1.797,36.00
23,0.331,74.0,0.370,0.370,1.897,37.00
24,0.346,77.6,0.390,0.390,1.990,39.00
25,0.362,81.2,0.400,0.400,2.082,40.00
26,0.379,84.7,0.420,0.420,2.172,42.00
27,0.395,88.1,0.430,0.430,2.259,43.00
28,0.410,91.5,0.450,0.450,2.346,45.00
29,0.426,94.9,0.460,0.460,2.433,46.00
30,0.442,98.2,0.480,0.480,2.518,48.00
31,0.458,101.6,0.490,0.490,2.605,49.00
32,0.474,105.0,0.510,0.510,2.692,51.00
33,0.490,106.7,0.520,0.520,2.736,52.00
34,0.506,110.6,0.540,0.540,2.836,54.00
35,0.523,114.4,0.550,0.550,2.933,55.00
36,0.539,118.0,0.570,0.570,3.026,57.00
37,0.555,121.4,0.580,0.580,3.113,58.00
38,0.571,124.8,0.590,0.590,3.200,59.00
39,0.586,128.1,0.610,0.610,3.285,61.00
40,0.603,131.2,0.620,0.620,3.364,62.00
41,0.619,134.4,0.640,0.640,3.446,64.00
42,0.635,137.6,0.650,0.650,3.528,65.00
43,0.650,140.6,0.670,0.670,3.605,67.00
44,0.667,143.7,0.680,0.680,3.685,68.00
45,0.682,146.8,0.700,0.700,3.764,70.00
46,0.699,149.0,0.710,0.710,3.821,71.00
47,0.715,151.5,0.730,0.730,3.885,73.00
48,0.731,155.2,0.740,0.740,3.979,74.00
49,0.747,158.6,0.760,0.760,4.067,76.00
50,0.763,161.9,0.770,0.770,4.151,77.00
51,0.779,165.0,0.790,0.790,4.231,79.00
52,0.795,168.1,0.800,0.800,4.310,80.00
53,0.810,171.1,0.810,0.810,4.387,81.00
54,0.826,174.1,0.830,0.830,4.464,83.00
55,0.843,177.0,0.840,0.840,4.538,84.00
56,0.859,180.0,0.860,0.860,4.615,86.00
57,0.875,182.9,0.870,0.870,4.690,87.00
58,0.890,185.8,0.890,0.890,4.764,89.00
59,0.907,188.6,0.900,0.900,4.836,90.00
60,0.922,190.9,0.920,0.920,4.895,92.00
61,0.938,194.0,0.930,0.930,4.974,93.00
62,0.954,197.2,0.950,0.950,5.056,95.00
63,0.970,200.2,0.960,0.960,5.133,96.00
64,0.986,203.1,0.980,0.980,5.208,98.00
65,1.003,205.9,0.990,0.990,5.279,99.00
66,1.019,208.7,1.000,1.000,5.351,100.00
67,1.034,211.4,1.020,1.020,5.421,102.00
68,1.051,214.0,1.030,1.030,5.487,103.00
69,1.067,216.7,1.050,1.050,5.556,105.00
70,1.083,219.2,1.060,1.060,5.621,106.00
71,1.099,221.8,1.080,1.080,5.687,108.00
72,1.115,224.4,1.090,1.090,5.754,109.00
73,1.131,226.5,1.110,1.110,5.808,111.00
74,1.147,229.5,1.120,1.120,5.885,112.00
75,1.163,232.2,1.140,1.140,5.954,114.00
76,1.179,234.9,1.150,1.150,6.023,115.00
77,1.195,237.4,1.170,1.170,6.087,117.00
78,1.211,239.9,1.180,1.180,6.151,118.00
79,1.227,242.4,1.190,1.190,6.215,119.00
80,1.243,244.9,1.210,1.210,6.279,121.00
81,1.258,247.3,1.220,1.220,6.341,122.00
82,1.275,249.7,1.240,1.240,6.403,124.00
83,1.291,252.1,1.250,1.250,6.464,125.00
84,1.307,254.4,1.270,1.270,6.523,127.00
85,1.323,256.8,1.280,1.280,6.585,128.00
86,1.338,258.5,1.300,1.300,6.628,130.00
87,1.354,261.2,1.310,1.310,6.697,131.00
88,1.371,263.8,1.330,1.330,6.764,133.00
89,1.386,266.3,1.340,1.340,6.828,134.00
90,1.403,268.7,1.350,1.350,6.890,135.00
91,1.419,271.1,1.370,1.370,6.951,137.00
92,1.435,273.4,1.380,1.380,7.010,138.00
93,1.451,275.7,1.400,1.400,7.069,140.00
94,1.467,277.9,1.410,1.410,7.126,141.00
95,1.483,280.1,1.430,1.430,7.182,143.00
96,1.499,282.3,1.440,1.440,7.238,144.00
97,1.515,284.4,1.460,1.460,7.292,146.00
98,1.531,286.6,1.470,1.470,7.349,147.00
99,1.547,288.1,1.490,1.490,7.387,149.00
100,1.563,290.1,1.500,1.500,7.438,150.00
101,1.579,292.5,1.510,1.510,7.500,151.00
102,1.596,294.8,1.530,1.530,7.559,153.00
103,1.611,296.9,1.540,1.540,7.613,154.00
