일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,11.3,0.000,0.070,0.290,0.00
3,0.011,14.3,0.080,0.080,0.367,8.00
4,0.026,17.5,0.100,0.100,0.449,10.00
5,0.043,19.9,0.110,0.110,0.510,11.00
6,0.059,23.6,0.130,0.130,0.605,13.00
7,0.074,26.9,0.140,0.140,0.690,14.00
8,0.090,29.6,0.160,0.160,0.759,16.00
9,0.107,32.1,0.170,0.170,0.823,17.00
10,0.122,34.7,0.190,0.190,0.890,19.00
11,0.138,37.4,0.200,0.200,0.959,20.00
12,0.154,40.2,0.220,0.220,1.031,22.00
13,0.171,43.1,0.230,0.230,1.105,23.00
14,0.186,46.2,0.250,0.250,1.185,25.00
15,0.203,49.3,0.260,0.260,1.264,26.00
16,0.219,52.5,0.280,0.280,1.346,28.00
17,0.234,55.7,0.290,0.290,1.428,29.00
18,0.251,58.3,0.310,0.310,1.495,31.00
19,0.266,61.9,0.320,0.320,1.587,32.00
20,0.283,65.5,0.340,0.340,1.679,34.00
21,0.299,69.0,0.350,0.350,1.769,35.00
22,0.314,72.5,0.360,0.360,1.859,36.00
23,0.331,75.8,0.380,0.380,1.944,38.00
24,0.346,79.1,0.390,0.390,2.028,39.00
25,0.363,82.4,0.410,0.410,2.113,41.00
26,0.379,85.7,0.420,0.420,2.197,42.00
27,0.394,89.0,0.440,0.440,2.282,44.00
28,0.411,92.2,0.450,0.450,2.364,45.00
29,0.427,95.4,0.470,0.470,2.446,47.00
30,0.442,98.6,0.480,0.480,2.528,48.00
31,0.459,101.1,0.500,0.500,2.592,50.00
32,0.474,104.9,0.510,0.510,2.690,51.00
33,0.490,108.4,0.530,0.530,2.779,53.00
34,0.506,111.8,0.540,0.540,2.867,54.00
35,0.522,115.1,0.560,0.560,2.951,56.00
36,0.539,118.4,0.570,0.570,3.036,57.00
37,0.554,121.6,0.580,0.580,3.118,58.00
38,0.571,124.8,0.600,0.600,3.200,60.00
39,0.587,127.9,0.610,0.610,3.279,61.00
40,0.603,131.0,0.630,0.630,3.359,63.00
41,0.618,134.1,0.640,0.640,3.438,64.00
42,0.635,137.1,0.660,0.660,3.515,66.00
43,0.650,140.1,0.670,0.670,3.592,67.00
44,0.667,141.6,0.690,0.690,3.631,69.00
45,0.683,144.7,0.700,0.700,3.710,70.00
46,0.698,148.3,0.720,0.720,3.803,72.00
47,0.715,151.6,0.730,0.730,3.887,73.00
48,0.730,154.8,0.750,0.750,3.969,75.00
49,0.747,157.8,0.760,0.760,4.046,76.00
50,0.763,160.7,0.780,0.780,4.121,78.00
51,0.779,163.6,0.790,0.790,4.195,79.00
52,0.795,166.5,0.800,0.800,4.269,80.00
53,0.811,169.3,0.820,0.820,4.341,82.00
54,0.827,172.1,0.830,0.830,4.413,83.00
55,0.842,174.8,0.850,0.850,4.482,85.00
56,0.859,177.6,0.860,0.860,4.554,86.00
57,0.875,179.7,0.880,0.880,4.608,88.00
58,0.891,181.9,0.890,0.890,4.664,89.00
59,0.906,185.1,0.910,0.910,4.746,91.00
60,0.923,188.2,0.920,0.920,4.826,92.00
61,0.939,191.1,0.940,0.940,4.900,94.00
62,0.955,194.0,0.950,0.950,4.974,95.00
63,0.970,196.8,0.970,0.970,5.046,97.00
64,0.986,199.5,0.980,0.980,5.115,98.00
65,1.003,202.1,0.990,0.990,5.182,99.00
66,1.019,204.8,1.010,1.010,5.251,101.00
67,1.035,207.4,1.020,1.020,5.318,102.00
68,1.051,210.0,1.040,1.040,5.385,104.00
69,1.067,212.6,1.050,1.050,5.451,105.00
70,1.083,215.1,1.070,1.070,5.515,107.00
71,1.099,216.6,1.080,1.080,5.554,108.00
72,1.115,219.7,1.100,1.100,5.633,110.00
73,1.131,222.5,1.110,1.110,5.705,111.00
74,1.147,225.2,1.130,1.130,5.774,113.00
75,1.163,227.8,1.140,1.140,5.841,114.00
76,1.179,230.2,1.160,1.160,5.903,116.00
77,1.195,232.7,1.170,1.170,5.967,117.00
78,1.211,235.1,1.180,1.180,6.028,118.00
79,1.228,237.4,1.200,1.200,6.087,120.00
80,1.243,239.7,1.210,1.210,6.146,121.00
81,1.259,241.9,1.230,1.230,6.203,123.00
82,1.275,244.2,1.240,1.240,6.262,124.00
83,1.291,246.5,1.260,1.260,6.321,126.00
84,1.307,247.6,1.270,1.270,6.349,127.00
85,1.323,250.2,1.290,1.290,6.415,129.00
86,1.338,252.8,1.300,1.300,6.482,130.00
87,1.354,255.3,1.320,1.320,6.546,132.00
88,1.370,257.7,1.330,1.330,6.608,133.00
89,1.386,260.0,1.340,1.340,6.667,134.00
90,1.402,262.2,1.360,1.360,6.723,136.00
91,1.419,264.4,1.370,1.370,6.779,137.00
92,1.434,266.6,1.390,1.390,6.836,139.00
93,1.452,268.7,1.400,1.400,6.890,140.00
94,1.466,270.8,1.420,1.420,6.944,142.00
95,1.482,272.9,1.430,1.430,6.997,143.00
96,1.499,275.0,1.450,1.450,7.051,145.00
97,1.515,276.5,1.460,1.460,7.090,146.00
98,1.530,278.7,1.480,1.480,7.146,148.00
99,1.546,281.0,1.490,1.490,7.205,149.00
100,1.563,283.2,1.510,1.510,7.262,151.00
101,1.578,285.4,1.520,1.520,7.318,152.00
102,1.595,287.4,1.530,1.530,7.369,153.00
103,1.611,289.4,1.550,1.550,7.421,155.00
