일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,11.2,0.000,0.060,0.287,0.00
3,0.010,13.9,0.080,0.080,0.356,8.00
4,0.026,16.7,0.090,0.090,0.428,9.00
5,0.043,19.7,0.110,0.110,0.505,11.00
6,0.059,22.7,0.120,0.120,0.582,12.00
7,0.075,25.9,0.140,0.140,0.664,14.00
8,0.091,28.9,0.150,0.150,0.741,15.00
9,0.107,31.4,0.170,0.170,0.805,17.00
10,0.123,32.9,0.180,0.180,0.844,18.00
11,0.139,33.6,0.200,0.200,0.862,20.00
12,0.155,34.1,0.210,0.210,0.874,21.00
13,0.170,34.7,0.230,0.230,0.890,23.00
14,0.187,35.5,0.240,0.240,0.910,24.00
15,0.203,37.0,0.260,0.260,0.949,26.00
16,0.219,38.6,0.270,0.270,0.990,27.00
17,0.235,40.4,0.290,0.290,1.036,29.00
18,0.251,42.5,0.300,0.300,1.090,30.00
19,0.267,44.8,0.320,0.320,1.149,32.00
20,0.283,47.3,0.330,0.330,1.213,33.00
21,0.299,50.1,0.350,0.350,1.285,35.00
22,0.315,52.9,0.360,0.360,1.356,36.00
23,0.331,55.9,0.370,0.370,1.433,37.00
24,0.347,59.0,0.390,0.390,1.513,39.00
25,0.363,62.1,0.400,0.400,1.592,40.00
26,0.378,65.2,0.420,0.420,1.672,42.00
27,0.395,67.6,0.430,0.430,1.733,43.00
28,0.411,71.2,0.450,0.450,1.826,45.00
29,0.427,74.7,0.460,0.460,1.915,46.00
30,0.442,78.2,0.480,0.480,2.005,48.00
31,0.459,81.5,0.490,0.490,2.090,49.00
32,0.475,84.7,0.510,0.510,2.172,51.00
33,0.491,87.9,0.520,0.520,2.254,52.00
34,0.507,91.1,0.540,0.540,2.336,54.00
35,0.523,94.3,0.550,0.550,2.418,55.00
36,0.539,97.4,0.570,0.570,2.497,57.00
37,0.554,100.6,0.580,0.580,2.579,58.00
38,0.571,103.8,0.590,0.590,2.662,59.00
39,0.587,106.9,0.610,0.610,2.741,61.00
40,0.603,108.7,0.620,0.620,2.787,62.00
41,0.620,112.4,0.640,0.640,2.882,64.00
42,0.635,116.1,0.650,0.650,2.977,65.00
43,0.651,119.5,0.670,0.670,3.064,67.00
44,0.667,122.9,0.680,0.680,3.151,68.00
45,0.682,126.1,0.700,0.700,3.233,70.00
46,0.699,129.3,0.710,0.710,3.315,71.00
47,0.714,132.5,0.730,0.730,3.397,73.00
48,0.730,135.6,0.740,0.740,3.477,74.00
49,0.747,138.6,0.760,0.760,3.554,76.00
50,0.763,141.7,0.770,0.770,3.633,77.00
51,0.779,144.6,0.790,0.790,3.708,79.00
52,0.795,147.6,0.800,0.800,3.785,80.00
53,0.811,149.9,0.810,0.810,3.844,81.00
54,0.826,153.2,0.830,0.830,3.928,83.00
55,0.843,156.3,0.840,0.840,4.008,84.00
56,0.859,159.3,0.860,0.860,4.085,86.00
57,0.875,162.3,0.870,0.870,4.162,87.00
58,0.891,165.2,0.890,0.890,4.236,89.00
59,0.907,168.0,0.900,0.900,4.308,90.00
60,0.923,170.9,0.920,0.920,4.382,92.00
61,0.939,173.7,0.930,0.930,4.454,93.00
62,0.955,176.4,0.950,0.950,4.523,95.00
63,0.971,179.2,0.960,0.960,4.595,96.00
64,0.987,181.9,0.980,0.980,4.664,98.00
65,1.004,184.7,0.990,0.990,4.736,99.00
66,1.019,186.0,1.000,1.000,4.769,100.00
67,1.035,189.0,1.020,1.020,4.846,102.00
68,1.051,192.3,1.030,1.030,4.931,103.00
69,1.067,195.3,1.050,1.050,5.008,105.00
70,1.083,198.2,1.060,1.060,5.082,106.00
71,1.099,201.0,1.080,1.080,5.154,108.00
72,1.115,203.8,1.090,1.090,5.226,109.00
73,1.131,206.5,1.110,1.110,5.295,111.00
74,1.147,209.1,1.120,1.120,5.362,112.00
75,1.163,211.7,1.140,1.140,5.428,114.00
76,1.179,214.3,1.150,1.150,5.495,115.00
77,1.195,216.8,1.170,1.170,5.559,117.00
78,1.211,219.4,1.180,1.180,5.626,118.00
79,1.227,221.4,1.190,1.190,5.677,119.00
80,1.243,224.4,1.210,1.210,5.754,121.00
81,1.259,227.0,1.220,1.220,5.821,122.00
82,1.275,229.6,1.240,1.240,5.887,124.00
83,1.291,232.1,1.250,1.250,5.951,125.00
84,1.307,234.6,1.270,1.270,6.015,127.00
85,1.323,237.0,1.280,1.280,6.077,128.00
86,1.339,239.3,1.300,1.300,6.136,130.00
87,1.355,241.6,1.310,1.310,6.195,131.00
88,1.371,244.0,1.330,1.330,6.256,133.00
89,1.387,246.2,1.340,1.340,6.313,134.00
90,1.403,248.5,1.350,1.350,6.372,135.00
91,1.420,250.7,1.370,1.370,6.428,137.00
92,1.436,252.3,1.380,1.380,6.469,138.00
93,1.451,254.6,1.400,1.400,6.528,140.00
94,1.468,257.1,1.410,1.410,6.592,141.00
95,1.484,259.5,1.430,1.430,6.654,143.00
96,1.499,261.9,1.440,1.440,6.715,144.00
97,1.515,264.1,1.460,1.460,6.772,146.00
98,1.530,266.3,1.470,1.470,6.828,147.00
99,1.547,268.5,1.490,1.490,6.885,149.00
100,1.563,270.6,1.500,1.500,6.938,150.00
101,1.579,272.6,1.520,1.520,6.990,152.00
102,1.595,274.6,1.530,1.530,7.041,153.00
103,1.611,276.6,1.540,1.540,7.092,154.00
