일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,11.9,0.000,0.070,0.305,0.00
3,0.010,14.5,0.080,0.080,0.372,8.00
4,0.026,17.1,0.100,0.100,0.438,10.00
5,0.043,19.9,0.110,0.110,0.510,11.00
6,0.059,22.1,0.130,0.130,0.567,13.00
7,0.075,25.3,0.140,0.140,0.649,14.00
8,0.091,28.4,0.160,0.160,0.728,16.00
9,0.106,31.2,0.170,0.170,0.800,17.00
10,0.123,33.9,0.190,0.190,0.869,19.00
11,0.139,36.5,0.200,0.200,0.936,20.00
12,0.155,39.2,0.220,0.220,1.005,22.00
13,0.170,42.0,0.230,0.230,1.077,23.00
14,0.187,44.8,0.250,0.250,1.149,25.00
15,0.203,47.9,0.260,0.260,1.228,26.00
16,0.218,51.0,0.280,0.280,1.308,28.00
17,0.234,54.1,0.290,0.290,1.387,29.00
18,0.251,57.3,0.300,0.300,1.469,30.00
19,0.267,59.0,0.320,0.320,1.513,32.00
20,0.283,63.0,0.330,0.330,1.615,33.00
21,0.299,66.7,0.350,0.350,1.710,35.00
22,0.315,70.3,0.360,0.360,1.803,36.00
23,0.331,73.8,0.380,0.380,1.892,38.00
24,0.346,77.3,0.390,0.390,1.982,39.00
25,0.362,80.7,0.410,0.410,2.069,41.00
26,0.378,84.1,0.420,0.420,2.156,42.00
27,0.394,87.4,0.440,0.440,2.241,44.00
28,0.410,90.7,0.450,0.450,2.326,45.00
29,0.427,94.0,0.470,0.470,2.410,47.00
30,0.443,97.3,0.480,0.480,2.495,48.00
31,0.459,100.5,0.500,0.500,2.577,50.00
32,0.474,102.9,0.510,0.510,2.638,51.00
33,0.490,106.3,0.520,0.520,2.726,52.00
34,0.507,110.0,0.540,0.540,2.821,54.00
35,0.522,113.6,0.550,0.550,2.913,55.00
36,0.539,117.0,0.570,0.570,3.000,57.00
37,0.554,120.3,0.580,0.580,3.085,58.00
38,0.570,123.5,0.600,0.600,3.167,60.00
39,0.586,126.7,0.610,0.610,3.249,61.00
40,0.602,129.9,0.630,0.630,3.331,63.00
41,0.619,133.0,0.640,0.640,3.410,64.00
42,0.635,136.2,0.660,0.660,3.492,66.00
43,0.651,139.3,0.670,0.670,3.572,67.00
44,0.666,142.4,0.690,0.690,3.651,69.00
45,0.683,144.7,0.700,0.700,3.710,70.00
46,0.698,148.1,0.720,0.720,3.797,72.00
47,0.715,151.5,0.730,0.730,3.885,73.00
48,0.730,154.7,0.740,0.740,3.967,74.00
49,0.746,157.8,0.760,0.760,4.046,76.00
50,0.763,160.8,0.770,0.770,4.123,77.00
51,0.778,163.7,0.790,0.790,4.197,79.00
52,0.795,166.7,0.800,0.800,4.274,80.00
53,0.810,169.5,0.820,0.820,4.346,82.00
54,0.827,172.3,0.830,0.830,4.418,83.00
55,0.842,175.1,0.850,0.850,4.490,85.00
56,0.858,177.9,0.860,0.860,4.562,86.00
57,0.875,180.7,0.880,0.880,4.633,88.00
58,0.891,183.4,0.890,0.890,4.703,89.00
59,0.906,185.8,0.910,0.910,4.764,91.00
60,0.922,188.9,0.920,0.920,4.844,92.00
61,0.939,191.8,0.930,0.930,4.918,93.00
62,0.954,194.7,0.950,0.950,4.992,95.00
63,0.971,197.4,0.960,0.960,5.062,96.00
64,0.986,200.1,0.980,0.980,5.131,98.00
65,1.002,202.8,0.990,0.990,5.200,99.00
66,1.018,205.4,1.010,1.010,5.267,101.00
67,1.034,208.0,1.020,1.020,5.333,102.00
68,1.050,210.6,1.040,1.040,5.400,104.00
69,1.067,213.2,1.050,1.050,5.467,105.00
70,1.082,215.8,1.070,1.070,5.533,107.00
71,1.098,218.3,1.080,1.080,5.597,108.00
72,1.114,219.5,1.100,1.100,5.628,110.00
73,1.130,222.4,1.110,1.110,5.703,111.00
74,1.146,225.4,1.120,1.120,5.779,112.00
75,1.162,228.2,1.140,1.140,5.851,114.00
76,1.179,230.8,1.150,1.150,5.918,115.00
77,1.194,233.3,1.170,1.170,5.982,117.00
78,1.210,235.8,1.180,1.180,6.046,118.00
79,1.227,238.2,1.200,1.200,6.108,120.00
80,1.243,240.5,1.210,1.210,6.167,121.00
81,1.259,242.7,1.230,1.230,6.223,123.00
82,1.274,244.9,1.240,1.240,6.279,124.00
83,1.290,246.9,1.260,1.260,6.331,126.00
84,1.307,248.9,1.270,1.270,6.382,127.00
85,1.322,250.6,1.280,1.280,6.426,128.00
86,1.339,252.8,1.300,1.300,6.482,130.00
87,1.354,254.8,1.310,1.310,6.533,131.00
88,1.371,256.8,1.330,1.330,6.585,133.00
89,1.387,258.6,1.340,1.340,6.631,134.00
90,1.402,260.5,1.360,1.360,6.679,136.00
91,1.419,262.4,1.370,1.370,6.728,137.00
92,1.434,264.4,1.390,1.390,6.779,139.00
93,1.451,266.3,1.400,1.400,6.828,140.00
94,1.466,268.2,1.420,1.420,6.877,142.00
95,1.483,270.2,1.430,1.430,6.928,143.00
96,1.498,272.0,1.450,1.450,6.974,145.00
97,1.515,273.9,1.460,1.460,7.023,146.00
98,1.531,275.3,1.470,1.470,7.059,147.00
99,1.546,277.4,1.490,1.490,7.113,149.00
100,1.563,279.4,1.500,1.500,7.164,150.00
101,1.579,281.3,1.520,1.520,7.213,152.00
102,1.595,283.1,1.530,1.530,7.259,153.00
103,1.611,284.9,1.550,1.550,7.305,155.00
