일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,13.9,0.000,0.070,0.356,0.00
3,0.010,17.1,0.080,0.080,0.438,8.00
4,0.026,20.4,0.100,0.100,0.523,10.00
5,0.042,23.7,0.110,0.110,0.608,11.00
6,0.058,26.9,0.130,0.130,0.690,13.00
7,0.073,29.6,0.140,0.140,0.759,14.00
8,0.090,31.7,0.160,0.160,0.813,16.00
9,0.106,33.2,0.170,0.170,0.851,17.00
10,0.122,34.4,0.190,0.190,0.882,19.00
11,0.138,35.1,0.200,0.200,0.900,20.00
12,0.154,36.8,0.220,0.220,0.944,22.00
13,0.170,38.2,0.230,0.230,0.979,23.00
14,0.186,39.8,0.250,0.250,1.021,25.00
15,0.202,41.7,0.260,0.260,1.069,26.00
16,0.218,43.7,0.270,0.270,1.121,27.00
17,0.234,46.1,0.290,0.290,1.182,29.00
18,0.250,48.7,0.300,0.300,1.249,30.00
19,0.266,51.6,0.320,0.320,1.323,32.00
20,0.282,54.6,0.330,0.330,1.400,33.00
21,0.298,57.7,0.350,0.350,1.479,35.00
22,0.314,60.9,0.360,0.360,1.562,36.00
23,0.330,64.1,0.380,0.380,1.644,38.00
24,0.346,66.5,0.390,0.390,1.705,39.00
25,0.362,70.1,0.410,0.410,1.797,41.00
26,0.378,73.8,0.420,0.420,1.892,42.00
27,0.394,77.4,0.440,0.440,1.985,44.00
28,0.410,80.9,0.450,0.450,2.074,45.00
29,0.426,84.4,0.470,0.470,2.164,47.00
30,0.442,87.8,0.480,0.480,2.251,48.00
31,0.459,91.1,0.490,0.490,2.336,49.00
32,0.474,94.4,0.510,0.510,2.421,51.00
33,0.490,97.6,0.520,0.520,2.503,52.00
34,0.506,100.9,0.540,0.540,2.587,54.00
35,0.522,104.1,0.550,0.550,2.669,55.00
36,0.538,107.3,0.570,0.570,2.751,57.00
37,0.554,109.0,0.580,0.580,2.795,58.00
38,0.570,112.9,0.600,0.600,2.895,60.00
39,0.586,116.6,0.610,0.610,2.990,61.00
40,0.602,120.1,0.630,0.630,3.079,63.00
41,0.618,123.5,0.640,0.640,3.167,64.00
42,0.634,126.8,0.660,0.660,3.251,66.00
43,0.650,130.0,0.670,0.670,3.333,67.00
44,0.666,133.2,0.690,0.690,3.415,69.00
45,0.682,136.3,0.700,0.700,3.495,70.00
46,0.698,139.5,0.710,0.710,3.577,71.00
47,0.714,142.6,0.730,0.730,3.656,73.00
48,0.730,145.6,0.740,0.740,3.733,74.00
49,0.746,148.7,0.760,0.760,3.813,76.00
50,0.762,151.0,0.770,0.770,3.872,77.00
51,0.778,154.3,0.790,0.790,3.956,79.00
52,0.794,157.7,0.800,0.800,4.044,80.00
53,0.810,161.0,0.820,0.820,4.128,82.00
54,0.826,164.2,0.830,0.830,4.210,83.00
55,0.843,167.2,0.850,0.850,4.287,85.00
56,0.858,170.2,0.860,0.860,4.364,86.00
57,0.874,173.2,0.880,0.880,4.441,88.00
58,0.889,176.1,0.890,0.890,4.515,89.00
59,0.906,178.9,0.910,0.910,4.587,91.00
60,0.922,181.7,0.920,0.920,4.659,92.00
61,0.938,184.4,0.930,0.930,4.728,93.00
62,0.954,187.2,0.950,0.950,4.800,95.00
63,0.970,188.6,0.960,0.960,4.836,96.00
64,0.986,191.6,0.980,0.980,4.913,98.00
65,1.002,194.8,0.990,0.990,4.995,99.00
66,1.018,197.8,1.010,1.010,5.072,101.00
67,1.034,200.6,1.020,1.020,5.144,102.00
68,1.050,203.4,1.040,1.040,5.215,104.00
69,1.066,206.1,1.050,1.050,5.285,105.00
70,1.082,208.8,1.070,1.070,5.354,107.00
71,1.098,211.3,1.080,1.080,5.418,108.00
72,1.114,213.9,1.100,1.100,5.485,110.00
73,1.130,216.4,1.110,1.110,5.549,111.00
74,1.146,219.0,1.120,1.120,5.615,112.00
75,1.162,221.5,1.140,1.140,5.679,114.00
76,1.178,223.3,1.150,1.150,5.726,115.00
77,1.194,226.2,1.170,1.170,5.800,117.00
78,1.210,228.9,1.180,1.180,5.869,118.00
79,1.226,231.5,1.200,1.200,5.936,120.00
80,1.242,234.0,1.210,1.210,6.000,121.00
81,1.258,236.4,1.230,1.230,6.062,123.00
82,1.274,238.8,1.240,1.240,6.123,124.00
83,1.290,241.2,1.260,1.260,6.185,126.00
84,1.306,243.6,1.270,1.270,6.246,127.00
85,1.322,245.9,1.280,1.280,6.305,128.00
86,1.338,248.2,1.300,1.300,6.364,130.00
87,1.355,250.6,1.310,1.310,6.426,131.00
88,1.371,252.8,1.330,1.330,6.482,133.00
89,1.387,254.5,1.340,1.340,6.526,134.00
90,1.403,256.8,1.360,1.360,6.585,136.00
91,1.418,259.3,1.370,1.370,6.649,137.00
92,1.434,261.6,1.390,1.390,6.708,139.00
93,1.450,263.9,1.400,1.400,6.767,140.00
94,1.466,266.1,1.420,1.420,6.823,142.00
95,1.482,268.2,1.430,1.430,6.877,143.00
96,1.498,270.2,1.440,1.440,6.928,144.00
97,1.515,272.3,1.460,1.460,6.982,146.00
98,1.531,274.3,1.470,1.470,7.033,147.00
99,1.546,276.4,1.490,1.490,7.087,149.00
100,1.562,278.6,1.500,1.500,7.144,150.00
101,1.578,280.9,1.520,1.520,7.203,152.00
102,1.594,283.1,1.530,1.530,7.259,153.00
103,1.610,285.2,1.550,1.550,7.313,155.00
