일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,15.0,0.000,0.070,0.385,0.00
3,0.009,18.2,0.080,0.080,0.467,8.00
4,0.027,21.4,0.100,0.100,0.549,10.00
5,0.042,24.3,0.110,0.110,0.623,11.00
6,0.059,26.5,0.130,0.130,0.679,13.00
7,0.074,28.0,0.140,0.140,0.718,14.00
8,0.091,29.3,0.160,0.160,0.751,16.00
9,0.106,30.4,0.170,0.170,0.779,17.00
10,0.122,31.5,0.190,0.190,0.808,19.00
11,0.137,32.6,0.200,0.200,0.836,20.00
12,0.154,33.3,0.220,0.220,0.854,22.00
13,0.170,35.3,0.230,0.230,0.905,23.00
14,0.186,37.7,0.250,0.250,0.967,25.00
15,0.202,40.3,0.260,0.260,1.033,26.00
16,0.218,43.1,0.270,0.270,1.105,27.00
17,0.235,46.0,0.290,0.290,1.179,29.00
18,0.250,49.2,0.300,0.300,1.262,30.00
19,0.266,52.3,0.320,0.320,1.341,32.00
20,0.282,55.6,0.330,0.330,1.426,33.00
21,0.298,58.9,0.350,0.350,1.510,35.00
22,0.314,62.2,0.360,0.360,1.595,36.00
23,0.331,65.4,0.380,0.380,1.677,38.00
24,0.346,68.7,0.390,0.390,1.762,39.00
25,0.363,71.1,0.410,0.410,1.823,41.00
26,0.378,74.4,0.420,0.420,1.908,42.00
27,0.395,78.1,0.440,0.440,2.003,44.00
28,0.410,81.6,0.450,0.450,2.092,45.00
29,0.427,85.0,0.470,0.470,2.179,47.00
30,0.443,88.4,0.480,0.480,2.267,48.00
31,0.459,91.7,0.500,0.500,2.351,50.00
32,0.474,95.0,0.510,0.510,2.436,51.00
33,0.491,98.3,0.520,0.520,2.521,52.00
34,0.506,101.5,0.540,0.540,2.603,54.00
35,0.522,104.8,0.550,0.550,2.687,55.00
36,0.538,108.0,0.570,0.570,2.769,57.00
37,0.554,111.2,0.580,0.580,2.851,58.00
38,0.570,113.5,0.600,0.600,2.910,60.00
39,0.586,116.3,0.610,0.610,2.982,61.00
40,0.602,120.1,0.630,0.630,3.079,63.00
41,0.619,123.6,0.640,0.640,3.169,64.00
42,0.634,127.0,0.660,0.660,3.256,66.00
43,0.651,130.3,0.670,0.670,3.341,67.00
44,0.666,133.5,0.690,0.690,3.423,69.00
45,0.682,136.6,0.700,0.700,3.503,70.00
46,0.698,139.7,0.720,0.720,3.582,72.00
47,0.715,142.8,0.730,0.730,3.662,73.00
48,0.730,145.8,0.740,0.740,3.738,74.00
49,0.745,148.8,0.760,0.760,3.815,76.00
50,0.762,151.7,0.770,0.770,3.890,77.00
51,0.778,154.7,0.790,0.790,3.967,79.00
52,0.795,156.9,0.800,0.800,4.023,80.00
53,0.810,160.2,0.820,0.820,4.108,82.00
54,0.825,163.4,0.830,0.830,4.190,83.00
55,0.843,166.4,0.850,0.850,4.267,85.00
56,0.858,169.3,0.860,0.860,4.341,86.00
57,0.874,172.2,0.880,0.880,4.415,88.00
58,0.891,175.0,0.890,0.890,4.487,89.00
59,0.906,177.7,0.910,0.910,4.556,91.00
60,0.923,180.4,0.920,0.920,4.626,92.00
61,0.937,183.0,0.930,0.930,4.692,93.00
62,0.954,185.7,0.950,0.950,4.762,95.00
63,0.970,188.4,0.960,0.960,4.831,96.00
64,0.986,191.0,0.980,0.980,4.897,98.00
65,1.002,193.2,0.990,0.990,4.954,99.00
66,1.018,196.1,1.010,1.010,5.028,101.00
67,1.034,198.8,1.020,1.020,5.097,102.00
68,1.051,201.5,1.040,1.040,5.167,104.00
69,1.066,204.1,1.050,1.050,5.233,105.00
70,1.082,206.6,1.070,1.070,5.297,107.00
71,1.098,209.1,1.080,1.080,5.362,108.00
72,1.115,211.6,1.100,1.100,5.426,110.00
73,1.130,214.0,1.110,1.110,5.487,111.00
74,1.146,216.4,1.120,1.120,5.549,112.00
75,1.162,218.8,1.140,1.140,5.610,114.00
76,1.178,221.1,1.150,1.150,5.669,115.00
77,1.194,223.5,1.170,1.170,5.731,117.00
78,1.211,224.7,1.180,1.180,5.762,118.00
79,1.227,227.5,1.200,1.200,5.833,120.00
80,1.242,230.1,1.210,1.210,5.900,121.00
81,1.258,232.6,1.230,1.230,5.964,123.00
82,1.274,234.9,1.240,1.240,6.023,124.00
83,1.290,237.2,1.260,1.260,6.082,126.00
84,1.307,239.5,1.270,1.270,6.141,127.00
85,1.323,241.8,1.280,1.280,6.200,128.00
86,1.338,244.1,1.300,1.300,6.259,130.00
87,1.354,246.4,1.310,1.310,6.318,131.00
88,1.371,248.7,1.330,1.330,6.377,133.00
89,1.386,251.0,1.340,1.340,6.436,134.00
90,1.403,253.4,1.360,1.360,6.497,136.00
91,1.419,255.2,1.370,1.370,6.544,137.00
92,1.434,257.7,1.390,1.390,6.608,139.00
93,1.450,260.3,1.400,1.400,6.674,140.00
94,1.466,262.9,1.420,1.420,6.741,142.00
95,1.482,265.3,1.430,1.430,6.803,143.00
96,1.498,267.7,1.450,1.450,6.864,145.00
97,1.514,270.0,1.460,1.460,6.923,146.00
98,1.531,272.3,1.470,1.470,6.982,147.00
99,1.546,274.6,1.490,1.490,7.041,149.00
100,1.562,276.8,1.500,1.500,7.097,150.00
101,1.579,279.0,1.520,1.520,7.154,152.00
102,1.594,281.2,1.530,1.530,7.210,153.00
103,1.611,283.4,1.550,1.550,7.267,155.00
