일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,13.4,0.000,0.070,0.344,0.00
3,0.010,15.8,0.080,0.080,0.405,8.00
4,0.026,19.5,0.100,0.100,0.500,10.00
5,0.041,23.1,0.110,0.110,0.592,11.00
6,0.057,26.2,0.130,0.130,0.672,13.00
7,0.075,29.0,0.140,0.140,0.744,14.00
8,0.090,31.6,0.160,0.160,0.810,16.00
9,0.106,34.1,0.170,0.170,0.874,17.00
10,0.122,36.7,0.190,0.190,0.941,19.00
11,0.138,39.3,0.200,0.200,1.008,20.00
12,0.154,41.9,0.220,0.220,1.074,22.00
13,0.170,44.6,0.230,0.230,1.144,23.00
14,0.186,47.5,0.250,0.250,1.218,25.00
15,0.202,50.5,0.260,0.260,1.295,26.00
16,0.218,52.8,0.280,0.280,1.354,28.00
17,0.234,56.5,0.290,0.290,1.449,29.00
18,0.250,60.2,0.300,0.300,1.544,30.00
19,0.266,63.8,0.320,0.320,1.636,32.00
20,0.282,67.2,0.330,0.330,1.723,33.00
21,0.298,70.7,0.350,0.350,1.813,35.00
22,0.314,74.1,0.360,0.360,1.900,36.00
23,0.330,77.5,0.380,0.380,1.987,38.00
24,0.346,80.8,0.390,0.390,2.072,39.00
25,0.363,84.1,0.410,0.410,2.156,41.00
26,0.378,87.4,0.420,0.420,2.241,42.00
27,0.394,90.6,0.440,0.440,2.323,44.00
28,0.411,93.8,0.450,0.450,2.405,45.00
29,0.427,97.1,0.470,0.470,2.490,47.00
30,0.443,99.4,0.480,0.480,2.549,48.00
31,0.459,103.1,0.500,0.500,2.644,50.00
32,0.475,106.7,0.510,0.510,2.736,51.00
33,0.491,110.1,0.520,0.520,2.823,52.00
34,0.507,113.5,0.540,0.540,2.910,54.00
35,0.523,116.8,0.550,0.550,2.995,55.00
36,0.538,120.0,0.570,0.570,3.077,57.00
37,0.554,123.2,0.580,0.580,3.159,58.00
38,0.570,126.4,0.600,0.600,3.241,60.00
39,0.586,129.5,0.610,0.610,3.321,61.00
40,0.602,132.7,0.630,0.630,3.403,63.00
41,0.618,135.8,0.640,0.640,3.482,64.00
42,0.634,138.9,0.660,0.660,3.562,66.00
43,0.650,140.7,0.670,0.670,3.608,67.00
44,0.666,144.4,0.690,0.690,3.703,69.00
45,0.682,148.0,0.700,0.700,3.795,70.00
46,0.698,151.3,0.720,0.720,3.879,72.00
47,0.715,154.6,0.730,0.730,3.964,73.00
48,0.730,157.8,0.740,0.740,4.046,74.00
49,0.746,160.9,0.760,0.760,4.126,76.00
50,0.762,164.0,0.770,0.770,4.205,77.00
51,0.779,167.1,0.790,0.790,4.285,79.00
52,0.794,170.1,0.800,0.800,4.362,80.00
53,0.811,173.1,0.820,0.820,4.438,82.00
54,0.826,176.0,0.830,0.830,4.513,83.00
55,0.843,178.9,0.850,0.850,4.587,85.00
56,0.859,181.1,0.860,0.860,4.644,86.00
57,0.875,184.4,0.880,0.880,4.728,88.00
58,0.890,187.5,0.890,0.890,4.808,89.00
59,0.906,190.5,0.910,0.910,4.885,91.00
60,0.922,193.4,0.920,0.920,4.959,92.00
61,0.938,196.2,0.930,0.930,5.031,93.00
62,0.954,199.0,0.950,0.950,5.103,95.00
63,0.971,201.7,0.960,0.960,5.172,96.00
64,0.986,204.4,0.980,0.980,5.241,98.00
65,1.002,207.1,0.990,0.990,5.310,99.00
66,1.019,209.8,1.010,1.010,5.379,101.00
67,1.033,212.4,1.020,1.020,5.446,102.00
68,1.050,215.1,1.040,1.040,5.515,104.00
69,1.067,217.0,1.050,1.050,5.564,105.00
70,1.082,219.7,1.070,1.070,5.633,107.00
71,1.098,222.7,1.080,1.080,5.710,108.00
72,1.114,225.6,1.100,1.100,5.785,110.00
73,1.131,228.3,1.110,1.110,5.854,111.00
74,1.146,231.0,1.120,1.120,5.923,112.00
75,1.161,233.6,1.140,1.140,5.990,114.00
76,1.178,236.2,1.150,1.150,6.056,115.00
77,1.194,238.7,1.170,1.170,6.121,117.00
78,1.210,241.2,1.180,1.180,6.185,118.00
79,1.226,243.7,1.200,1.200,6.249,120.00
80,1.243,246.2,1.210,1.210,6.313,121.00
81,1.259,248.6,1.230,1.230,6.374,123.00
82,1.274,249.9,1.240,1.240,6.408,124.00
83,1.290,252.7,1.260,1.260,6.479,126.00
84,1.307,255.4,1.270,1.270,6.549,127.00
85,1.322,257.9,1.290,1.290,6.613,129.00
86,1.338,260.2,1.300,1.300,6.672,130.00
87,1.355,262.5,1.310,1.310,6.731,131.00
88,1.370,264.6,1.330,1.330,6.785,133.00
89,1.386,266.7,1.340,1.340,6.838,134.00
90,1.402,268.7,1.360,1.360,6.890,136.00
91,1.418,270.6,1.370,1.370,6.938,137.00
92,1.435,272.5,1.390,1.390,6.987,139.00
93,1.451,274.4,1.400,1.400,7.036,140.00
94,1.466,276.2,1.420,1.420,7.082,142.00
95,1.482,277.5,1.430,1.430,7.115,143.00
96,1.499,279.4,1.450,1.450,7.164,145.00
97,1.515,281.4,1.460,1.460,7.215,146.00
98,1.531,283.3,1.470,1.470,7.264,147.00
99,1.547,285.2,1.490,1.490,7.313,149.00
100,1.563,287.0,1.500,1.500,7.359,150.00
101,1.578,288.8,1.520,1.520,7.405,152.00
102,1.594,290.6,1.530,1.530,7.451,153.00
103,1.611,292.3,1.550,1.550,7.495,155.00
