일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,14.5,0.000,0.070,0.483,0.00
3,0.010,17.0,0.080,0.080,0.567,0.16
4,0.026,18.7,0.100,0.100,0.623,0.20
5,0.042,20.9,0.110,0.110,0.697,0.22
6,0.058,22.2,0.130,0.130,0.740,0.26
7,0.074,22.5,0.140,0.140,0.750,0.28
8,0.089,22.6,0.160,0.160,0.753,0.32
9,0.106,22.8,0.170,0.170,0.760,0.34
10,0.122,23.3,0.190,0.190,0.777,0.38
11,0.138,24.1,0.200,0.200,0.803,0.40
12,0.154,25.4,0.220,0.220,0.847,0.44
13,0.170,27.1,0.230,0.230,0.903,0.46
14,0.186,29.1,0.250,0.250,0.970,0.50
15,0.202,31.1,0.260,0.260,1.037,0.52
16,0.217,31.7,0.280,0.280,1.057,0.56
17,0.234,29.8,0.290,0.290,0.993,0.58
18,0.249,27.5,0.300,0.300,0.917,0.60
19,0.265,26.2,0.320,0.320,0.873,0.64
20,0.282,25.2,0.330,0.330,0.840,0.66
21,0.297,24.6,0.350,0.350,0.820,0.70
22,0.314,24.2,0.360,0.360,0.807,0.72
23,0.330,23.9,0.380,0.380,0.797,0.76
24,0.346,23.8,0.390,0.390,0.793,0.78
25,0.362,23.7,0.410,0.410,0.790,0.82
26,0.378,23.6,0.420,0.420,0.787,0.84
27,0.394,23.5,0.440,0.440,0.783,0.88
28,0.409,23.5,0.450,0.450,0.783,0.90
29,0.425,23.5,0.470,0.470,0.783,0.94
30,0.442,23.5,0.480,0.480,0.783,0.96
31,0.458,23.4,0.500,0.500,0.780,1.00
32,0.474,23.5,0.510,0.510,0.783,1.02
33,0.489,23.8,0.520,0.520,0.793,1.04
34,0.505,24.4,0.540,0.540,0.813,1.08
35,0.522,25.2,0.550,0.550,0.840,1.10
36,0.538,26.2,0.570,0.570,0.873,1.14
37,0.554,27.6,0.580,0.580,0.920,1.16
38,0.570,29.5,0.600,0.600,0.983,1.20
39,0.586,31.7,0.610,0.610,1.057,1.22
40,0.602,34.2,0.630,0.630,1.140,1.26
41,0.618,36.8,0.640,0.640,1.227,1.28
42,0.633,39.5,0.660,0.660,1.317,1.32
43,0.650,42.3,0.670,0.670,1.410,1.34
44,0.665,43.6,0.690,0.690,1.453,1.38
45,0.682,46.6,0.700,0.700,1.553,1.40
46,0.698,50.1,0.720,0.720,1.670,1.44
47,0.714,53.3,0.730,0.730,1.777,1.46
48,0.731,56.4,0.740,0.740,1.880,1.48
49,0.746,59.4,0.760,0.760,1.980,1.52
50,0.762,62.2,0.770,0.770,2.073,1.54
51,0.778,65.0,0.790,0.790,2.167,1.58
52,0.794,67.7,0.800,0.800,2.257,1.60
53,0.810,70.3,0.820,0.820,2.343,1.64
54,0.826,72.9,0.830,0.830,2.430,1.66
55,0.842,75.4,0.850,0.850,2.513,1.70
56,0.858,77.9,0.860,0.860,2.597,1.72
57,0.874,80.4,0.880,0.880,2.680,1.76
58,0.890,81.6,0.890,0.890,2.720,1.78
59,0.906,84.5,0.910,0.910,2.817,1.82
60,0.922,87.5,0.920,0.920,2.917,1.84
61,0.938,90.3,0.930,0.930,3.010,1.86
62,0.954,92.9,0.950,0.950,3.097,1.90
63,0.970,95.5,0.960,0.960,3.183,1.92
64,0.986,98.0,0.980,0.980,3.267,1.96
65,1.002,100.5,0.990,0.990,3.350,1.98
66,1.018,102.9,1.010,1.010,3.430,2.02
67,1.034,105.3,1.020,1.020,3.510,2.04
68,1.050,107.7,1.040,1.040,3.590,2.08
69,1.066,110.0,1.050,1.050,3.667,2.10
70,1.082,112.3,1.070,1.070,3.743,2.14
71,1.098,113.3,1.080,1.080,3.777,2.16
72,1.114,115.7,1.100,1.100,3.857,2.20
73,1.130,118.4,1.110,1.110,3.947,2.22
74,1.146,120.9,1.120,1.120,4.030,2.24
75,1.162,123.3,1.140,1.140,4.110,2.28
76,1.178,125.6,1.150,1.150,4.187,2.30
77,1.194,127.8,1.170,1.170,4.260,2.34
78,1.210,129.9,1.180,1.180,4.330,2.36
79,1.226,132.0,1.200,1.200,4.400,2.40
80,1.242,134.0,1.210,1.210,4.467,2.42
81,1.258,136.0,1.230,1.230,4.533,2.46
82,1.274,138.0,1.240,1.240,4.600,2.48
83,1.290,139.9,1.260,1.260,4.663,2.52
84,1.306,141.8,1.270,1.270,4.727,2.54
85,1.322,142.7,1.280,1.280,4.757,2.56
86,1.338,144.8,1.300,1.300,4.827,2.60
87,1.354,146.9,1.310,1.310,4.897,2.62
88,1.370,148.8,1.330,1.330,4.960,2.66
89,1.386,150.7,1.340,1.340,5.023,2.68
90,1.402,152.5,1.360,1.360,5.083,2.72
91,1.418,154.2,1.370,1.370,5.140,2.74
92,1.434,155.9,1.390,1.390,5.197,2.78
93,1.450,157.5,1.400,1.400,5.250,2.80
94,1.466,159.1,1.420,1.420,5.303,2.84
95,1.482,160.7,1.430,1.430,5.357,2.86
96,1.498,162.2,1.450,1.450,5.407,2.90
97,1.513,163.8,1.460,1.460,5.460,2.92
98,1.531,164.9,1.470,1.470,5.497,2.94
99,1.547,166.3,1.490,1.490,5.543,2.98
100,1.562,168.1,1.500,1.500,5.603,3.00
101,1.579,169.8,1.520,1.520,5.660,3.04
102,1.595,171.5,1.530,1.530,5.717,3.06
103,1.611,173.2,1.550,1.550,5.773,3.10
