일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,7.0,0.000,0.070,0.233,0.00
3,0.012,8.5,0.080,0.080,0.283,0.16
4,0.027,9.9,0.100,0.100,0.330,0.20
5,0.043,11.1,0.110,0.110,0.370,0.22
6,0.059,12.6,0.130,0.130,0.420,0.26
7,0.076,14.4,0.140,0.140,0.480,0.28
8,0.091,16.0,0.160,0.160,0.533,0.32
9,0.108,17.5,0.170,0.170,0.583,0.34
10,0.123,19.0,0.190,0.190,0.633,0.38
11,0.139,20.4,0.200,0.200,0.680,0.40
12,0.154,21.6,0.210,0.210,0.720,0.42
13,0.171,22.1,0.230,0.230,0.737,0.46
14,0.187,22.1,0.240,0.240,0.737,0.48
15,0.203,22.1,0.260,0.260,0.737,0.52
16,0.220,22.1,0.270,0.270,0.737,0.54
17,0.236,22.2,0.290,0.290,0.740,0.58
18,0.251,22.6,0.300,0.300,0.753,0.60
19,0.268,23.3,0.320,0.320,0.777,0.64
20,0.284,24.1,0.330,0.330,0.803,0.66
21,0.299,25.2,0.350,0.350,0.840,0.70
22,0.315,26.3,0.360,0.360,0.877,0.72
23,0.331,27.5,0.380,0.380,0.917,0.76
24,0.347,28.8,0.390,0.390,0.960,0.78
25,0.363,30.0,0.410,0.410,1.000,0.82
26,0.379,30.9,0.420,0.420,1.030,0.84
27,0.394,30.1,0.440,0.440,1.003,0.88
28,0.411,27.5,0.450,0.450,0.917,0.90
29,0.428,25.9,0.460,0.460,0.863,0.92
30,0.444,24.8,0.480,0.480,0.827,0.96
31,0.460,24.0,0.490,0.490,0.800,0.98
32,0.476,23.9,0.510,0.510,0.797,1.02
33,0.492,23.5,0.520,0.520,0.783,1.04
34,0.507,23.3,0.540,0.540,0.777,1.08
35,0.523,23.2,0.550,0.550,0.773,1.10
36,0.539,23.0,0.570,0.570,0.767,1.14
37,0.555,23.0,0.580,0.580,0.767,1.16
38,0.571,23.3,0.600,0.600,0.777,1.20
39,0.587,23.9,0.610,0.610,0.797,1.22
40,0.603,24.7,0.630,0.630,0.823,1.26
41,0.619,25.7,0.640,0.640,0.857,1.28
42,0.636,26.8,0.660,0.660,0.893,1.32
43,0.651,28.0,0.670,0.670,0.933,1.34
44,0.668,29.3,0.680,0.680,0.977,1.36
45,0.683,30.0,0.700,0.700,1.000,1.40
46,0.699,31.6,0.710,0.710,1.053,1.42
47,0.716,33.1,0.730,0.730,1.103,1.46
48,0.732,34.4,0.740,0.740,1.147,1.48
49,0.748,35.5,0.760,0.760,1.183,1.52
50,0.763,36.4,0.770,0.770,1.213,1.54
51,0.779,37.3,0.790,0.790,1.243,1.58
52,0.796,38.1,0.800,0.800,1.270,1.60
53,0.811,38.8,0.820,0.820,1.293,1.64
54,0.827,39.6,0.830,0.830,1.320,1.66
55,0.843,40.2,0.850,0.850,1.340,1.70
56,0.859,40.9,0.860,0.860,1.363,1.72
57,0.876,41.6,0.870,0.870,1.387,1.74
58,0.891,42.0,0.890,0.890,1.400,1.78
59,0.907,42.5,0.900,0.900,1.417,1.80
60,0.923,43.2,0.920,0.920,1.440,1.84
61,0.939,43.8,0.930,0.930,1.460,1.86
62,0.955,44.4,0.950,0.950,1.480,1.90
63,0.972,45.0,0.960,0.960,1.500,1.92
64,0.987,45.6,0.980,0.980,1.520,1.96
65,1.003,46.2,0.990,0.990,1.540,1.98
66,1.020,46.7,1.010,1.010,1.557,2.02
67,1.035,47.2,1.020,1.020,1.573,2.04
68,1.052,47.7,1.040,1.040,1.590,2.08
69,1.068,48.3,1.050,1.050,1.610,2.10
70,1.084,48.8,1.060,1.060,1.627,2.12
71,1.099,49.3,1.080,1.080,1.643,2.16
72,1.115,49.4,1.090,1.090,1.647,2.18
73,1.131,50.1,1.110,1.110,1.670,2.22
74,1.148,50.7,1.120,1.120,1.690,2.24
75,1.164,51.3,1.140,1.140,1.710,2.28
76,1.179,51.9,1.150,1.150,1.730,2.30
77,1.195,52.5,1.170,1.170,1.750,2.34
78,1.211,53.0,1.180,1.180,1.767,2.36
79,1.227,53.6,1.200,1.200,1.787,2.40
80,1.244,54.1,1.210,1.210,1.803,2.42
81,1.259,54.5,1.230,1.230,1.817,2.46
82,1.276,55.0,1.240,1.240,1.833,2.48
83,1.291,55.6,1.250,1.250,1.853,2.50
84,1.308,55.9,1.270,1.270,1.863,2.54
85,1.324,56.3,1.280,1.280,1.877,2.56
86,1.339,56.6,1.300,1.300,1.887,2.60
87,1.355,57.2,1.310,1.310,1.907,2.62
88,1.371,57.7,1.330,1.330,1.923,2.66
89,1.388,58.2,1.340,1.340,1.940,2.68
90,1.404,58.7,1.360,1.360,1.957,2.72
91,1.420,59.2,1.370,1.370,1.973,2.74
92,1.435,59.6,1.390,1.390,1.987,2.78
93,1.452,60.1,1.400,1.400,2.003,2.80
94,1.468,60.5,1.410,1.410,2.017,2.82
95,1.484,61.0,1.430,1.430,2.033,2.86
96,1.500,61.4,1.440,1.440,2.047,2.88
97,1.516,61.7,1.460,1.460,2.057,2.92
98,1.532,62.0,1.470,1.470,2.067,2.94
99,1.548,62.4,1.490,1.490,2.080,2.98
100,1.564,62.8,1.500,1.500,2.093,3.00
101,1.580,63.2,1.520,1.520,2.107,3.04
102,1.596,63.7,1.530,1.530,2.123,3.06
103,1.612,64.1,1.550,1.550,2.137,3.10
