일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,14.4,0.000,0.060,0.480,0.00
3,0.010,17.4,0.080,0.080,0.580,0.16
4,0.026,20.5,0.090,0.090,0.683,0.18
5,0.041,23.1,0.110,0.110,0.770,0.22
6,0.058,24.8,0.120,0.120,0.827,0.24
7,0.074,25.5,0.140,0.140,0.850,0.28
8,0.091,25.9,0.150,0.150,0.863,0.30
9,0.106,26.4,0.170,0.170,0.880,0.34
10,0.122,27.2,0.180,0.180,0.907,0.36
11,0.139,27.9,0.200,0.200,0.930,0.40
12,0.154,28.6,0.210,0.210,0.953,0.42
13,0.171,29.6,0.230,0.230,0.987,0.46
14,0.186,31.1,0.240,0.240,1.037,0.48
15,0.203,32.5,0.260,0.260,1.083,0.52
16,0.218,32.3,0.270,0.270,1.077,0.54
17,0.235,30.4,0.290,0.290,1.013,0.58
18,0.250,29.3,0.300,0.300,0.977,0.60
19,0.266,28.6,0.320,0.320,0.953,0.64
20,0.283,28.1,0.330,0.330,0.937,0.66
21,0.298,27.6,0.340,0.340,0.920,0.68
22,0.314,27.3,0.360,0.360,0.910,0.72
23,0.329,27.0,0.370,0.370,0.900,0.74
24,0.346,26.8,0.390,0.390,0.893,0.78
25,0.363,26.7,0.400,0.400,0.890,0.80
26,0.379,26.7,0.420,0.420,0.890,0.84
27,0.395,26.7,0.430,0.430,0.890,0.86
28,0.410,26.7,0.450,0.450,0.890,0.90
29,0.425,26.6,0.460,0.460,0.887,0.92
30,0.442,26.4,0.480,0.480,0.880,0.96
31,0.458,26.5,0.490,0.490,0.883,0.98
32,0.474,26.7,0.510,0.510,0.890,1.02
33,0.491,26.9,0.520,0.520,0.897,1.04
34,0.507,27.5,0.540,0.540,0.917,1.08
35,0.522,28.2,0.550,0.550,0.940,1.10
36,0.538,29.4,0.560,0.560,0.980,1.12
37,0.554,31.0,0.580,0.580,1.033,1.16
38,0.570,33.1,0.590,0.590,1.103,1.18
39,0.586,35.4,0.610,0.610,1.180,1.22
40,0.603,38.0,0.620,0.620,1.267,1.24
41,0.618,40.8,0.640,0.640,1.360,1.28
42,0.634,43.6,0.650,0.650,1.453,1.30
43,0.650,45.1,0.670,0.670,1.503,1.34
44,0.666,48.7,0.680,0.680,1.623,1.36
45,0.683,52.3,0.700,0.700,1.743,1.40
46,0.699,55.7,0.710,0.710,1.857,1.42
47,0.714,59.0,0.730,0.730,1.967,1.46
48,0.731,62.3,0.740,0.740,2.077,1.48
49,0.747,65.5,0.760,0.760,2.183,1.52
50,0.762,68.6,0.770,0.770,2.287,1.54
51,0.779,71.8,0.780,0.780,2.393,1.56
52,0.795,74.9,0.800,0.800,2.497,1.60
53,0.810,78.0,0.810,0.810,2.600,1.62
54,0.827,81.1,0.830,0.830,2.703,1.66
55,0.843,84.2,0.840,0.840,2.807,1.68
56,0.859,86.5,0.860,0.860,2.883,1.72
57,0.874,89.8,0.870,0.870,2.993,1.74
58,0.890,93.3,0.890,0.890,3.110,1.78
59,0.906,96.5,0.900,0.900,3.217,1.80
60,0.922,99.7,0.920,0.920,3.323,1.84
61,0.938,102.9,0.930,0.930,3.430,1.86
62,0.954,105.9,0.950,0.950,3.530,1.90
63,0.970,108.9,0.960,0.960,3.630,1.92
64,0.986,111.9,0.980,0.980,3.730,1.96
65,1.002,114.7,0.990,0.990,3.823,1.98
66,1.018,117.6,1.000,1.000,3.920,2.00
67,1.034,120.4,1.020,1.020,4.013,2.04
68,1.050,123.3,1.030,1.030,4.110,2.06
69,1.066,126.1,1.050,1.050,4.203,2.10
70,1.083,127.5,1.060,1.060,4.250,2.12
71,1.099,130.8,1.080,1.080,4.360,2.16
72,1.115,134.0,1.090,1.090,4.467,2.18
73,1.131,137.0,1.110,1.110,4.567,2.22
74,1.147,139.8,1.120,1.120,4.660,2.24
75,1.163,142.7,1.140,1.140,4.757,2.28
76,1.178,145.4,1.150,1.150,4.847,2.30
77,1.194,148.1,1.160,1.160,4.937,2.32
78,1.210,150.8,1.180,1.180,5.027,2.36
79,1.226,153.4,1.190,1.190,5.113,2.38
80,1.242,156.0,1.210,1.210,5.200,2.42
81,1.258,158.6,1.220,1.220,5.287,2.44
82,1.275,161.1,1.240,1.240,5.370,2.48
83,1.291,163.7,1.250,1.250,5.457,2.50
84,1.307,165.9,1.270,1.270,5.530,2.54
85,1.323,168.7,1.280,1.280,5.623,2.56
86,1.339,171.4,1.300,1.300,5.713,2.60
87,1.355,174.0,1.310,1.310,5.800,2.62
88,1.370,176.5,1.330,1.330,5.883,2.66
89,1.386,179.0,1.340,1.340,5.967,2.68
90,1.402,181.4,1.350,1.350,6.047,2.70
91,1.418,183.9,1.370,1.370,6.130,2.74
92,1.435,186.2,1.380,1.380,6.207,2.76
93,1.451,188.6,1.400,1.400,6.287,2.80
94,1.467,190.8,1.410,1.410,6.360,2.82
95,1.483,193.0,1.430,1.430,6.433,2.86
96,1.500,195.1,1.440,1.440,6.503,2.88
97,1.515,196.7,1.460,1.460,6.557,2.92
98,1.531,198.9,1.470,1.470,6.630,2.94
99,1.547,200.9,1.490,1.490,6.697,2.98
100,1.563,202.7,1.500,1.500,6.757,3.00
101,1.578,204.4,1.510,1.510,6.813,3.02
102,1.595,206.1,1.530,1.530,6.870,3.06
103,1.611,207.8,1.540,1.540,6.927,3.08
