일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,12.8,0.000,0.070,0.427,0.00
3,0.010,16.1,0.090,0.090,0.537,0.18
4,0.027,19.2,0.100,0.100,0.640,0.20
5,0.042,22.0,0.120,0.120,0.733,0.24
6,0.058,24.7,0.130,0.130,0.823,0.26
7,0.074,26.8,0.150,0.150,0.893,0.30
8,0.091,27.8,0.160,0.160,0.927,0.32
9,0.107,28.0,0.180,0.180,0.933,0.36
10,0.123,28.1,0.190,0.190,0.937,0.38
11,0.139,28.3,0.200,0.200,0.943,0.40
12,0.154,28.6,0.220,0.220,0.953,0.44
13,0.170,29.0,0.230,0.230,0.967,0.46
14,0.186,30.1,0.250,0.250,1.003,0.50
15,0.202,31.2,0.260,0.260,1.040,0.52
16,0.219,33.5,0.280,0.280,1.117,0.56
17,0.235,35.6,0.290,0.290,1.187,0.58
18,0.251,35.8,0.310,0.310,1.193,0.62
19,0.266,33.6,0.320,0.320,1.120,0.64
20,0.282,31.9,0.340,0.340,1.063,0.68
21,0.298,30.9,0.350,0.350,1.030,0.70
22,0.315,30.8,0.370,0.370,1.027,0.74
23,0.331,30.8,0.380,0.380,1.027,0.76
24,0.347,30.2,0.400,0.400,1.007,0.80
25,0.362,29.8,0.410,0.410,0.993,0.82
26,0.379,29.5,0.430,0.430,0.983,0.86
27,0.394,29.2,0.440,0.440,0.973,0.88
28,0.411,29.1,0.450,0.450,0.970,0.90
29,0.426,29.1,0.470,0.470,0.970,0.94
30,0.442,29.1,0.480,0.480,0.970,0.96
31,0.458,29.0,0.500,0.500,0.967,1.00
32,0.475,29.0,0.510,0.510,0.967,1.02
33,0.491,28.9,0.530,0.530,0.963,1.06
34,0.507,28.9,0.540,0.540,0.963,1.08
35,0.523,28.9,0.560,0.560,0.963,1.12
36,0.539,29.1,0.570,0.570,0.970,1.14
37,0.555,29.6,0.590,0.590,0.987,1.18
38,0.571,30.4,0.600,0.600,1.013,1.20
39,0.586,31.3,0.620,0.620,1.043,1.24
40,0.603,32.6,0.630,0.630,1.087,1.26
41,0.619,34.3,0.650,0.650,1.143,1.30
42,0.635,35.9,0.660,0.660,1.197,1.32
43,0.651,38.7,0.670,0.670,1.290,1.34
44,0.667,41.6,0.690,0.690,1.387,1.38
45,0.683,44.5,0.700,0.700,1.483,1.40
46,0.699,47.4,0.720,0.720,1.580,1.44
47,0.715,50.3,0.730,0.730,1.677,1.46
48,0.731,53.2,0.750,0.750,1.773,1.50
49,0.746,56.1,0.760,0.760,1.870,1.52
50,0.763,59.0,0.780,0.780,1.967,1.56
51,0.779,61.8,0.790,0.790,2.060,1.58
52,0.795,64.7,0.810,0.810,2.157,1.62
53,0.811,67.5,0.820,0.820,2.250,1.64
54,0.827,70.3,0.840,0.840,2.343,1.68
55,0.843,73.2,0.850,0.850,2.440,1.70
56,0.859,75.4,0.860,0.860,2.513,1.72
57,0.875,78.6,0.880,0.880,2.620,1.76
58,0.891,81.7,0.890,0.890,2.723,1.78
59,0.907,84.6,0.910,0.910,2.820,1.82
60,0.923,87.5,0.920,0.920,2.917,1.84
61,0.939,90.4,0.940,0.940,3.013,1.88
62,0.955,93.2,0.950,0.950,3.107,1.90
63,0.971,95.9,0.970,0.970,3.197,1.94
64,0.987,98.6,0.980,0.980,3.287,1.96
65,1.002,101.4,1.000,1.000,3.380,2.00
66,1.019,104.1,1.010,1.010,3.470,2.02
67,1.035,106.8,1.030,1.030,3.560,2.06
68,1.051,109.5,1.040,1.040,3.650,2.08
69,1.067,111.4,1.050,1.050,3.713,2.10
70,1.083,114.3,1.070,1.070,3.810,2.14
71,1.099,117.2,1.080,1.080,3.907,2.16
72,1.115,120.0,1.100,1.100,4.000,2.20
73,1.132,122.7,1.110,1.110,4.090,2.22
74,1.147,125.3,1.130,1.130,4.177,2.26
75,1.163,127.8,1.140,1.140,4.260,2.28
76,1.179,130.3,1.160,1.160,4.343,2.32
77,1.195,132.7,1.170,1.170,4.423,2.34
78,1.211,135.2,1.190,1.190,4.507,2.38
79,1.227,137.6,1.200,1.200,4.587,2.40
80,1.243,140.0,1.210,1.210,4.667,2.42
81,1.259,142.4,1.230,1.230,4.747,2.46
82,1.276,144.8,1.240,1.240,4.827,2.48
83,1.291,146.5,1.260,1.260,4.883,2.52
84,1.307,149.2,1.270,1.270,4.973,2.54
85,1.323,151.8,1.290,1.290,5.060,2.58
86,1.339,154.2,1.300,1.300,5.140,2.60
87,1.355,156.6,1.320,1.320,5.220,2.64
88,1.371,158.9,1.330,1.330,5.297,2.66
89,1.387,161.1,1.350,1.350,5.370,2.70
90,1.403,163.4,1.360,1.360,5.447,2.72
91,1.419,165.6,1.380,1.380,5.520,2.76
92,1.435,167.9,1.390,1.390,5.597,2.78
93,1.452,170.1,1.400,1.400,5.670,2.80
94,1.466,172.2,1.420,1.420,5.740,2.84
95,1.483,174.3,1.430,1.430,5.810,2.86
96,1.500,175.9,1.450,1.450,5.863,2.90
97,1.515,178.0,1.460,1.460,5.933,2.92
98,1.531,180.2,1.480,1.480,6.007,2.96
99,1.548,182.4,1.490,1.490,6.080,2.98
100,1.564,184.4,1.510,1.510,6.147,3.02
101,1.580,186.3,1.520,1.520,6.210,3.04
102,1.595,188.2,1.540,1.540,6.273,3.08
103,1.611,190.1,1.550,1.550,6.337,3.10
