일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,6.6,0.000,0.070,0.220,0.00
3,0.010,7.8,0.080,0.080,0.260,0.16
4,0.026,9.0,0.100,0.100,0.300,0.20
5,0.042,10.2,0.110,0.110,0.340,0.22
6,0.058,11.4,0.130,0.130,0.380,0.26
7,0.074,12.5,0.140,0.140,0.417,0.28
8,0.090,13.2,0.160,0.160,0.440,0.32
9,0.106,14.3,0.170,0.170,0.477,0.34
10,0.122,15.4,0.190,0.190,0.513,0.38
11,0.138,16.5,0.200,0.200,0.550,0.40
12,0.155,17.4,0.220,0.220,0.580,0.44
13,0.170,18.2,0.230,0.230,0.607,0.46
14,0.186,18.9,0.240,0.240,0.630,0.48
15,0.202,19.4,0.260,0.260,0.647,0.52
16,0.218,19.8,0.270,0.270,0.660,0.54
17,0.234,20.2,0.290,0.290,0.673,0.58
18,0.250,20.5,0.300,0.300,0.683,0.60
19,0.266,20.5,0.320,0.320,0.683,0.64
20,0.282,20.5,0.330,0.330,0.683,0.66
21,0.298,20.5,0.350,0.350,0.683,0.70
22,0.314,20.6,0.360,0.360,0.687,0.72
23,0.331,20.8,0.380,0.380,0.693,0.76
24,0.347,21.1,0.390,0.390,0.703,0.78
25,0.363,21.4,0.410,0.410,0.713,0.82
26,0.379,21.5,0.420,0.420,0.717,0.84
27,0.395,21.8,0.440,0.440,0.727,0.88
28,0.411,22.0,0.450,0.450,0.733,0.90
29,0.427,22.4,0.470,0.470,0.747,0.94
30,0.443,22.7,0.480,0.480,0.757,0.96
31,0.459,23.1,0.490,0.490,0.770,0.98
32,0.475,23.4,0.510,0.510,0.780,1.02
33,0.491,23.8,0.520,0.520,0.793,1.04
34,0.507,24.0,0.540,0.540,0.800,1.08
35,0.523,24.6,0.550,0.550,0.820,1.10
36,0.538,24.9,0.570,0.570,0.830,1.14
37,0.554,25.2,0.580,0.580,0.840,1.16
38,0.570,25.4,0.600,0.600,0.847,1.20
39,0.586,25.7,0.610,0.610,0.857,1.22
40,0.601,25.9,0.630,0.630,0.863,1.26
41,0.618,26.1,0.640,0.640,0.870,1.28
42,0.635,26.2,0.660,0.660,0.873,1.32
43,0.651,25.9,0.670,0.670,0.863,1.34
44,0.667,25.1,0.690,0.690,0.837,1.38
45,0.683,24.0,0.700,0.700,0.800,1.40
46,0.699,23.0,0.710,0.710,0.767,1.42
47,0.715,22.4,0.730,0.730,0.747,1.46
48,0.731,22.0,0.740,0.740,0.733,1.48
49,0.747,22.0,0.760,0.760,0.733,1.52
50,0.763,21.7,0.770,0.770,0.723,1.54
51,0.779,21.5,0.790,0.790,0.717,1.58
52,0.795,21.5,0.800,0.800,0.717,1.60
53,0.810,21.4,0.820,0.820,0.713,1.64
54,0.826,21.4,0.830,0.830,0.713,1.66
55,0.843,21.7,0.850,0.850,0.723,1.70
56,0.858,22.0,0.860,0.860,0.733,1.72
57,0.874,22.2,0.880,0.880,0.740,1.76
58,0.890,22.3,0.890,0.890,0.743,1.78
59,0.906,22.6,0.900,0.900,0.753,1.80
60,0.922,23.1,0.920,0.920,0.770,1.84
61,0.939,23.4,0.930,0.930,0.780,1.86
62,0.954,24.1,0.950,0.950,0.803,1.90
63,0.971,24.9,0.960,0.960,0.830,1.92
64,0.987,25.7,0.980,0.980,0.857,1.96
65,1.003,26.5,0.990,0.990,0.883,1.98
66,1.018,27.2,1.010,1.010,0.907,2.02
67,1.035,27.9,1.020,1.020,0.930,2.04
68,1.051,28.4,1.040,1.040,0.947,2.08
69,1.068,28.9,1.050,1.050,0.963,2.10
70,1.084,29.4,1.070,1.070,0.980,2.14
71,1.099,29.7,1.080,1.080,0.990,2.16
72,1.115,29.9,1.090,1.090,0.997,2.18
73,1.131,30.3,1.110,1.110,1.010,2.22
74,1.147,30.5,1.120,1.120,1.017,2.24
75,1.163,30.8,1.140,1.140,1.027,2.28
76,1.179,31.0,1.150,1.150,1.033,2.30
77,1.195,31.2,1.170,1.170,1.040,2.34
78,1.211,31.3,1.180,1.180,1.043,2.36
79,1.226,31.5,1.200,1.200,1.050,2.40
80,1.243,31.7,1.210,1.210,1.057,2.42
81,1.259,32.0,1.230,1.230,1.067,2.46
82,1.275,32.2,1.240,1.240,1.073,2.48
83,1.291,32.5,1.260,1.260,1.083,2.52
84,1.307,32.6,1.270,1.270,1.087,2.54
85,1.323,32.9,1.280,1.280,1.097,2.56
86,1.339,33.1,1.300,1.300,1.103,2.60
87,1.355,33.3,1.310,1.310,1.110,2.62
88,1.371,33.6,1.330,1.330,1.120,2.66
89,1.387,33.9,1.340,1.340,1.130,2.68
90,1.403,34.1,1.360,1.360,1.137,2.72
91,1.419,34.3,1.370,1.370,1.143,2.74
92,1.435,34.6,1.390,1.390,1.153,2.78
93,1.451,34.8,1.400,1.400,1.160,2.80
94,1.467,35.1,1.420,1.420,1.170,2.84
95,1.483,35.3,1.430,1.430,1.177,2.86
96,1.499,35.6,1.440,1.440,1.187,2.88
97,1.515,35.8,1.460,1.460,1.193,2.92
98,1.531,36.2,1.470,1.470,1.207,2.94
99,1.547,36.5,1.490,1.490,1.217,2.98
100,1.563,36.8,1.500,1.500,1.227,3.00
101,1.579,36.8,1.520,1.520,1.227,3.04
102,1.595,37.2,1.530,1.530,1.240,3.06
103,1.611,37.6,1.550,1.550,1.253,3.10
