일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,12.9,0.000,0.060,0.430,0.00
3,0.009,15.7,0.080,0.080,0.523,0.16
4,0.025,18.6,0.090,0.090,0.620,0.18
5,0.042,21.6,0.110,0.110,0.720,0.22
6,0.058,24.4,0.120,0.120,0.813,0.24
7,0.073,26.6,0.140,0.140,0.887,0.28
8,0.090,27.8,0.150,0.150,0.927,0.30
9,0.106,28.3,0.170,0.170,0.943,0.34
10,0.122,28.7,0.180,0.180,0.957,0.36
11,0.138,29.6,0.200,0.200,0.987,0.40
12,0.154,30.6,0.210,0.210,1.020,0.42
13,0.170,31.5,0.230,0.230,1.050,0.46
14,0.186,32.2,0.240,0.240,1.073,0.48
15,0.202,33.0,0.260,0.260,1.100,0.52
16,0.218,34.2,0.270,0.270,1.140,0.54
17,0.234,34.8,0.290,0.290,1.160,0.58
18,0.249,33.6,0.300,0.300,1.120,0.60
19,0.265,32.1,0.320,0.320,1.070,0.64
20,0.282,31.1,0.330,0.330,1.037,0.66
21,0.298,30.6,0.340,0.340,1.020,0.68
22,0.314,30.3,0.360,0.360,1.010,0.72
23,0.330,30.1,0.370,0.370,1.003,0.74
24,0.345,29.7,0.390,0.390,0.990,0.78
25,0.362,29.4,0.400,0.400,0.980,0.80
26,0.377,29.3,0.420,0.420,0.977,0.84
27,0.394,29.2,0.430,0.430,0.973,0.86
28,0.410,29.2,0.450,0.450,0.973,0.90
29,0.426,29.2,0.460,0.460,0.973,0.92
30,0.442,29.2,0.480,0.480,0.973,0.96
31,0.458,29.2,0.490,0.490,0.973,0.98
32,0.474,29.4,0.510,0.510,0.980,1.02
33,0.491,29.6,0.520,0.520,0.987,1.04
34,0.507,30.0,0.540,0.540,1.000,1.08
35,0.522,30.6,0.550,0.550,1.020,1.10
36,0.538,31.5,0.560,0.560,1.050,1.12
37,0.554,32.8,0.580,0.580,1.093,1.16
38,0.570,35.0,0.590,0.590,1.167,1.18
39,0.586,37.6,0.610,0.610,1.253,1.22
40,0.602,40.3,0.620,0.620,1.343,1.24
41,0.618,43.1,0.640,0.640,1.437,1.28
42,0.634,46.0,0.650,0.650,1.533,1.30
43,0.650,48.9,0.670,0.670,1.630,1.34
44,0.666,51.7,0.680,0.680,1.723,1.36
45,0.682,54.6,0.700,0.700,1.820,1.40
46,0.698,57.5,0.710,0.710,1.917,1.42
47,0.714,60.4,0.730,0.730,2.013,1.46
48,0.730,63.3,0.740,0.740,2.110,1.48
49,0.746,66.1,0.760,0.760,2.203,1.52
50,0.761,68.3,0.770,0.770,2.277,1.54
51,0.778,70.5,0.780,0.780,2.350,1.56
52,0.795,73.8,0.800,0.800,2.460,1.60
53,0.811,77.0,0.810,0.810,2.567,1.62
54,0.826,80.1,0.830,0.830,2.670,1.66
55,0.842,83.0,0.840,0.840,2.767,1.68
56,0.858,85.9,0.860,0.860,2.863,1.72
57,0.874,88.7,0.870,0.870,2.957,1.74
58,0.890,91.5,0.890,0.890,3.050,1.78
59,0.907,94.2,0.900,0.900,3.140,1.80
60,0.923,96.9,0.920,0.920,3.230,1.84
61,0.939,99.7,0.930,0.930,3.323,1.86
62,0.954,102.4,0.950,0.950,3.413,1.90
63,0.971,105.1,0.960,0.960,3.503,1.92
64,0.987,107.0,0.970,0.970,3.567,1.94
65,1.002,109.8,0.990,0.990,3.660,1.98
66,1.019,112.9,1.000,1.000,3.763,2.00
67,1.034,115.8,1.020,1.020,3.860,2.04
68,1.051,118.6,1.030,1.030,3.953,2.06
69,1.066,121.3,1.050,1.050,4.043,2.10
70,1.081,124.0,1.060,1.060,4.133,2.12
71,1.098,126.6,1.080,1.080,4.220,2.16
72,1.114,129.2,1.090,1.090,4.307,2.18
73,1.130,131.8,1.110,1.110,4.393,2.22
74,1.146,134.4,1.120,1.120,4.480,2.24
75,1.163,137.0,1.140,1.140,4.567,2.28
76,1.178,139.5,1.150,1.150,4.650,2.30
77,1.193,142.0,1.160,1.160,4.733,2.32
78,1.210,143.3,1.180,1.180,4.777,2.36
79,1.226,146.2,1.190,1.190,4.873,2.38
80,1.242,149.1,1.210,1.210,4.970,2.42
81,1.258,151.9,1.220,1.220,5.063,2.44
82,1.275,154.5,1.240,1.240,5.150,2.48
83,1.291,157.0,1.250,1.250,5.233,2.50
84,1.307,159.4,1.270,1.270,5.313,2.54
85,1.323,161.8,1.280,1.280,5.393,2.56
86,1.339,164.2,1.300,1.300,5.473,2.60
87,1.354,166.5,1.310,1.310,5.550,2.62
88,1.370,168.8,1.320,1.320,5.627,2.64
89,1.387,171.1,1.340,1.340,5.703,2.68
90,1.402,173.4,1.350,1.350,5.780,2.70
91,1.419,175.0,1.370,1.370,5.833,2.74
92,1.433,177.2,1.380,1.380,5.907,2.76
93,1.450,179.9,1.400,1.400,5.997,2.80
94,1.466,182.4,1.410,1.410,6.080,2.82
95,1.482,184.8,1.430,1.430,6.160,2.86
96,1.499,187.1,1.440,1.440,6.237,2.88
97,1.514,189.3,1.460,1.460,6.310,2.92
98,1.530,191.6,1.470,1.470,6.387,2.94
99,1.546,193.8,1.490,1.490,6.460,2.98
100,1.562,196.0,1.500,1.500,6.533,3.00
101,1.578,198.1,1.510,1.510,6.603,3.02
102,1.594,200.3,1.530,1.530,6.677,3.06
103,1.610,202.4,1.540,1.540,6.747,3.08
