일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,12.9,0.000,0.060,0.430,0.00
3,0.010,15.8,0.080,0.080,0.527,0.16
4,0.026,18.8,0.090,0.090,0.627,0.18
5,0.042,21.9,0.110,0.110,0.730,0.22
6,0.058,24.8,0.120,0.120,0.827,0.24
7,0.074,27.3,0.140,0.140,0.910,0.28
8,0.090,28.6,0.150,0.150,0.953,0.30
9,0.106,28.9,0.170,0.170,0.963,0.34
10,0.122,29.3,0.180,0.180,0.977,0.36
11,0.138,29.5,0.200,0.200,0.983,0.40
12,0.154,29.8,0.210,0.210,0.993,0.42
13,0.170,30.6,0.230,0.230,1.020,0.46
14,0.186,31.5,0.240,0.240,1.050,0.48
15,0.202,33.0,0.260,0.260,1.100,0.52
16,0.218,35.0,0.270,0.270,1.167,0.54
17,0.235,37.1,0.290,0.290,1.237,0.58
18,0.250,37.7,0.300,0.300,1.257,0.60
19,0.266,35.3,0.320,0.320,1.177,0.64
20,0.283,33.4,0.330,0.330,1.113,0.66
21,0.298,32.2,0.340,0.340,1.073,0.68
22,0.313,31.6,0.360,0.360,1.053,0.72
23,0.330,31.4,0.370,0.370,1.047,0.74
24,0.345,31.0,0.390,0.390,1.033,0.78
25,0.362,30.8,0.400,0.400,1.027,0.80
26,0.378,30.6,0.420,0.420,1.020,0.84
27,0.394,30.4,0.430,0.430,1.013,0.86
28,0.410,30.3,0.450,0.450,1.010,0.90
29,0.426,30.2,0.460,0.460,1.007,0.92
30,0.441,30.1,0.480,0.480,1.003,0.96
31,0.458,30.1,0.490,0.490,1.003,0.98
32,0.474,30.1,0.510,0.510,1.003,1.02
33,0.490,30.0,0.520,0.520,1.000,1.04
34,0.505,30.0,0.540,0.540,1.000,1.08
35,0.522,30.2,0.550,0.550,1.007,1.10
36,0.538,30.7,0.560,0.560,1.023,1.12
37,0.555,31.7,0.580,0.580,1.057,1.16
38,0.570,32.8,0.590,0.590,1.093,1.18
39,0.586,34.5,0.610,0.610,1.150,1.22
40,0.603,36.6,0.620,0.620,1.220,1.24
41,0.618,39.0,0.640,0.640,1.300,1.28
42,0.634,41.7,0.650,0.650,1.390,1.30
43,0.650,44.5,0.670,0.670,1.483,1.34
44,0.666,47.4,0.680,0.680,1.580,1.36
45,0.681,50.4,0.700,0.700,1.680,1.40
46,0.698,53.4,0.710,0.710,1.780,1.42
47,0.714,56.4,0.730,0.730,1.880,1.46
48,0.730,59.4,0.740,0.740,1.980,1.48
49,0.746,62.5,0.760,0.760,2.083,1.52
50,0.762,64.2,0.770,0.770,2.140,1.54
51,0.778,67.9,0.780,0.780,2.263,1.56
52,0.794,71.3,0.800,0.800,2.377,1.60
53,0.810,74.7,0.810,0.810,2.490,1.62
54,0.826,77.9,0.830,0.830,2.597,1.66
55,0.843,81.0,0.840,0.840,2.700,1.68
56,0.859,84.1,0.860,0.860,2.803,1.72
57,0.875,87.1,0.870,0.870,2.903,1.74
58,0.891,90.2,0.890,0.890,3.007,1.78
59,0.906,93.2,0.900,0.900,3.107,1.80
60,0.922,96.1,0.920,0.920,3.203,1.84
61,0.939,99.1,0.930,0.930,3.303,1.86
62,0.954,102.1,0.950,0.950,3.403,1.90
63,0.970,103.6,0.960,0.960,3.453,1.92
64,0.986,107.0,0.970,0.970,3.567,1.94
65,1.003,110.3,0.990,0.990,3.677,1.98
66,1.018,113.5,1.000,1.000,3.783,2.00
67,1.034,116.5,1.020,1.020,3.883,2.04
68,1.049,119.4,1.030,1.030,3.980,2.06
69,1.065,122.3,1.050,1.050,4.077,2.10
70,1.083,125.1,1.060,1.060,4.170,2.12
71,1.099,127.8,1.080,1.080,4.260,2.16
72,1.115,130.5,1.090,1.090,4.350,2.18
73,1.131,133.3,1.110,1.110,4.443,2.22
74,1.147,136.0,1.120,1.120,4.533,2.24
75,1.162,138.7,1.140,1.140,4.623,2.28
76,1.179,141.3,1.150,1.150,4.710,2.30
77,1.194,143.5,1.160,1.160,4.783,2.32
78,1.210,146.5,1.180,1.180,4.883,2.36
79,1.225,149.4,1.190,1.190,4.980,2.38
80,1.242,152.1,1.210,1.210,5.070,2.42
81,1.258,154.8,1.220,1.220,5.160,2.44
82,1.273,157.4,1.240,1.240,5.247,2.48
83,1.290,160.0,1.250,1.250,5.333,2.50
84,1.307,162.6,1.270,1.270,5.420,2.54
85,1.322,165.2,1.280,1.280,5.507,2.56
86,1.338,167.7,1.300,1.300,5.590,2.60
87,1.355,170.3,1.310,1.310,5.677,2.62
88,1.370,172.8,1.320,1.320,5.760,2.64
89,1.386,175.3,1.340,1.340,5.843,2.68
90,1.402,177.2,1.350,1.350,5.907,2.70
91,1.418,180.1,1.370,1.370,6.003,2.74
92,1.434,182.8,1.380,1.380,6.093,2.76
93,1.451,185.5,1.400,1.400,6.183,2.80
94,1.467,188.0,1.410,1.410,6.267,2.82
95,1.482,190.5,1.430,1.430,6.350,2.86
96,1.499,192.9,1.440,1.440,6.430,2.88
97,1.514,195.3,1.460,1.460,6.510,2.92
98,1.531,197.6,1.470,1.470,6.587,2.94
99,1.547,199.9,1.490,1.490,6.663,2.98
100,1.563,202.2,1.500,1.500,6.740,3.00
101,1.579,204.5,1.510,1.510,6.817,3.02
102,1.595,206.7,1.530,1.530,6.890,3.06
103,1.610,208.8,1.540,1.540,6.960,3.08
