일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,15.3,0.000,0.070,0.510,0.00
3,0.010,18.1,0.080,0.080,0.603,0.16
4,0.026,20.9,0.100,0.100,0.697,0.20
5,0.042,23.7,0.110,0.110,0.790,0.22
6,0.058,26.2,0.130,0.130,0.873,0.26
7,0.074,27.2,0.140,0.140,0.907,0.28
8,0.090,27.9,0.160,0.160,0.930,0.32
9,0.106,28.4,0.170,0.170,0.947,0.34
10,0.122,28.7,0.190,0.190,0.957,0.38
11,0.138,29.0,0.200,0.200,0.967,0.40
12,0.154,29.5,0.220,0.220,0.983,0.44
13,0.170,30.4,0.230,0.230,1.013,0.46
14,0.186,31.8,0.250,0.250,1.060,0.50
15,0.202,33.6,0.260,0.260,1.120,0.52
16,0.218,35.7,0.280,0.280,1.190,0.56
17,0.234,37.8,0.290,0.290,1.260,0.58
18,0.250,39.6,0.300,0.300,1.320,0.60
19,0.267,38.3,0.320,0.320,1.277,0.64
20,0.282,36.8,0.330,0.330,1.227,0.66
21,0.298,34.7,0.350,0.350,1.157,0.70
22,0.314,33.1,0.360,0.360,1.103,0.72
23,0.331,32.5,0.380,0.380,1.083,0.76
24,0.346,32.1,0.390,0.390,1.070,0.78
25,0.362,31.3,0.410,0.410,1.043,0.82
26,0.378,30.7,0.420,0.420,1.023,0.84
27,0.395,30.4,0.440,0.440,1.013,0.88
28,0.410,30.1,0.450,0.450,1.003,0.90
29,0.426,30.0,0.470,0.470,1.000,0.94
30,0.441,29.9,0.480,0.480,0.997,0.96
31,0.458,29.8,0.500,0.500,0.993,1.00
32,0.474,29.7,0.510,0.510,0.990,1.02
33,0.490,29.6,0.520,0.520,0.987,1.04
34,0.507,29.5,0.540,0.540,0.983,1.08
35,0.522,29.6,0.550,0.550,0.987,1.10
36,0.537,29.7,0.570,0.570,0.990,1.14
37,0.554,29.7,0.580,0.580,0.990,1.16
38,0.570,30.0,0.600,0.600,1.000,1.20
39,0.586,30.8,0.610,0.610,1.027,1.22
40,0.602,32.2,0.630,0.630,1.073,1.26
41,0.619,34.1,0.640,0.640,1.137,1.28
42,0.634,36.2,0.660,0.660,1.207,1.32
43,0.650,38.6,0.670,0.670,1.287,1.34
44,0.667,41.2,0.690,0.690,1.373,1.38
45,0.683,43.8,0.700,0.700,1.460,1.40
46,0.698,45.8,0.720,0.720,1.527,1.44
47,0.714,48.6,0.730,0.730,1.620,1.46
48,0.731,51.8,0.740,0.740,1.727,1.48
49,0.746,54.9,0.760,0.760,1.830,1.52
50,0.762,57.8,0.770,0.770,1.927,1.54
51,0.778,60.7,0.790,0.790,2.023,1.58
52,0.795,63.5,0.800,0.800,2.117,1.60
53,0.810,66.2,0.820,0.820,2.207,1.64
54,0.826,68.9,0.830,0.830,2.297,1.66
55,0.842,71.5,0.850,0.850,2.383,1.70
56,0.858,74.0,0.860,0.860,2.467,1.72
57,0.874,76.6,0.880,0.880,2.553,1.76
58,0.891,79.1,0.890,0.890,2.637,1.78
59,0.906,81.6,0.910,0.910,2.720,1.82
60,0.922,83.8,0.920,0.920,2.793,1.84
61,0.937,86.5,0.930,0.930,2.883,1.86
62,0.954,89.1,0.950,0.950,2.970,1.90
63,0.971,91.6,0.960,0.960,3.053,1.92
64,0.986,94.1,0.980,0.980,3.137,1.96
65,1.002,96.5,0.990,0.990,3.217,1.98
66,1.019,98.8,1.010,1.010,3.293,2.02
67,1.035,101.1,1.020,1.020,3.370,2.04
68,1.049,103.4,1.040,1.040,3.447,2.08
69,1.066,105.7,1.050,1.050,3.523,2.10
70,1.082,107.9,1.070,1.070,3.597,2.14
71,1.098,110.0,1.080,1.080,3.667,2.16
72,1.115,112.2,1.100,1.100,3.740,2.20
73,1.130,113.8,1.110,1.110,3.793,2.22
74,1.146,116.3,1.120,1.120,3.877,2.24
75,1.163,118.5,1.140,1.140,3.950,2.28
76,1.178,120.6,1.150,1.150,4.020,2.30
77,1.194,122.7,1.170,1.170,4.090,2.34
78,1.210,124.7,1.180,1.180,4.157,2.36
79,1.226,126.6,1.200,1.200,4.220,2.40
80,1.243,128.4,1.210,1.210,4.280,2.42
81,1.259,130.1,1.230,1.230,4.337,2.46
82,1.275,131.8,1.240,1.240,4.393,2.48
83,1.291,133.5,1.260,1.260,4.450,2.52
84,1.307,135.1,1.270,1.270,4.503,2.54
85,1.323,136.5,1.290,1.290,4.550,2.58
86,1.338,137.5,1.300,1.300,4.583,2.60
87,1.354,138.9,1.310,1.310,4.630,2.62
88,1.370,140.5,1.330,1.330,4.683,2.66
89,1.386,142.0,1.340,1.340,4.733,2.68
90,1.402,143.5,1.360,1.360,4.783,2.72
91,1.418,144.8,1.370,1.370,4.827,2.74
92,1.435,146.2,1.390,1.390,4.873,2.78
93,1.451,147.5,1.400,1.400,4.917,2.80
94,1.467,148.8,1.420,1.420,4.960,2.84
95,1.483,150.1,1.430,1.430,5.003,2.86
96,1.498,151.4,1.450,1.450,5.047,2.90
97,1.514,152.6,1.460,1.460,5.087,2.92
98,1.530,153.9,1.470,1.470,5.130,2.94
99,1.547,154.6,1.490,1.490,5.153,2.98
100,1.563,156.1,1.500,1.500,5.203,3.00
101,1.579,157.5,1.520,1.520,5.250,3.04
102,1.595,158.9,1.530,1.530,5.297,3.06
103,1.611,160.3,1.550,1.550,5.343,3.10
