일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,7.1,0.000,0.060,0.237,0.00
3,0.011,8.6,0.080,0.080,0.287,0.16
4,0.028,10.2,0.090,0.090,0.340,0.18
5,0.044,11.8,0.110,0.110,0.393,0.22
6,0.060,13.4,0.120,0.120,0.447,0.24
7,0.076,15.0,0.140,0.140,0.500,0.28
8,0.092,16.6,0.150,0.150,0.553,0.30
9,0.108,18.2,0.170,0.170,0.607,0.34
10,0.124,19.7,0.180,0.180,0.657,0.36
11,0.140,20.8,0.200,0.200,0.693,0.40
12,0.156,22.1,0.210,0.210,0.737,0.42
13,0.172,23.2,0.230,0.230,0.773,0.46
14,0.188,23.6,0.240,0.240,0.787,0.48
15,0.203,23.6,0.260,0.260,0.787,0.52
16,0.219,23.7,0.270,0.270,0.790,0.54
17,0.236,24.0,0.280,0.280,0.800,0.56
18,0.252,24.4,0.300,0.300,0.813,0.60
19,0.268,24.8,0.310,0.310,0.827,0.62
20,0.284,25.4,0.330,0.330,0.847,0.66
21,0.300,26.2,0.340,0.340,0.873,0.68
22,0.316,27.2,0.360,0.360,0.907,0.72
23,0.331,28.3,0.370,0.370,0.943,0.74
24,0.348,29.5,0.390,0.390,0.983,0.78
25,0.364,30.2,0.400,0.400,1.007,0.80
26,0.380,31.4,0.420,0.420,1.047,0.84
27,0.396,32.3,0.430,0.430,1.077,0.86
28,0.412,30.9,0.450,0.450,1.030,0.90
29,0.428,28.8,0.460,0.460,0.960,0.92
30,0.444,27.3,0.480,0.480,0.910,0.96
31,0.460,26.4,0.490,0.490,0.880,0.98
32,0.476,25.8,0.510,0.510,0.860,1.02
33,0.492,25.4,0.520,0.520,0.847,1.04
34,0.508,25.2,0.530,0.530,0.840,1.06
35,0.524,25.0,0.550,0.550,0.833,1.10
36,0.540,25.0,0.560,0.560,0.833,1.12
37,0.556,25.1,0.580,0.580,0.837,1.16
38,0.572,25.4,0.590,0.590,0.847,1.18
39,0.587,25.7,0.610,0.610,0.857,1.22
40,0.603,26.1,0.620,0.620,0.870,1.24
41,0.619,26.7,0.640,0.640,0.890,1.28
42,0.636,27.5,0.650,0.650,0.917,1.30
43,0.653,28.5,0.670,0.670,0.950,1.34
44,0.668,29.6,0.680,0.680,0.987,1.36
45,0.684,30.8,0.700,0.700,1.027,1.40
46,0.700,32.1,0.710,0.710,1.070,1.42
47,0.715,33.4,0.730,0.730,1.113,1.46
48,0.732,34.7,0.740,0.740,1.157,1.48
49,0.748,36.0,0.750,0.750,1.200,1.50
50,0.764,37.2,0.770,0.770,1.240,1.54
51,0.780,38.0,0.780,0.780,1.267,1.56
52,0.796,39.2,0.800,0.800,1.307,1.60
53,0.812,40.1,0.810,0.810,1.337,1.62
54,0.828,40.9,0.830,0.830,1.363,1.66
55,0.844,41.5,0.840,0.840,1.383,1.68
56,0.860,42.1,0.860,0.860,1.403,1.72
57,0.876,42.6,0.870,0.870,1.420,1.74
58,0.892,43.2,0.890,0.890,1.440,1.78
59,0.908,43.8,0.900,0.900,1.460,1.80
60,0.924,44.4,0.920,0.920,1.480,1.84
61,0.940,44.9,0.930,0.930,1.497,1.86
62,0.956,45.5,0.940,0.940,1.517,1.88
63,0.972,46.0,0.960,0.960,1.533,1.92
64,0.988,46.5,0.970,0.970,1.550,1.94
65,1.003,46.8,0.990,0.990,1.560,1.98
66,1.019,47.5,1.000,1.000,1.583,2.00
67,1.036,48.0,1.020,1.020,1.600,2.04
68,1.051,48.4,1.030,1.030,1.613,2.06
69,1.068,48.8,1.050,1.050,1.627,2.10
70,1.085,49.2,1.060,1.060,1.640,2.12
71,1.100,49.6,1.080,1.080,1.653,2.16
72,1.116,50.1,1.090,1.090,1.670,2.18
73,1.133,50.5,1.110,1.110,1.683,2.22
74,1.148,50.9,1.120,1.120,1.697,2.24
75,1.164,51.3,1.130,1.130,1.710,2.26
76,1.180,51.7,1.150,1.150,1.723,2.30
77,1.196,52.2,1.160,1.160,1.740,2.32
78,1.213,52.4,1.180,1.180,1.747,2.36
79,1.229,53.0,1.190,1.190,1.767,2.38
80,1.244,53.5,1.210,1.210,1.783,2.42
81,1.260,53.9,1.220,1.220,1.797,2.44
82,1.276,54.3,1.240,1.240,1.810,2.48
83,1.292,54.7,1.250,1.250,1.823,2.50
84,1.309,55.1,1.270,1.270,1.837,2.54
85,1.325,55.5,1.280,1.280,1.850,2.56
86,1.340,55.9,1.290,1.290,1.863,2.58
87,1.356,56.2,1.310,1.310,1.873,2.62
88,1.372,56.7,1.320,1.320,1.890,2.64
89,1.388,57.0,1.340,1.340,1.900,2.68
90,1.404,57.3,1.350,1.350,1.910,2.70
91,1.420,57.6,1.370,1.370,1.920,2.74
92,1.436,57.8,1.380,1.380,1.927,2.76
93,1.452,58.3,1.400,1.400,1.943,2.80
94,1.468,58.8,1.410,1.410,1.960,2.82
95,1.484,59.3,1.430,1.430,1.977,2.86
96,1.501,59.7,1.440,1.440,1.990,2.88
97,1.517,60.2,1.460,1.460,2.007,2.92
98,1.533,60.6,1.470,1.470,2.020,2.94
99,1.549,61.0,1.480,1.480,2.033,2.96
100,1.565,61.4,1.500,1.500,2.047,3.00
101,1.581,61.7,1.510,1.510,2.057,3.02
102,1.597,62.1,1.530,1.530,2.070,3.06
103,1.612,62.6,1.540,1.540,2.087,3.08
