일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,12.8,0.000,0.060,0.427,0.00
3,0.009,15.9,0.080,0.080,0.530,0.16
4,0.025,19.2,0.090,0.090,0.640,0.18
5,0.041,21.9,0.110,0.110,0.730,0.22
6,0.057,24.2,0.120,0.120,0.807,0.24
7,0.074,25.9,0.140,0.140,0.863,0.28
8,0.090,26.8,0.150,0.150,0.893,0.30
9,0.105,27.0,0.170,0.170,0.900,0.34
10,0.122,27.4,0.180,0.180,0.913,0.36
11,0.138,28.1,0.200,0.200,0.937,0.40
12,0.153,29.0,0.210,0.210,0.967,0.42
13,0.170,29.9,0.230,0.230,0.997,0.46
14,0.186,31.0,0.240,0.240,1.033,0.48
15,0.202,32.7,0.260,0.260,1.090,0.52
16,0.218,33.6,0.270,0.270,1.120,0.54
17,0.234,33.7,0.290,0.290,1.123,0.58
18,0.249,31.9,0.300,0.300,1.063,0.60
19,0.266,30.6,0.320,0.320,1.020,0.64
20,0.281,29.8,0.330,0.330,0.993,0.66
21,0.298,29.1,0.340,0.340,0.970,0.68
22,0.314,28.7,0.360,0.360,0.957,0.72
23,0.330,28.4,0.370,0.370,0.947,0.74
24,0.346,28.3,0.390,0.390,0.943,0.78
25,0.361,28.1,0.400,0.400,0.937,0.80
26,0.377,28.1,0.420,0.420,0.937,0.84
27,0.394,28.0,0.430,0.430,0.933,0.86
28,0.409,28.0,0.450,0.450,0.933,0.90
29,0.425,28.0,0.460,0.460,0.933,0.92
30,0.442,27.9,0.480,0.480,0.930,0.96
31,0.458,27.9,0.490,0.490,0.930,0.98
32,0.474,27.9,0.510,0.510,0.930,1.02
33,0.490,28.1,0.520,0.520,0.937,1.04
34,0.505,28.3,0.540,0.540,0.943,1.08
35,0.521,28.8,0.550,0.550,0.960,1.10
36,0.537,29.4,0.560,0.560,0.980,1.12
37,0.553,30.1,0.580,0.580,1.003,1.16
38,0.570,31.2,0.590,0.590,1.040,1.18
39,0.585,32.9,0.610,0.610,1.097,1.22
40,0.602,35.2,0.620,0.620,1.173,1.24
41,0.618,37.7,0.640,0.640,1.257,1.28
42,0.634,40.5,0.650,0.650,1.350,1.30
43,0.650,42.1,0.670,0.670,1.403,1.34
44,0.665,45.6,0.680,0.680,1.520,1.36
45,0.682,49.2,0.700,0.700,1.640,1.40
46,0.698,52.6,0.710,0.710,1.753,1.42
47,0.713,55.9,0.730,0.730,1.863,1.46
48,0.730,59.1,0.740,0.740,1.970,1.48
49,0.746,62.3,0.760,0.760,2.077,1.52
50,0.762,65.4,0.770,0.770,2.180,1.54
51,0.778,68.4,0.780,0.780,2.280,1.56
52,0.794,71.4,0.800,0.800,2.380,1.60
53,0.810,74.3,0.810,0.810,2.477,1.62
54,0.826,77.3,0.830,0.830,2.577,1.66
55,0.842,80.2,0.840,0.840,2.673,1.68
56,0.858,81.6,0.860,0.860,2.720,1.72
57,0.874,84.6,0.870,0.870,2.820,1.74
58,0.890,88.0,0.890,0.890,2.933,1.78
59,0.906,91.2,0.900,0.900,3.040,1.80
60,0.922,94.3,0.920,0.920,3.143,1.84
61,0.938,97.2,0.930,0.930,3.240,1.86
62,0.954,100.1,0.950,0.950,3.337,1.90
63,0.970,102.9,0.960,0.960,3.430,1.92
64,0.985,105.7,0.970,0.970,3.523,1.94
65,1.002,108.5,0.990,0.990,3.617,1.98
66,1.018,111.2,1.000,1.000,3.707,2.00
67,1.034,113.9,1.020,1.020,3.797,2.04
68,1.050,116.6,1.030,1.030,3.887,2.06
69,1.066,119.3,1.050,1.050,3.977,2.10
70,1.082,120.7,1.060,1.060,4.023,2.12
71,1.098,123.7,1.080,1.080,4.123,2.16
72,1.114,126.8,1.090,1.090,4.227,2.18
73,1.131,129.7,1.110,1.110,4.323,2.22
74,1.146,132.5,1.120,1.120,4.417,2.24
75,1.163,135.2,1.140,1.140,4.507,2.28
76,1.178,137.8,1.150,1.150,4.593,2.30
77,1.194,140.4,1.160,1.160,4.680,2.32
78,1.210,142.9,1.180,1.180,4.763,2.36
79,1.227,145.3,1.190,1.190,4.843,2.38
80,1.242,147.7,1.210,1.210,4.923,2.42
81,1.258,150.1,1.220,1.220,5.003,2.44
82,1.274,152.4,1.240,1.240,5.080,2.48
83,1.290,154.1,1.250,1.250,5.137,2.50
84,1.307,156.4,1.270,1.270,5.213,2.54
85,1.322,159.0,1.280,1.280,5.300,2.56
86,1.338,161.5,1.300,1.300,5.383,2.60
87,1.354,163.8,1.310,1.310,5.460,2.62
88,1.370,166.2,1.330,1.330,5.540,2.66
89,1.386,168.6,1.340,1.340,5.620,2.68
90,1.402,170.9,1.350,1.350,5.697,2.70
91,1.418,173.3,1.370,1.370,5.777,2.74
92,1.434,175.8,1.380,1.380,5.860,2.76
93,1.450,178.1,1.400,1.400,5.937,2.80
94,1.466,180.6,1.410,1.410,6.020,2.82
95,1.482,182.9,1.430,1.430,6.097,2.86
96,1.498,185.3,1.440,1.440,6.177,2.88
97,1.514,187.0,1.460,1.460,6.233,2.92
98,1.530,189.5,1.470,1.470,6.317,2.94
99,1.546,192.2,1.490,1.490,6.407,2.98
100,1.562,194.7,1.500,1.500,6.490,3.00
101,1.578,197.1,1.510,1.510,6.570,3.02
102,1.594,199.4,1.530,1.530,6.647,3.06
103,1.611,201.7,1.540,1.540,6.723,3.08
