일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,13.1,0.000,0.060,0.437,0.00
3,0.002,15.6,0.080,0.080,0.520,0.16
4,0.016,19.1,0.090,0.090,0.637,0.18
5,0.032,22.6,0.110,0.110,0.753,0.22
6,0.048,25.8,0.120,0.120,0.860,0.24
7,0.064,28.7,0.130,0.130,0.957,0.26
8,0.080,30.8,0.150,0.150,1.027,0.30
9,0.096,31.6,0.160,0.160,1.053,0.32
10,0.112,31.7,0.180,0.180,1.057,0.36
11,0.128,31.9,0.190,0.190,1.063,0.38
12,0.144,32.0,0.210,0.210,1.067,0.42
13,0.160,32.3,0.220,0.220,1.077,0.44
14,0.177,33.1,0.240,0.240,1.103,0.48
15,0.193,34.5,0.250,0.250,1.150,0.50
16,0.208,35.9,0.270,0.270,1.197,0.54
17,0.224,38.5,0.280,0.280,1.283,0.56
18,0.241,41.0,0.300,0.300,1.367,0.60
19,0.257,40.7,0.310,0.310,1.357,0.62
20,0.272,37.9,0.330,0.330,1.263,0.66
21,0.289,36.0,0.340,0.340,1.200,0.68
22,0.305,34.9,0.360,0.360,1.163,0.72
23,0.320,34.3,0.370,0.370,1.143,0.74
24,0.336,33.9,0.390,0.390,1.130,0.78
25,0.352,33.5,0.400,0.400,1.117,0.80
26,0.368,33.3,0.410,0.410,1.110,0.82
27,0.384,33.1,0.430,0.430,1.103,0.86
28,0.401,33.0,0.440,0.440,1.100,0.88
29,0.416,32.9,0.460,0.460,1.097,0.92
30,0.432,32.9,0.470,0.470,1.097,0.94
31,0.448,32.9,0.490,0.490,1.097,0.98
32,0.464,32.9,0.500,0.500,1.097,1.00
33,0.480,32.8,0.520,0.520,1.093,1.04
34,0.496,32.9,0.530,0.530,1.097,1.06
35,0.513,33.1,0.550,0.550,1.103,1.10
36,0.528,33.9,0.560,0.560,1.130,1.12
37,0.544,34.7,0.580,0.580,1.157,1.16
38,0.560,35.8,0.590,0.590,1.193,1.18
39,0.576,37.3,0.610,0.610,1.243,1.22
40,0.593,39.3,0.620,0.620,1.310,1.24
41,0.609,41.6,0.630,0.630,1.387,1.26
42,0.625,44.3,0.650,0.650,1.477,1.30
43,0.641,46.3,0.660,0.660,1.543,1.32
44,0.657,49.6,0.680,0.680,1.653,1.36
45,0.673,52.9,0.690,0.690,1.763,1.38
46,0.689,56.2,0.710,0.710,1.873,1.42
47,0.705,59.4,0.720,0.720,1.980,1.44
48,0.720,62.6,0.740,0.740,2.087,1.48
49,0.736,65.8,0.750,0.750,2.193,1.50
50,0.752,68.9,0.770,0.770,2.297,1.54
51,0.769,72.0,0.780,0.780,2.400,1.56
52,0.784,75.1,0.800,0.800,2.503,1.60
53,0.801,78.2,0.810,0.810,2.607,1.62
54,0.817,81.3,0.820,0.820,2.710,1.64
55,0.833,84.4,0.840,0.840,2.813,1.68
56,0.848,87.4,0.850,0.850,2.913,1.70
57,0.865,89.1,0.870,0.870,2.970,1.74
58,0.880,92.8,0.880,0.880,3.093,1.76
59,0.896,96.3,0.900,0.900,3.210,1.80
60,0.912,99.7,0.910,0.910,3.323,1.82
61,0.928,102.9,0.930,0.930,3.430,1.86
62,0.944,105.9,0.940,0.940,3.530,1.88
63,0.961,109.0,0.960,0.960,3.633,1.92
64,0.976,112.0,0.970,0.970,3.733,1.94
65,0.992,115.1,0.990,0.990,3.837,1.98
66,1.008,118.0,1.000,1.000,3.933,2.00
67,1.024,121.0,1.010,1.010,4.033,2.02
68,1.041,123.9,1.030,1.030,4.130,2.06
69,1.057,126.8,1.040,1.040,4.227,2.08
70,1.072,128.2,1.060,1.060,4.273,2.12
71,1.089,131.4,1.070,1.070,4.380,2.14
72,1.105,134.8,1.090,1.090,4.493,2.18
73,1.120,138.0,1.100,1.100,4.600,2.20
74,1.136,141.0,1.120,1.120,4.700,2.24
75,1.152,144.0,1.130,1.130,4.800,2.26
76,1.168,146.8,1.150,1.150,4.893,2.30
77,1.184,149.6,1.160,1.160,4.987,2.32
78,1.200,152.3,1.180,1.180,5.077,2.36
79,1.216,155.1,1.190,1.190,5.170,2.38
80,1.232,157.8,1.200,1.200,5.260,2.40
81,1.249,160.5,1.220,1.220,5.350,2.44
82,1.265,163.2,1.230,1.230,5.440,2.46
83,1.281,165.8,1.250,1.250,5.527,2.50
84,1.297,167.2,1.260,1.260,5.573,2.52
85,1.313,170.4,1.280,1.280,5.680,2.56
86,1.329,173.5,1.290,1.290,5.783,2.58
87,1.345,176.3,1.310,1.310,5.877,2.62
88,1.361,179.1,1.320,1.320,5.970,2.64
89,1.377,181.8,1.340,1.340,6.060,2.68
90,1.393,184.5,1.350,1.350,6.150,2.70
91,1.409,187.2,1.360,1.360,6.240,2.72
92,1.424,189.7,1.380,1.380,6.323,2.76
93,1.440,192.3,1.390,1.390,6.410,2.78
94,1.457,194.8,1.410,1.410,6.493,2.82
95,1.473,197.3,1.420,1.420,6.577,2.84
96,1.489,199.8,1.440,1.440,6.660,2.88
97,1.505,201.0,1.450,1.450,6.700,2.90
98,1.521,203.8,1.470,1.470,6.793,2.94
99,1.537,206.7,1.480,1.480,6.890,2.96
100,1.553,209.5,1.500,1.500,6.983,3.00
101,1.568,212.1,1.510,1.510,7.070,3.02
102,1.585,214.7,1.520,1.520,7.157,3.04
103,1.601,217.1,1.540,1.540,7.237,3.08
