일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,5.9,0.000,0.060,0.197,0.00
3,0.009,7.5,0.080,0.080,0.250,0.16
4,0.025,9.0,0.090,0.090,0.300,0.18
5,0.042,10.5,0.110,0.110,0.350,0.22
6,0.057,12.1,0.120,0.120,0.403,0.24
7,0.073,13.6,0.140,0.140,0.453,0.28
8,0.089,15.0,0.150,0.150,0.500,0.30
9,0.106,16.4,0.170,0.170,0.547,0.34
10,0.122,17.7,0.180,0.180,0.590,0.36
11,0.138,19.1,0.200,0.200,0.637,0.40
12,0.153,20.4,0.210,0.210,0.680,0.42
13,0.169,21.7,0.230,0.230,0.723,0.46
14,0.185,22.9,0.240,0.240,0.763,0.48
15,0.202,23.6,0.250,0.250,0.787,0.50
16,0.217,24.7,0.270,0.270,0.823,0.54
17,0.233,25.0,0.280,0.280,0.833,0.56
18,0.250,25.1,0.300,0.300,0.837,0.60
19,0.266,25.1,0.310,0.310,0.837,0.62
20,0.281,25.1,0.330,0.330,0.837,0.66
21,0.298,25.1,0.340,0.340,0.837,0.68
22,0.313,25.4,0.360,0.360,0.847,0.72
23,0.329,26.1,0.370,0.370,0.870,0.74
24,0.346,26.9,0.390,0.390,0.897,0.78
25,0.361,27.8,0.400,0.400,0.927,0.80
26,0.378,28.7,0.420,0.420,0.957,0.84
27,0.394,29.5,0.430,0.430,0.983,0.86
28,0.410,30.0,0.450,0.450,1.000,0.90
29,0.425,30.9,0.460,0.460,1.030,0.92
30,0.442,31.4,0.480,0.480,1.047,0.96
31,0.458,31.9,0.490,0.490,1.063,0.98
32,0.474,32.4,0.500,0.500,1.080,1.00
33,0.490,32.9,0.520,0.520,1.097,1.04
34,0.505,33.4,0.530,0.530,1.113,1.06
35,0.521,33.8,0.550,0.550,1.127,1.10
36,0.537,34.3,0.560,0.560,1.143,1.12
37,0.554,34.7,0.580,0.580,1.157,1.16
38,0.569,35.1,0.590,0.590,1.170,1.18
39,0.585,35.3,0.610,0.610,1.177,1.22
40,0.602,33.5,0.620,0.620,1.117,1.24
41,0.617,30.8,0.640,0.640,1.027,1.28
42,0.634,29.7,0.650,0.650,0.990,1.30
43,0.650,28.5,0.670,0.670,0.950,1.34
44,0.666,27.6,0.680,0.680,0.920,1.36
45,0.682,26.9,0.700,0.700,0.897,1.40
46,0.698,26.4,0.710,0.710,0.880,1.42
47,0.714,26.2,0.720,0.720,0.873,1.44
48,0.730,26.1,0.740,0.740,0.870,1.48
49,0.746,26.0,0.750,0.750,0.867,1.50
50,0.762,26.3,0.770,0.770,0.877,1.54
51,0.778,26.8,0.780,0.780,0.893,1.56
52,0.794,27.5,0.800,0.800,0.917,1.60
53,0.810,28.5,0.810,0.810,0.950,1.62
54,0.826,29.5,0.830,0.830,0.983,1.66
55,0.842,30.3,0.840,0.840,1.010,1.68
56,0.858,31.6,0.860,0.860,1.053,1.72
57,0.874,32.7,0.870,0.870,1.090,1.74
58,0.889,33.8,0.890,0.890,1.127,1.78
59,0.906,34.7,0.900,0.900,1.157,1.80
60,0.922,35.7,0.910,0.910,1.190,1.82
61,0.937,36.5,0.930,0.930,1.217,1.86
62,0.954,37.3,0.940,0.940,1.243,1.88
63,0.970,38.1,0.960,0.960,1.270,1.92
64,0.986,38.7,0.970,0.970,1.290,1.94
65,1.002,39.3,0.990,0.990,1.310,1.98
66,1.018,39.9,1.000,1.000,1.330,2.00
67,1.034,40.3,1.020,1.020,1.343,2.04
68,1.050,40.7,1.030,1.030,1.357,2.06
69,1.066,40.8,1.050,1.050,1.360,2.10
70,1.082,41.3,1.060,1.060,1.377,2.12
71,1.098,41.7,1.080,1.080,1.390,2.16
72,1.114,42.2,1.090,1.090,1.407,2.18
73,1.130,42.6,1.100,1.100,1.420,2.20
74,1.146,43.0,1.120,1.120,1.433,2.24
75,1.162,43.5,1.130,1.130,1.450,2.26
76,1.178,43.9,1.150,1.150,1.463,2.30
77,1.194,44.3,1.160,1.160,1.477,2.32
78,1.210,44.6,1.180,1.180,1.487,2.36
79,1.226,45.1,1.190,1.190,1.503,2.38
80,1.242,45.5,1.210,1.210,1.517,2.42
81,1.258,46.0,1.220,1.220,1.533,2.44
82,1.274,46.2,1.240,1.240,1.540,2.48
83,1.290,46.5,1.250,1.250,1.550,2.50
84,1.306,47.1,1.270,1.270,1.570,2.54
85,1.323,47.5,1.280,1.280,1.583,2.56
86,1.338,48.0,1.290,1.290,1.600,2.58
87,1.354,48.5,1.310,1.310,1.617,2.62
88,1.370,48.9,1.320,1.320,1.630,2.64
89,1.386,49.4,1.340,1.340,1.647,2.68
90,1.402,49.8,1.350,1.350,1.660,2.70
91,1.419,50.3,1.370,1.370,1.677,2.74
92,1.435,50.7,1.380,1.380,1.690,2.76
93,1.450,51.2,1.400,1.400,1.707,2.80
94,1.466,51.7,1.410,1.410,1.723,2.82
95,1.482,52.1,1.430,1.430,1.737,2.86
96,1.498,52.3,1.440,1.440,1.743,2.88
97,1.514,52.8,1.450,1.450,1.760,2.90
98,1.530,53.3,1.470,1.470,1.777,2.94
99,1.546,53.8,1.480,1.480,1.793,2.96
100,1.562,54.2,1.500,1.500,1.807,3.00
101,1.578,54.6,1.510,1.510,1.820,3.02
102,1.594,55.0,1.530,1.530,1.833,3.06
103,1.610,55.5,1.540,1.540,1.850,3.08
