일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,6.8,0.000,0.060,0.227,0.00
3,0.011,8.3,0.070,0.070,0.277,0.14
4,0.027,9.9,0.090,0.090,0.330,0.18
5,0.042,11.6,0.100,0.100,0.387,0.20
6,0.059,13.4,0.120,0.120,0.447,0.24
7,0.075,15.1,0.130,0.130,0.503,0.26
8,0.091,16.8,0.150,0.150,0.560,0.30
9,0.106,18.4,0.160,0.160,0.613,0.32
10,0.122,19.9,0.180,0.180,0.663,0.36
11,0.140,21.2,0.190,0.190,0.707,0.38
12,0.155,21.9,0.210,0.210,0.730,0.42
13,0.170,22.8,0.220,0.220,0.760,0.44
14,0.187,23.8,0.240,0.240,0.793,0.48
15,0.203,24.9,0.250,0.250,0.830,0.50
16,0.219,25.8,0.270,0.270,0.860,0.54
17,0.235,26.0,0.280,0.280,0.867,0.56
18,0.251,24.8,0.300,0.300,0.827,0.60
19,0.267,23.8,0.310,0.310,0.793,0.62
20,0.283,23.2,0.320,0.320,0.773,0.64
21,0.298,22.8,0.340,0.340,0.760,0.68
22,0.316,22.6,0.350,0.350,0.753,0.70
23,0.332,22.5,0.370,0.370,0.750,0.74
24,0.347,22.5,0.380,0.380,0.750,0.76
25,0.363,22.5,0.400,0.400,0.750,0.80
26,0.379,22.5,0.410,0.410,0.750,0.82
27,0.395,22.9,0.430,0.430,0.763,0.86
28,0.410,22.9,0.440,0.440,0.763,0.88
29,0.426,22.7,0.460,0.460,0.757,0.92
30,0.443,22.6,0.470,0.470,0.753,0.94
31,0.459,22.6,0.490,0.490,0.753,0.98
32,0.475,22.6,0.500,0.500,0.753,1.00
33,0.491,22.7,0.520,0.520,0.757,1.04
34,0.507,22.9,0.530,0.530,0.763,1.06
35,0.523,23.1,0.540,0.540,0.770,1.08
36,0.538,23.5,0.560,0.560,0.783,1.12
37,0.555,24.2,0.570,0.570,0.807,1.14
38,0.570,25.1,0.590,0.590,0.837,1.18
39,0.587,25.7,0.600,0.600,0.857,1.20
40,0.603,27.0,0.620,0.620,0.900,1.24
41,0.620,28.6,0.630,0.630,0.953,1.26
42,0.636,30.2,0.650,0.650,1.007,1.30
43,0.651,31.8,0.660,0.660,1.060,1.32
44,0.667,33.4,0.680,0.680,1.113,1.36
45,0.683,34.9,0.690,0.690,1.163,1.38
46,0.698,36.4,0.710,0.710,1.213,1.42
47,0.715,37.8,0.720,0.720,1.260,1.44
48,0.731,39.3,0.740,0.740,1.310,1.48
49,0.747,40.6,0.750,0.750,1.353,1.50
50,0.763,42.0,0.760,0.760,1.400,1.52
51,0.779,43.4,0.780,0.780,1.447,1.56
52,0.795,44.7,0.790,0.790,1.490,1.58
53,0.811,45.5,0.810,0.810,1.517,1.62
54,0.827,47.0,0.820,0.820,1.567,1.64
55,0.843,48.4,0.840,0.840,1.613,1.68
56,0.859,49.7,0.850,0.850,1.657,1.70
57,0.875,50.9,0.870,0.870,1.697,1.74
58,0.891,52.0,0.880,0.880,1.733,1.76
59,0.907,53.0,0.900,0.900,1.767,1.80
60,0.923,53.9,0.910,0.910,1.797,1.82
61,0.939,54.7,0.930,0.930,1.823,1.86
62,0.955,55.6,0.940,0.940,1.853,1.88
63,0.972,56.4,0.950,0.950,1.880,1.90
64,0.987,57.2,0.970,0.970,1.907,1.94
65,1.003,58.0,0.980,0.980,1.933,1.96
66,1.019,58.3,1.000,1.000,1.943,2.00
67,1.035,59.0,1.010,1.010,1.967,2.02
68,1.051,59.8,1.030,1.030,1.993,2.06
69,1.067,60.4,1.040,1.040,2.013,2.08
70,1.084,61.1,1.060,1.060,2.037,2.12
71,1.100,61.7,1.070,1.070,2.057,2.14
72,1.115,62.3,1.090,1.090,2.077,2.18
73,1.131,62.9,1.100,1.100,2.097,2.20
74,1.148,63.5,1.120,1.120,2.117,2.24
75,1.164,64.1,1.130,1.130,2.137,2.26
76,1.179,64.7,1.140,1.140,2.157,2.28
77,1.196,65.4,1.160,1.160,2.180,2.32
78,1.211,65.9,1.170,1.170,2.197,2.34
79,1.227,66.4,1.190,1.190,2.213,2.38
80,1.243,67.2,1.200,1.200,2.240,2.40
81,1.259,67.7,1.220,1.220,2.257,2.44
82,1.275,68.4,1.230,1.230,2.280,2.46
83,1.291,68.9,1.250,1.250,2.297,2.50
84,1.308,69.5,1.260,1.260,2.317,2.52
85,1.324,70.1,1.280,1.280,2.337,2.56
86,1.340,70.6,1.290,1.290,2.353,2.58
87,1.355,71.3,1.310,1.310,2.377,2.62
88,1.372,71.8,1.320,1.320,2.393,2.64
89,1.387,72.4,1.330,1.330,2.413,2.66
90,1.404,73.0,1.350,1.350,2.433,2.70
91,1.420,73.5,1.360,1.360,2.450,2.72
92,1.436,74.1,1.380,1.380,2.470,2.76
93,1.451,74.5,1.390,1.390,2.483,2.78
94,1.467,75.3,1.410,1.410,2.510,2.82
95,1.483,75.9,1.420,1.420,2.530,2.84
96,1.499,76.5,1.440,1.440,2.550,2.88
97,1.515,77.0,1.450,1.450,2.567,2.90
98,1.531,77.5,1.470,1.470,2.583,2.94
99,1.547,78.0,1.480,1.480,2.600,2.96
100,1.563,78.5,1.490,1.490,2.617,2.98
101,1.579,79.0,1.510,1.510,2.633,3.02
102,1.595,79.4,1.520,1.520,2.647,3.04
103,1.611,79.9,1.540,1.540,2.663,3.08
