일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,13.0,0.000,0.060,0.433,0.00
3,0.009,15.1,0.080,0.080,0.503,0.16
4,0.026,18.2,0.090,0.090,0.607,0.18
5,0.042,21.1,0.110,0.110,0.703,0.22
6,0.057,23.3,0.120,0.120,0.777,0.24
7,0.074,24.2,0.140,0.140,0.807,0.28
8,0.089,24.5,0.150,0.150,0.817,0.30
9,0.105,24.8,0.170,0.170,0.827,0.34
10,0.122,25.3,0.180,0.180,0.843,0.36
11,0.137,25.8,0.200,0.200,0.860,0.40
12,0.154,26.2,0.210,0.210,0.873,0.42
13,0.169,27.1,0.230,0.230,0.903,0.46
14,0.186,28.6,0.240,0.240,0.953,0.48
15,0.201,30.6,0.260,0.260,1.020,0.52
16,0.218,31.6,0.270,0.270,1.053,0.54
17,0.234,34.1,0.290,0.290,1.137,0.58
18,0.249,34.7,0.300,0.300,1.157,0.60
19,0.266,31.7,0.310,0.310,1.057,0.62
20,0.282,29.5,0.330,0.330,0.983,0.66
21,0.298,28.3,0.340,0.340,0.943,0.68
22,0.314,27.6,0.360,0.360,0.920,0.72
23,0.330,27.6,0.370,0.370,0.920,0.74
24,0.346,27.2,0.390,0.390,0.907,0.78
25,0.362,26.5,0.400,0.400,0.883,0.80
26,0.378,26.2,0.420,0.420,0.873,0.84
27,0.394,25.9,0.430,0.430,0.863,0.86
28,0.410,25.7,0.450,0.450,0.857,0.90
29,0.426,25.6,0.460,0.460,0.853,0.92
30,0.442,25.6,0.480,0.480,0.853,0.96
31,0.458,25.6,0.490,0.490,0.853,0.98
32,0.474,25.5,0.510,0.510,0.850,1.02
33,0.490,25.3,0.520,0.520,0.843,1.04
34,0.506,25.3,0.530,0.530,0.843,1.06
35,0.522,25.3,0.550,0.550,0.843,1.10
36,0.538,25.3,0.560,0.560,0.843,1.12
37,0.554,25.7,0.580,0.580,0.857,1.16
38,0.570,26.5,0.590,0.590,0.883,1.18
39,0.586,27.9,0.610,0.610,0.930,1.22
40,0.602,29.8,0.620,0.620,0.993,1.24
41,0.618,32.1,0.640,0.640,1.070,1.28
42,0.634,34.5,0.650,0.650,1.150,1.30
43,0.650,36.4,0.670,0.670,1.213,1.34
44,0.666,39.3,0.680,0.680,1.310,1.36
45,0.682,42.3,0.700,0.700,1.410,1.40
46,0.698,45.2,0.710,0.710,1.507,1.42
47,0.714,48.0,0.730,0.730,1.600,1.46
48,0.730,50.7,0.740,0.740,1.690,1.48
49,0.746,53.4,0.750,0.750,1.780,1.50
50,0.762,56.1,0.770,0.770,1.870,1.54
51,0.778,58.7,0.780,0.780,1.957,1.56
52,0.794,61.3,0.800,0.800,2.043,1.60
53,0.810,63.9,0.810,0.810,2.130,1.62
54,0.826,66.5,0.830,0.830,2.217,1.66
55,0.842,69.0,0.840,0.840,2.300,1.68
56,0.858,70.2,0.860,0.860,2.340,1.72
57,0.874,72.9,0.870,0.870,2.430,1.74
58,0.890,76.0,0.890,0.890,2.533,1.78
59,0.906,78.8,0.900,0.900,2.627,1.80
60,0.922,81.5,0.920,0.920,2.717,1.84
61,0.938,84.2,0.930,0.930,2.807,1.86
62,0.953,86.7,0.940,0.940,2.890,1.88
63,0.971,89.1,0.960,0.960,2.970,1.92
64,0.985,91.5,0.970,0.970,3.050,1.94
65,1.001,93.9,0.990,0.990,3.130,1.98
66,1.018,96.3,1.000,1.000,3.210,2.00
67,1.034,98.6,1.020,1.020,3.287,2.04
68,1.050,100.9,1.030,1.030,3.363,2.06
69,1.066,103.1,1.050,1.050,3.437,2.10
70,1.082,104.9,1.060,1.060,3.497,2.12
71,1.098,107.3,1.080,1.080,3.577,2.16
72,1.114,109.7,1.090,1.090,3.657,2.18
73,1.130,112.0,1.110,1.110,3.733,2.22
74,1.146,114.2,1.120,1.120,3.807,2.24
75,1.162,116.4,1.130,1.130,3.880,2.26
76,1.178,118.5,1.150,1.150,3.950,2.30
77,1.194,120.5,1.160,1.160,4.017,2.32
78,1.210,122.4,1.180,1.180,4.080,2.36
79,1.226,124.3,1.190,1.190,4.143,2.38
80,1.242,126.1,1.210,1.210,4.203,2.42
81,1.258,127.8,1.220,1.220,4.260,2.44
82,1.274,129.5,1.240,1.240,4.317,2.48
83,1.290,130.9,1.250,1.250,4.363,2.50
84,1.306,132.8,1.270,1.270,4.427,2.54
85,1.322,134.4,1.280,1.280,4.480,2.56
86,1.338,135.9,1.290,1.290,4.530,2.58
87,1.355,137.3,1.310,1.310,4.577,2.62
88,1.370,138.7,1.320,1.320,4.623,2.64
89,1.386,140.0,1.340,1.340,4.667,2.68
90,1.402,141.4,1.350,1.350,4.713,2.70
91,1.418,142.7,1.370,1.370,4.757,2.74
92,1.434,144.0,1.380,1.380,4.800,2.76
93,1.450,145.3,1.400,1.400,4.843,2.80
94,1.466,146.6,1.410,1.410,4.887,2.82
95,1.482,147.9,1.430,1.430,4.930,2.86
96,1.498,148.5,1.440,1.440,4.950,2.88
97,1.514,149.9,1.460,1.460,4.997,2.92
98,1.530,151.3,1.470,1.470,5.043,2.94
99,1.546,152.5,1.480,1.480,5.083,2.96
100,1.563,153.7,1.500,1.500,5.123,3.00
101,1.578,154.9,1.510,1.510,5.163,3.02
102,1.595,156.0,1.530,1.530,5.200,3.06
103,1.611,157.1,1.540,1.540,5.237,3.08
