일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,6.5,0.000,0.060,0.217,0.00
3,0.002,8.0,0.070,0.070,0.267,0.14
4,0.018,9.6,0.080,0.080,0.320,0.16
5,0.034,11.1,0.100,0.100,0.370,0.20
6,0.050,12.4,0.110,0.110,0.413,0.22
7,0.066,13.9,0.130,0.130,0.463,0.26
8,0.082,15.7,0.140,0.140,0.523,0.28
9,0.097,17.5,0.160,0.160,0.583,0.32
10,0.113,19.2,0.170,0.170,0.640,0.34
11,0.130,20.7,0.190,0.190,0.690,0.38
12,0.146,21.8,0.200,0.200,0.727,0.40
13,0.162,22.4,0.220,0.220,0.747,0.44
14,0.178,22.5,0.230,0.230,0.750,0.46
15,0.194,22.5,0.250,0.250,0.750,0.50
16,0.209,22.5,0.260,0.260,0.750,0.52
17,0.226,22.9,0.280,0.280,0.763,0.56
18,0.241,23.4,0.290,0.290,0.780,0.58
19,0.258,24.2,0.310,0.310,0.807,0.62
20,0.274,24.8,0.320,0.320,0.827,0.64
21,0.290,26.4,0.340,0.340,0.880,0.68
22,0.305,27.9,0.350,0.350,0.930,0.70
23,0.322,29.4,0.360,0.360,0.980,0.72
24,0.338,30.9,0.380,0.380,1.030,0.76
25,0.354,32.3,0.390,0.390,1.077,0.78
26,0.370,32.1,0.410,0.410,1.070,0.82
27,0.386,29.2,0.420,0.420,0.973,0.84
28,0.402,27.3,0.440,0.440,0.910,0.88
29,0.417,26.0,0.450,0.450,0.867,0.90
30,0.434,25.1,0.470,0.470,0.837,0.94
31,0.451,24.6,0.480,0.480,0.820,0.96
32,0.466,24.3,0.500,0.500,0.810,1.00
33,0.482,24.2,0.510,0.510,0.807,1.02
34,0.498,24.2,0.530,0.530,0.807,1.06
35,0.513,24.2,0.540,0.540,0.807,1.08
36,0.530,24.3,0.560,0.560,0.810,1.12
37,0.546,24.6,0.570,0.570,0.820,1.14
38,0.562,25.2,0.590,0.590,0.840,1.18
39,0.579,26.1,0.600,0.600,0.870,1.20
40,0.594,27.1,0.610,0.610,0.903,1.22
41,0.610,28.4,0.630,0.630,0.947,1.26
42,0.626,29.8,0.640,0.640,0.993,1.28
43,0.642,31.1,0.660,0.660,1.037,1.32
44,0.658,32.6,0.670,0.670,1.087,1.34
45,0.673,34.1,0.690,0.690,1.137,1.38
46,0.690,35.6,0.700,0.700,1.187,1.40
47,0.706,36.4,0.720,0.720,1.213,1.44
48,0.722,38.4,0.730,0.730,1.280,1.46
49,0.738,40.1,0.750,0.750,1.337,1.50
50,0.754,41.7,0.760,0.760,1.390,1.52
51,0.770,43.3,0.780,0.780,1.443,1.56
52,0.786,44.8,0.790,0.790,1.493,1.58
53,0.802,46.3,0.800,0.800,1.543,1.60
54,0.818,47.8,0.820,0.820,1.593,1.64
55,0.834,49.3,0.830,0.830,1.643,1.66
56,0.850,50.7,0.850,0.850,1.690,1.70
57,0.866,52.2,0.860,0.860,1.740,1.72
58,0.882,53.6,0.880,0.880,1.787,1.76
59,0.898,55.0,0.890,0.890,1.833,1.78
60,0.914,56.5,0.910,0.910,1.883,1.82
61,0.930,57.7,0.920,0.920,1.923,1.84
62,0.946,59.2,0.940,0.940,1.973,1.88
63,0.963,60.6,0.950,0.950,2.020,1.90
64,0.979,62.0,0.970,0.970,2.067,1.94
65,0.994,63.3,0.980,0.980,2.110,1.96
66,1.010,64.6,1.000,1.000,2.153,2.00
67,1.027,65.9,1.010,1.010,2.197,2.02
68,1.042,67.1,1.020,1.020,2.237,2.04
69,1.058,68.3,1.040,1.040,2.277,2.08
70,1.074,69.4,1.050,1.050,2.313,2.10
71,1.091,70.5,1.070,1.070,2.350,2.14
72,1.106,71.4,1.080,1.080,2.380,2.16
73,1.123,72.4,1.100,1.100,2.413,2.20
74,1.139,73.2,1.110,1.110,2.440,2.22
75,1.154,74.2,1.130,1.130,2.473,2.26
76,1.170,75.0,1.140,1.140,2.500,2.28
77,1.186,75.6,1.160,1.160,2.520,2.32
78,1.202,76.2,1.170,1.170,2.540,2.34
79,1.218,76.5,1.180,1.180,2.550,2.36
80,1.234,76.8,1.200,1.200,2.560,2.40
81,1.250,76.9,1.210,1.210,2.563,2.42
82,1.267,76.8,1.230,1.230,2.560,2.46
83,1.283,76.5,1.240,1.240,2.550,2.48
84,1.298,76.1,1.260,1.260,2.537,2.52
85,1.314,75.7,1.270,1.270,2.523,2.54
86,1.330,75.1,1.290,1.290,2.503,2.58
87,1.347,74.5,1.300,1.300,2.483,2.60
88,1.362,74.2,1.320,1.320,2.473,2.64
89,1.379,72.0,1.330,1.330,2.400,2.66
90,1.394,56.6,1.350,1.350,1.887,2.70
91,1.410,39.5,1.360,1.360,1.317,2.72
92,1.425,28.1,1.370,1.370,0.937,2.74
