일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,15.0,0.000,0.070,0.500,0.00
3,0.011,17.0,0.080,0.080,0.567,0.16
4,0.027,19.7,0.100,0.100,0.657,0.20
5,0.043,22.2,0.110,0.110,0.740,0.22
6,0.058,24.1,0.130,0.130,0.803,0.26
7,0.075,25.5,0.140,0.140,0.850,0.28
8,0.090,26.5,0.160,0.160,0.883,0.32
9,0.107,27.3,0.170,0.170,0.910,0.34
10,0.123,27.4,0.190,0.190,0.913,0.38
11,0.138,27.6,0.200,0.200,0.920,0.40
12,0.155,28.3,0.220,0.220,0.943,0.44
13,0.170,29.6,0.230,0.230,0.987,0.46
14,0.187,31.3,0.250,0.250,1.043,0.50
15,0.203,33.2,0.260,0.260,1.107,0.52
16,0.219,34.2,0.280,0.280,1.140,0.56
17,0.234,32.3,0.290,0.290,1.077,0.58
18,0.251,29.6,0.300,0.300,0.987,0.60
19,0.267,28.0,0.320,0.320,0.933,0.64
20,0.283,26.8,0.330,0.330,0.893,0.66
21,0.299,26.0,0.350,0.350,0.867,0.70
22,0.315,25.5,0.360,0.360,0.850,0.72
23,0.331,25.2,0.380,0.380,0.840,0.76
24,0.347,25.0,0.390,0.390,0.833,0.78
25,0.363,24.8,0.410,0.410,0.827,0.82
26,0.379,24.7,0.420,0.420,0.823,0.84
27,0.395,24.6,0.440,0.440,0.820,0.88
28,0.411,24.6,0.450,0.450,0.820,0.90
29,0.427,24.7,0.470,0.470,0.823,0.94
30,0.443,24.7,0.480,0.480,0.823,0.96
31,0.459,24.9,0.500,0.500,0.830,1.00
32,0.475,25.1,0.510,0.510,0.837,1.02
33,0.490,25.1,0.520,0.520,0.837,1.04
34,0.507,25.4,0.540,0.540,0.847,1.08
35,0.523,26.0,0.550,0.550,0.867,1.10
36,0.539,27.0,0.570,0.570,0.900,1.14
37,0.554,28.5,0.580,0.580,0.950,1.16
38,0.571,30.2,0.600,0.600,1.007,1.20
39,0.587,32.2,0.610,0.610,1.073,1.22
40,0.603,34.4,0.630,0.630,1.147,1.26
41,0.619,36.7,0.640,0.640,1.223,1.28
42,0.635,39.1,0.660,0.660,1.303,1.32
43,0.651,41.0,0.670,0.670,1.367,1.34
44,0.667,43.1,0.690,0.690,1.437,1.38
45,0.683,46.3,0.700,0.700,1.543,1.40
46,0.698,49.3,0.720,0.720,1.643,1.44
47,0.714,52.4,0.730,0.730,1.747,1.46
48,0.731,55.3,0.740,0.740,1.843,1.48
49,0.747,58.3,0.760,0.760,1.943,1.52
50,0.763,61.1,0.770,0.770,2.037,1.54
51,0.778,63.9,0.790,0.790,2.130,1.58
52,0.794,66.6,0.800,0.800,2.220,1.60
53,0.811,69.4,0.820,0.820,2.313,1.64
54,0.827,72.1,0.830,0.830,2.403,1.66
55,0.843,74.9,0.850,0.850,2.497,1.70
56,0.859,77.5,0.860,0.860,2.583,1.72
57,0.875,78.9,0.880,0.880,2.630,1.76
58,0.891,82.0,0.890,0.890,2.733,1.78
59,0.907,85.1,0.910,0.910,2.837,1.82
60,0.923,87.9,0.920,0.920,2.930,1.84
61,0.939,90.6,0.940,0.940,3.020,1.88
62,0.956,93.2,0.950,0.950,3.107,1.90
63,0.971,95.8,0.960,0.960,3.193,1.92
64,0.987,98.3,0.980,0.980,3.277,1.96
65,1.003,100.8,0.990,0.990,3.360,1.98
66,1.019,103.2,1.010,1.010,3.440,2.02
67,1.035,105.5,1.020,1.020,3.517,2.04
68,1.051,107.9,1.040,1.040,3.597,2.08
69,1.067,110.3,1.050,1.050,3.677,2.10
70,1.083,112.1,1.070,1.070,3.737,2.14
71,1.099,114.8,1.080,1.080,3.827,2.16
72,1.115,117.2,1.100,1.100,3.907,2.20
73,1.131,119.6,1.110,1.110,3.987,2.22
74,1.146,121.9,1.120,1.120,4.063,2.24
75,1.163,124.1,1.140,1.140,4.137,2.28
76,1.179,126.3,1.150,1.150,4.210,2.30
77,1.195,128.3,1.170,1.170,4.277,2.34
78,1.211,130.3,1.180,1.180,4.343,2.36
79,1.227,132.2,1.200,1.200,4.407,2.40
80,1.243,134.0,1.210,1.210,4.467,2.42
81,1.259,135.7,1.230,1.230,4.523,2.46
82,1.275,137.4,1.240,1.240,4.580,2.48
83,1.291,138.9,1.260,1.260,4.630,2.52
84,1.307,140.3,1.270,1.270,4.677,2.54
85,1.323,142.2,1.290,1.290,4.740,2.58
86,1.340,143.8,1.300,1.300,4.793,2.60
87,1.356,145.3,1.310,1.310,4.843,2.62
88,1.371,146.9,1.330,1.330,4.897,2.66
89,1.387,148.3,1.340,1.340,4.943,2.68
90,1.403,149.8,1.360,1.360,4.993,2.72
91,1.419,151.2,1.370,1.370,5.040,2.74
92,1.435,152.6,1.390,1.390,5.087,2.78
93,1.451,154.0,1.400,1.400,5.133,2.80
94,1.467,155.3,1.420,1.420,5.177,2.84
95,1.483,156.7,1.430,1.430,5.223,2.86
96,1.499,158.1,1.450,1.450,5.270,2.90
97,1.515,159.1,1.460,1.460,5.303,2.92
98,1.531,160.8,1.470,1.470,5.360,2.94
99,1.548,162.2,1.490,1.490,5.407,2.98
100,1.564,163.6,1.500,1.500,5.453,3.00
101,1.579,164.9,1.520,1.520,5.497,3.04
102,1.595,166.3,1.530,1.530,5.543,3.06
103,1.611,167.6,1.550,1.550,5.587,3.10
