일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,15.9,0.000,0.060,0.530,0.00
3,0.011,18.9,0.080,0.080,0.630,0.16
4,0.027,22.1,0.090,0.090,0.737,0.18
5,0.043,25.1,0.110,0.110,0.837,0.22
6,0.058,27.9,0.120,0.120,0.930,0.24
7,0.075,30.2,0.140,0.140,1.007,0.28
8,0.090,31.4,0.150,0.150,1.047,0.30
9,0.107,31.5,0.170,0.170,1.050,0.34
10,0.123,31.6,0.180,0.180,1.053,0.36
11,0.138,32.0,0.200,0.200,1.067,0.40
12,0.155,32.6,0.210,0.210,1.087,0.42
13,0.170,33.5,0.230,0.230,1.117,0.46
14,0.187,34.8,0.240,0.240,1.160,0.48
15,0.202,36.4,0.260,0.260,1.213,0.52
16,0.219,38.4,0.270,0.270,1.280,0.54
17,0.234,40.4,0.290,0.290,1.347,0.58
18,0.251,39.8,0.300,0.300,1.327,0.60
19,0.267,37.5,0.320,0.320,1.250,0.64
20,0.282,35.9,0.330,0.330,1.197,0.66
21,0.299,34.8,0.350,0.350,1.160,0.70
22,0.315,34.1,0.360,0.360,1.137,0.72
23,0.331,33.4,0.370,0.370,1.113,0.74
24,0.347,33.0,0.390,0.390,1.100,0.78
25,0.363,32.9,0.400,0.400,1.097,0.80
26,0.378,32.8,0.420,0.420,1.093,0.84
27,0.395,32.7,0.430,0.430,1.090,0.86
28,0.411,32.6,0.450,0.450,1.087,0.90
29,0.427,32.5,0.460,0.460,1.083,0.92
30,0.443,32.5,0.480,0.480,1.083,0.96
31,0.459,32.5,0.490,0.490,1.083,0.98
32,0.475,32.5,0.510,0.510,1.083,1.02
33,0.491,32.5,0.520,0.520,1.083,1.04
34,0.507,32.7,0.540,0.540,1.090,1.08
35,0.523,33.0,0.550,0.550,1.100,1.10
36,0.539,33.3,0.570,0.570,1.110,1.14
37,0.554,33.9,0.580,0.580,1.130,1.16
38,0.571,34.9,0.590,0.590,1.163,1.18
39,0.586,36.4,0.610,0.610,1.213,1.22
40,0.603,38.5,0.620,0.620,1.283,1.24
41,0.619,41.0,0.640,0.640,1.367,1.28
42,0.635,43.7,0.650,0.650,1.457,1.30
43,0.651,46.6,0.670,0.670,1.553,1.34
44,0.667,49.7,0.680,0.680,1.657,1.36
45,0.683,52.7,0.700,0.700,1.757,1.40
46,0.699,55.8,0.710,0.710,1.860,1.42
47,0.715,58.8,0.730,0.730,1.960,1.46
48,0.731,61.9,0.740,0.740,2.063,1.48
49,0.748,64.2,0.760,0.760,2.140,1.52
50,0.763,67.4,0.770,0.770,2.247,1.54
51,0.779,71.0,0.790,0.790,2.367,1.58
52,0.795,74.3,0.800,0.800,2.477,1.60
53,0.811,77.5,0.810,0.810,2.583,1.62
54,0.827,80.7,0.830,0.830,2.690,1.66
55,0.843,83.7,0.840,0.840,2.790,1.68
56,0.859,86.8,0.860,0.860,2.893,1.72
57,0.875,89.8,0.870,0.870,2.993,1.74
58,0.891,92.8,0.890,0.890,3.093,1.78
59,0.907,95.7,0.900,0.900,3.190,1.80
60,0.922,98.7,0.920,0.920,3.290,1.84
61,0.938,101.6,0.930,0.930,3.387,1.86
62,0.954,104.5,0.950,0.950,3.483,1.90
63,0.971,106.8,0.960,0.960,3.560,1.92
64,0.986,109.9,0.980,0.980,3.663,1.96
65,1.003,113.2,0.990,0.990,3.773,1.98
66,1.019,116.3,1.000,1.000,3.877,2.00
67,1.035,119.4,1.020,1.020,3.980,2.04
68,1.051,122.3,1.030,1.030,4.077,2.06
69,1.067,125.2,1.050,1.050,4.173,2.10
70,1.083,128.1,1.060,1.060,4.270,2.12
71,1.099,130.9,1.080,1.080,4.363,2.16
72,1.115,133.7,1.090,1.090,4.457,2.18
73,1.131,136.5,1.110,1.110,4.550,2.22
74,1.147,139.3,1.120,1.120,4.643,2.24
75,1.163,142.1,1.140,1.140,4.737,2.28
76,1.179,144.1,1.150,1.150,4.803,2.30
77,1.195,147.0,1.170,1.170,4.900,2.34
78,1.211,150.1,1.180,1.180,5.003,2.36
79,1.227,153.1,1.190,1.190,5.103,2.38
80,1.242,156.0,1.210,1.210,5.200,2.42
81,1.259,158.8,1.220,1.220,5.293,2.44
82,1.275,161.5,1.240,1.240,5.383,2.48
83,1.291,164.2,1.250,1.250,5.473,2.50
84,1.307,166.8,1.270,1.270,5.560,2.54
85,1.323,169.4,1.280,1.280,5.647,2.56
86,1.339,171.9,1.300,1.300,5.730,2.60
87,1.355,174.4,1.310,1.310,5.813,2.62
88,1.371,176.9,1.330,1.330,5.897,2.66
89,1.387,179.4,1.340,1.340,5.980,2.68
90,1.403,181.3,1.350,1.350,6.043,2.70
91,1.418,184.0,1.370,1.370,6.133,2.74
92,1.435,186.7,1.380,1.380,6.223,2.76
93,1.451,189.3,1.400,1.400,6.310,2.80
94,1.467,191.8,1.410,1.410,6.393,2.82
95,1.483,194.3,1.430,1.430,6.477,2.86
96,1.499,196.7,1.440,1.440,6.557,2.88
97,1.515,199.1,1.460,1.460,6.637,2.92
98,1.530,201.5,1.470,1.470,6.717,2.94
99,1.547,203.8,1.490,1.490,6.793,2.98
100,1.563,206.1,1.500,1.500,6.870,3.00
101,1.579,208.4,1.510,1.510,6.947,3.02
102,1.595,210.7,1.530,1.530,7.023,3.06
103,1.611,212.4,1.540,1.540,7.080,3.08
