일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,21.1,0.000,0.070,0.703,0.00
3,0.013,22.9,0.080,0.080,0.763,0.16
4,0.029,24.2,0.090,0.090,0.807,0.18
5,0.045,24.9,0.110,0.110,0.830,0.22
6,0.061,25.2,0.120,0.120,0.840,0.24
7,0.077,25.4,0.140,0.140,0.847,0.28
8,0.092,25.5,0.150,0.150,0.850,0.30
9,0.108,26.4,0.180,0.180,0.880,0.36
10,0.124,26.8,0.180,0.180,0.893,0.36
11,0.140,28.0,0.200,0.200,0.933,0.40
12,0.156,30.9,0.220,0.220,1.030,0.44
13,0.173,32.8,0.240,0.240,1.093,0.48
14,0.189,35.1,0.250,0.250,1.170,0.50
15,0.205,35.9,0.260,0.260,1.197,0.52
16,0.221,33.4,0.280,0.280,1.113,0.56
17,0.237,31.2,0.290,0.290,1.040,0.58
18,0.253,29.7,0.310,0.310,0.990,0.62
19,0.268,28.6,0.320,0.320,0.953,0.64
20,0.285,27.9,0.340,0.340,0.930,0.68
21,0.300,27.4,0.350,0.350,0.913,0.70
22,0.316,27.1,0.370,0.370,0.903,0.74
23,0.332,26.9,0.380,0.380,0.897,0.76
24,0.348,26.8,0.400,0.400,0.893,0.80
25,0.365,26.7,0.410,0.410,0.890,0.82
26,0.381,26.7,0.430,0.430,0.890,0.86
27,0.397,26.9,0.440,0.440,0.897,0.88
28,0.413,27.2,0.460,0.460,0.907,0.92
29,0.429,27.6,0.470,0.470,0.920,0.94
30,0.445,28.2,0.480,0.480,0.940,0.96
31,0.461,28.9,0.500,0.500,0.963,1.00
32,0.476,30.0,0.510,0.510,1.000,1.02
33,0.492,31.8,0.530,0.530,1.060,1.06
34,0.509,34.0,0.540,0.540,1.133,1.08
35,0.525,36.4,0.560,0.560,1.213,1.12
36,0.540,39.0,0.570,0.570,1.300,1.14
37,0.556,41.7,0.590,0.590,1.390,1.18
38,0.572,44.5,0.600,0.600,1.483,1.20
39,0.589,47.3,0.620,0.620,1.577,1.24
40,0.604,48.7,0.630,0.630,1.623,1.26
41,0.620,52.0,0.650,0.650,1.733,1.30
42,0.636,55.4,0.660,0.660,1.847,1.32
43,0.653,58.5,0.680,0.680,1.950,1.36
44,0.669,61.5,0.690,0.690,2.050,1.38
45,0.685,64.4,0.700,0.700,2.147,1.40
46,0.700,67.2,0.720,0.720,2.240,1.44
47,0.717,70.0,0.730,0.730,2.333,1.46
48,0.733,72.7,0.750,0.750,2.423,1.50
49,0.750,75.4,0.760,0.760,2.513,1.52
50,0.765,78.0,0.780,0.780,2.600,1.56
51,0.781,80.6,0.790,0.790,2.687,1.58
52,0.797,83.3,0.810,0.810,2.777,1.62
53,0.813,85.9,0.820,0.820,2.863,1.64
54,0.829,88.0,0.840,0.840,2.933,1.68
55,0.846,90.9,0.850,0.850,3.030,1.70
56,0.861,93.8,0.870,0.870,3.127,1.74
57,0.878,96.6,0.880,0.880,3.220,1.76
58,0.893,99.3,0.890,0.890,3.310,1.78
59,0.908,102.0,0.910,0.910,3.400,1.82
60,0.925,104.6,0.920,0.920,3.487,1.84
61,0.941,107.2,0.940,0.940,3.573,1.88
62,0.957,109.7,0.950,0.950,3.657,1.90
63,0.973,112.3,0.970,0.970,3.743,1.94
64,0.989,114.8,0.980,0.980,3.827,1.96
65,1.005,117.3,1.000,1.000,3.910,2.00
66,1.021,119.8,1.010,1.010,3.993,2.02
67,1.037,121.0,1.030,1.030,4.033,2.06
68,1.053,123.7,1.040,1.040,4.123,2.08
69,1.069,126.7,1.060,1.060,4.223,2.12
70,1.085,129.5,1.070,1.070,4.317,2.14
71,1.102,132.2,1.080,1.080,4.407,2.16
72,1.117,134.8,1.100,1.100,4.493,2.20
73,1.134,137.2,1.110,1.110,4.573,2.22
74,1.149,139.7,1.130,1.130,4.657,2.26
75,1.165,142.1,1.140,1.140,4.737,2.28
76,1.181,144.4,1.160,1.160,4.813,2.32
77,1.197,146.7,1.170,1.170,4.890,2.34
78,1.214,149.0,1.190,1.190,4.967,2.38
79,1.229,151.3,1.200,1.200,5.043,2.40
80,1.245,153.5,1.220,1.220,5.117,2.44
81,1.262,155.2,1.230,1.230,5.173,2.46
82,1.277,157.6,1.240,1.240,5.253,2.48
83,1.293,160.0,1.260,1.260,5.333,2.52
84,1.310,162.4,1.270,1.270,5.413,2.54
85,1.326,164.7,1.290,1.290,5.490,2.58
86,1.341,166.9,1.300,1.300,5.563,2.60
87,1.357,169.1,1.320,1.320,5.637,2.64
88,1.373,171.3,1.330,1.330,5.710,2.66
89,1.389,173.4,1.350,1.350,5.780,2.70
90,1.406,175.5,1.360,1.360,5.850,2.72
91,1.421,177.6,1.380,1.380,5.920,2.76
92,1.438,179.7,1.390,1.390,5.990,2.78
93,1.453,181.7,1.410,1.410,6.057,2.82
94,1.469,183.3,1.420,1.420,6.110,2.84
95,1.486,184.8,1.430,1.430,6.160,2.86
96,1.501,187.3,1.450,1.450,6.243,2.90
97,1.517,189.6,1.460,1.460,6.320,2.92
98,1.533,191.8,1.480,1.480,6.393,2.96
99,1.549,194.0,1.490,1.490,6.467,2.98
100,1.566,196.1,1.510,1.510,6.537,3.02
101,1.581,198.1,1.520,1.520,6.603,3.04
102,1.597,200.1,1.540,1.540,6.670,3.08
103,1.612,202.1,1.550,1.550,6.737,3.10
