일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,15.3,0.000,0.070,0.510,0.00
3,0.010,18.3,0.080,0.080,0.610,0.16
4,0.026,20.3,0.100,0.100,0.677,0.20
5,0.041,23.4,0.110,0.110,0.780,0.22
6,0.058,25.9,0.130,0.130,0.863,0.26
7,0.074,27.0,0.140,0.140,0.900,0.28
8,0.089,27.4,0.160,0.160,0.913,0.32
9,0.105,27.9,0.170,0.170,0.930,0.34
10,0.121,28.7,0.190,0.190,0.957,0.38
11,0.138,29.3,0.200,0.200,0.977,0.40
12,0.153,29.6,0.220,0.220,0.987,0.44
13,0.170,30.4,0.230,0.230,1.013,0.46
14,0.186,31.8,0.250,0.250,1.060,0.50
15,0.202,33.7,0.260,0.260,1.123,0.52
16,0.218,35.7,0.280,0.280,1.190,0.56
17,0.234,36.2,0.290,0.290,1.207,0.58
18,0.250,33.9,0.300,0.300,1.130,0.60
19,0.266,32.1,0.320,0.320,1.070,0.64
20,0.282,30.9,0.330,0.330,1.030,0.66
21,0.298,30.0,0.350,0.350,1.000,0.70
22,0.314,29.5,0.360,0.360,0.983,0.72
23,0.330,29.2,0.380,0.380,0.973,0.76
24,0.345,28.9,0.390,0.390,0.963,0.78
25,0.362,28.8,0.410,0.410,0.960,0.82
26,0.378,28.7,0.420,0.420,0.957,0.84
27,0.394,28.7,0.440,0.440,0.957,0.88
28,0.410,28.6,0.450,0.450,0.953,0.90
29,0.426,28.6,0.470,0.470,0.953,0.94
30,0.442,28.6,0.480,0.480,0.953,0.96
31,0.457,28.5,0.500,0.500,0.950,1.00
32,0.474,28.4,0.510,0.510,0.947,1.02
33,0.490,28.5,0.520,0.520,0.950,1.04
34,0.506,28.8,0.540,0.540,0.960,1.08
35,0.522,29.3,0.550,0.550,0.977,1.10
36,0.538,29.8,0.570,0.570,0.993,1.14
37,0.554,30.6,0.580,0.580,1.020,1.16
38,0.570,31.8,0.600,0.600,1.060,1.20
39,0.586,33.5,0.610,0.610,1.117,1.22
40,0.602,35.8,0.630,0.630,1.193,1.26
41,0.618,38.3,0.640,0.640,1.277,1.28
42,0.634,41.0,0.660,0.660,1.367,1.32
43,0.650,43.8,0.670,0.670,1.460,1.34
44,0.666,45.2,0.690,0.690,1.507,1.38
45,0.682,48.4,0.700,0.700,1.613,1.40
46,0.698,52.1,0.720,0.720,1.737,1.44
47,0.714,55.5,0.730,0.730,1.850,1.46
48,0.731,58.9,0.740,0.740,1.963,1.48
49,0.746,62.1,0.760,0.760,2.070,1.52
50,0.762,65.2,0.770,0.770,2.173,1.54
51,0.778,68.3,0.790,0.790,2.277,1.58
52,0.794,71.4,0.800,0.800,2.380,1.60
53,0.810,74.5,0.820,0.820,2.483,1.64
54,0.826,77.5,0.830,0.830,2.583,1.66
55,0.842,80.6,0.850,0.850,2.687,1.70
56,0.858,83.6,0.860,0.860,2.787,1.72
57,0.874,86.7,0.880,0.880,2.890,1.76
58,0.890,89.1,0.890,0.890,2.970,1.78
59,0.906,92.4,0.910,0.910,3.080,1.82
60,0.922,95.6,0.920,0.920,3.187,1.84
61,0.937,98.7,0.930,0.930,3.290,1.86
62,0.955,101.7,0.950,0.950,3.390,1.90
63,0.971,104.7,0.960,0.960,3.490,1.92
64,0.986,107.6,0.980,0.980,3.587,1.96
65,1.002,110.4,0.990,0.990,3.680,1.98
66,1.018,113.3,1.010,1.010,3.777,2.02
67,1.034,116.1,1.020,1.020,3.870,2.04
68,1.051,118.8,1.040,1.040,3.960,2.08
69,1.067,121.5,1.050,1.050,4.050,2.10
70,1.083,124.2,1.070,1.070,4.140,2.14
71,1.098,126.3,1.080,1.080,4.210,2.16
72,1.115,129.3,1.100,1.100,4.310,2.20
73,1.131,132.3,1.110,1.110,4.410,2.22
74,1.146,135.1,1.120,1.120,4.503,2.24
75,1.162,137.9,1.140,1.140,4.597,2.28
76,1.178,140.5,1.150,1.150,4.683,2.30
77,1.194,143.2,1.170,1.170,4.773,2.34
78,1.210,145.8,1.180,1.180,4.860,2.36
79,1.226,148.4,1.200,1.200,4.947,2.40
80,1.243,151.0,1.210,1.210,5.033,2.42
81,1.259,153.6,1.230,1.230,5.120,2.46
82,1.274,156.1,1.240,1.240,5.203,2.48
83,1.291,158.6,1.260,1.260,5.287,2.52
84,1.306,161.1,1.270,1.270,5.370,2.54
85,1.322,163.3,1.280,1.280,5.443,2.56
86,1.338,166.0,1.300,1.300,5.533,2.60
87,1.355,168.7,1.310,1.310,5.623,2.62
88,1.371,171.3,1.330,1.330,5.710,2.66
89,1.387,173.7,1.340,1.340,5.790,2.68
90,1.402,176.2,1.360,1.360,5.873,2.72
91,1.417,178.7,1.370,1.370,5.957,2.74
92,1.434,181.1,1.390,1.390,6.037,2.78
93,1.450,183.4,1.400,1.400,6.113,2.80
94,1.466,185.7,1.420,1.420,6.190,2.84
95,1.482,188.0,1.430,1.430,6.267,2.86
96,1.499,190.2,1.450,1.450,6.340,2.90
97,1.514,192.5,1.460,1.460,6.417,2.92
98,1.529,193.7,1.470,1.470,6.457,2.94
99,1.547,196.3,1.490,1.490,6.543,2.98
100,1.562,198.8,1.500,1.500,6.627,3.00
101,1.578,201.1,1.520,1.520,6.703,3.04
102,1.594,203.3,1.530,1.530,6.777,3.06
103,1.610,205.5,1.550,1.550,6.850,3.10
