일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,4.6,0.000,0.070,0.153,0.00
3,0.011,5.4,0.080,0.080,0.180,0.16
4,0.027,6.2,0.100,0.100,0.207,0.20
5,0.043,7.1,0.110,0.110,0.237,0.22
6,0.059,7.9,0.130,0.130,0.263,0.26
7,0.074,8.7,0.140,0.140,0.290,0.28
8,0.090,9.7,0.160,0.160,0.323,0.32
9,0.107,10.5,0.170,0.170,0.350,0.34
10,0.123,11.4,0.190,0.190,0.380,0.38
11,0.139,12.2,0.200,0.200,0.407,0.40
12,0.155,12.9,0.220,0.220,0.430,0.44
13,0.171,13.6,0.230,0.230,0.453,0.46
14,0.187,14.3,0.250,0.250,0.477,0.50
15,0.202,14.9,0.260,0.260,0.497,0.52
16,0.218,15.4,0.270,0.270,0.513,0.54
17,0.235,16.0,0.290,0.290,0.533,0.58
18,0.250,16.5,0.300,0.300,0.550,0.60
19,0.266,17.0,0.320,0.320,0.567,0.64
20,0.283,17.1,0.330,0.330,0.570,0.66
21,0.299,17.5,0.350,0.350,0.583,0.70
22,0.315,18.1,0.360,0.360,0.603,0.72
23,0.331,18.7,0.380,0.380,0.623,0.76
24,0.347,19.4,0.390,0.390,0.647,0.78
25,0.363,20.1,0.410,0.410,0.670,0.82
26,0.379,20.8,0.420,0.420,0.693,0.84
27,0.395,21.4,0.440,0.440,0.713,0.88
28,0.410,21.8,0.450,0.450,0.727,0.90
29,0.427,22.0,0.470,0.470,0.733,0.94
30,0.443,22.0,0.480,0.480,0.733,0.96
31,0.459,21.8,0.490,0.490,0.727,0.98
32,0.475,21.6,0.510,0.510,0.720,1.02
33,0.490,21.6,0.520,0.520,0.720,1.04
34,0.507,21.3,0.540,0.540,0.710,1.08
35,0.523,21.4,0.550,0.550,0.713,1.10
36,0.539,21.4,0.570,0.570,0.713,1.14
37,0.554,21.4,0.580,0.580,0.713,1.16
38,0.570,21.5,0.600,0.600,0.717,1.20
39,0.587,21.5,0.610,0.610,0.717,1.22
40,0.603,21.5,0.630,0.630,0.717,1.26
41,0.618,21.5,0.640,0.640,0.717,1.28
42,0.636,21.5,0.660,0.660,0.717,1.32
43,0.652,21.7,0.670,0.670,0.723,1.34
44,0.667,21.9,0.690,0.690,0.730,1.38
45,0.683,22.1,0.700,0.700,0.737,1.40
46,0.699,22.4,0.710,0.710,0.747,1.42
47,0.715,22.4,0.730,0.730,0.747,1.46
48,0.731,22.6,0.740,0.740,0.753,1.48
49,0.746,22.8,0.760,0.760,0.760,1.52
50,0.763,23.0,0.770,0.770,0.767,1.54
51,0.779,23.2,0.790,0.790,0.773,1.58
52,0.795,23.4,0.800,0.800,0.780,1.60
53,0.811,23.7,0.820,0.820,0.790,1.64
54,0.827,24.0,0.830,0.830,0.800,1.66
55,0.842,24.5,0.850,0.850,0.817,1.70
56,0.859,24.9,0.860,0.860,0.830,1.72
57,0.874,25.5,0.880,0.880,0.850,1.76
58,0.890,26.0,0.890,0.890,0.867,1.78
59,0.907,26.6,0.910,0.910,0.887,1.82
60,0.923,26.9,0.920,0.920,0.897,1.84
61,0.939,27.5,0.930,0.930,0.917,1.86
62,0.954,28.2,0.950,0.950,0.940,1.90
63,0.971,28.9,0.960,0.960,0.963,1.92
64,0.987,29.4,0.980,0.980,0.980,1.96
65,1.003,30.0,0.990,0.990,1.000,1.98
66,1.019,30.5,1.010,1.010,1.017,2.02
67,1.035,30.9,1.020,1.020,1.030,2.04
68,1.051,31.3,1.040,1.040,1.043,2.08
69,1.068,31.8,1.050,1.050,1.060,2.10
70,1.084,32.2,1.070,1.070,1.073,2.14
71,1.099,32.7,1.080,1.080,1.090,2.16
72,1.116,33.1,1.100,1.100,1.103,2.20
73,1.131,33.5,1.110,1.110,1.117,2.22
74,1.147,33.9,1.120,1.120,1.130,2.24
75,1.164,34.4,1.140,1.140,1.147,2.28
76,1.179,34.8,1.150,1.150,1.160,2.30
77,1.195,35.1,1.170,1.170,1.170,2.34
78,1.210,35.5,1.180,1.180,1.183,2.36
79,1.227,35.9,1.200,1.200,1.197,2.40
80,1.243,36.3,1.210,1.210,1.210,2.42
81,1.259,36.7,1.230,1.230,1.223,2.46
82,1.276,37.0,1.240,1.240,1.233,2.48
83,1.292,37.4,1.260,1.260,1.247,2.52
84,1.307,37.7,1.270,1.270,1.257,2.54
85,1.323,38.0,1.280,1.280,1.267,2.56
86,1.339,38.4,1.300,1.300,1.280,2.60
87,1.355,38.7,1.310,1.310,1.290,2.62
88,1.371,39.1,1.330,1.330,1.303,2.66
89,1.387,39.4,1.340,1.340,1.313,2.68
90,1.403,39.6,1.360,1.360,1.320,2.72
91,1.419,39.8,1.370,1.370,1.327,2.74
92,1.435,40.0,1.390,1.390,1.333,2.78
93,1.451,40.2,1.400,1.400,1.340,2.80
94,1.467,40.4,1.420,1.420,1.347,2.84
95,1.483,40.6,1.430,1.430,1.353,2.86
96,1.500,40.8,1.450,1.450,1.360,2.90
97,1.515,40.9,1.460,1.460,1.363,2.92
98,1.531,41.0,1.470,1.470,1.367,2.94
99,1.547,41.1,1.490,1.490,1.370,2.98
100,1.564,41.2,1.500,1.500,1.373,3.00
101,1.579,41.4,1.520,1.520,1.380,3.04
102,1.596,41.4,1.530,1.530,1.380,3.06
103,1.611,41.2,1.550,1.550,1.373,3.10
