일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,6.8,0.000,0.070,0.227,0.00
3,0.012,8.2,0.080,0.080,0.273,0.16
4,0.027,9.7,0.100,0.100,0.323,0.20
5,0.044,11.0,0.110,0.110,0.367,0.22
6,0.059,12.4,0.130,0.130,0.413,0.26
7,0.076,13.8,0.140,0.140,0.460,0.28
8,0.092,15.2,0.160,0.160,0.507,0.32
9,0.108,16.6,0.170,0.170,0.553,0.34
10,0.124,17.9,0.190,0.190,0.597,0.38
11,0.140,18.8,0.200,0.200,0.627,0.40
12,0.155,20.1,0.220,0.220,0.670,0.44
13,0.171,21.5,0.230,0.230,0.717,0.46
14,0.187,22.4,0.250,0.250,0.747,0.50
15,0.204,22.8,0.260,0.260,0.760,0.52
16,0.220,22.9,0.280,0.280,0.763,0.56
17,0.236,23.1,0.290,0.290,0.770,0.58
18,0.252,23.5,0.300,0.300,0.783,0.60
19,0.268,23.9,0.320,0.320,0.797,0.64
20,0.283,24.2,0.330,0.330,0.807,0.66
21,0.299,24.6,0.350,0.350,0.820,0.70
22,0.316,25.2,0.360,0.360,0.840,0.72
23,0.332,26.1,0.380,0.380,0.870,0.76
24,0.348,27.1,0.390,0.390,0.903,0.78
25,0.364,27.8,0.410,0.410,0.927,0.82
26,0.380,29.0,0.420,0.420,0.967,0.84
27,0.395,30.2,0.440,0.440,1.007,0.88
28,0.411,31.4,0.450,0.450,1.047,0.90
29,0.427,32.4,0.470,0.470,1.080,0.94
30,0.444,32.6,0.480,0.480,1.087,0.96
31,0.460,29.9,0.500,0.500,0.997,1.00
32,0.475,27.8,0.510,0.510,0.927,1.02
33,0.491,26.4,0.520,0.520,0.880,1.04
34,0.507,25.4,0.540,0.540,0.847,1.08
35,0.523,24.9,0.550,0.550,0.830,1.10
36,0.539,24.4,0.570,0.570,0.813,1.14
37,0.555,24.1,0.580,0.580,0.803,1.16
38,0.571,24.0,0.600,0.600,0.800,1.20
39,0.587,23.8,0.610,0.610,0.793,1.22
40,0.603,24.1,0.630,0.630,0.803,1.26
41,0.619,24.6,0.640,0.640,0.820,1.28
42,0.635,25.3,0.660,0.660,0.843,1.32
43,0.651,26.2,0.670,0.670,0.873,1.34
44,0.667,27.2,0.690,0.690,0.907,1.38
45,0.683,28.2,0.700,0.700,0.940,1.40
46,0.700,29.4,0.720,0.720,0.980,1.44
47,0.715,30.5,0.730,0.730,1.017,1.46
48,0.731,31.8,0.740,0.740,1.060,1.48
49,0.747,33.0,0.760,0.760,1.100,1.52
50,0.763,34.2,0.770,0.770,1.140,1.54
51,0.779,35.1,0.790,0.790,1.170,1.58
52,0.795,36.6,0.800,0.800,1.220,1.60
53,0.811,37.8,0.820,0.820,1.260,1.64
54,0.827,39.0,0.830,0.830,1.300,1.66
55,0.843,40.1,0.850,0.850,1.337,1.70
56,0.859,41.2,0.860,0.860,1.373,1.72
57,0.875,42.2,0.880,0.880,1.407,1.76
58,0.891,43.1,0.890,0.890,1.437,1.78
59,0.907,43.9,0.910,0.910,1.463,1.82
60,0.923,44.7,0.920,0.920,1.490,1.84
61,0.939,45.5,0.930,0.930,1.517,1.86
62,0.955,46.1,0.950,0.950,1.537,1.90
63,0.971,46.8,0.960,0.960,1.560,1.92
64,0.988,47.4,0.980,0.980,1.580,1.96
65,1.003,48.0,0.990,0.990,1.600,1.98
66,1.019,48.6,1.010,1.010,1.620,2.02
67,1.035,49.1,1.020,1.020,1.637,2.04
68,1.051,49.5,1.040,1.040,1.650,2.08
69,1.067,49.9,1.050,1.050,1.663,2.10
70,1.083,50.4,1.070,1.070,1.680,2.14
71,1.099,50.9,1.080,1.080,1.697,2.16
72,1.115,51.3,1.100,1.100,1.710,2.20
73,1.132,51.8,1.110,1.110,1.727,2.22
74,1.148,52.3,1.120,1.120,1.743,2.24
75,1.164,52.7,1.140,1.140,1.757,2.28
76,1.179,53.2,1.150,1.150,1.773,2.30
77,1.195,53.7,1.170,1.170,1.790,2.34
78,1.211,54.1,1.180,1.180,1.803,2.36
79,1.228,54.7,1.200,1.200,1.823,2.40
80,1.243,55.2,1.210,1.210,1.840,2.42
81,1.260,55.6,1.230,1.230,1.853,2.46
82,1.275,56.0,1.240,1.240,1.867,2.48
83,1.292,56.3,1.260,1.260,1.877,2.52
84,1.308,56.7,1.270,1.270,1.890,2.54
85,1.324,57.0,1.290,1.290,1.900,2.58
86,1.340,57.4,1.300,1.300,1.913,2.60
87,1.356,57.7,1.310,1.310,1.923,2.62
88,1.371,58.0,1.330,1.330,1.933,2.66
89,1.388,58.3,1.340,1.340,1.943,2.68
90,1.403,58.6,1.360,1.360,1.953,2.72
91,1.420,59.0,1.370,1.370,1.967,2.74
92,1.435,59.3,1.390,1.390,1.977,2.78
93,1.451,59.8,1.400,1.400,1.993,2.80
94,1.467,60.0,1.420,1.420,2.000,2.84
95,1.483,60.3,1.430,1.430,2.010,2.86
96,1.500,60.6,1.450,1.450,2.020,2.90
97,1.516,60.9,1.460,1.460,2.030,2.92
98,1.532,61.1,1.470,1.470,2.037,2.94
99,1.548,61.5,1.490,1.490,2.050,2.98
100,1.564,61.8,1.500,1.500,2.060,3.00
101,1.580,62.1,1.520,1.520,2.070,3.04
102,1.595,62.5,1.530,1.530,2.083,3.06
103,1.612,62.8,1.550,1.550,2.093,3.10
