일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,12.7,0.000,0.070,0.423,0.00
3,0.011,15.8,0.080,0.080,0.527,0.16
4,0.026,18.8,0.100,0.100,0.627,0.20
5,0.042,21.3,0.110,0.110,0.710,0.22
6,0.058,23.1,0.130,0.130,0.770,0.26
7,0.075,24.2,0.140,0.140,0.807,0.28
8,0.090,25.0,0.160,0.160,0.833,0.32
9,0.106,25.9,0.170,0.170,0.863,0.34
10,0.123,26.4,0.190,0.190,0.880,0.38
11,0.138,26.6,0.200,0.200,0.887,0.40
12,0.154,27.2,0.210,0.210,0.907,0.42
13,0.171,28.3,0.230,0.230,0.943,0.46
14,0.186,29.9,0.240,0.240,0.997,0.48
15,0.202,31.3,0.260,0.260,1.043,0.52
16,0.218,33.2,0.270,0.270,1.107,0.54
17,0.234,34.7,0.290,0.290,1.157,0.58
18,0.249,32.2,0.300,0.300,1.073,0.60
19,0.266,29.7,0.320,0.320,0.990,0.64
20,0.282,28.1,0.330,0.330,0.937,0.66
21,0.298,27.0,0.350,0.350,0.900,0.70
22,0.315,26.3,0.360,0.360,0.877,0.72
23,0.330,25.9,0.380,0.380,0.863,0.76
24,0.346,25.5,0.390,0.390,0.850,0.78
25,0.363,25.3,0.410,0.410,0.843,0.82
26,0.379,25.1,0.420,0.420,0.837,0.84
27,0.395,25.0,0.440,0.440,0.833,0.88
28,0.411,25.0,0.450,0.450,0.833,0.90
29,0.427,25.0,0.460,0.460,0.833,0.92
30,0.442,25.0,0.480,0.480,0.833,0.96
31,0.458,25.0,0.490,0.490,0.833,0.98
32,0.474,25.1,0.510,0.510,0.837,1.02
33,0.490,25.2,0.520,0.520,0.840,1.04
34,0.506,25.4,0.540,0.540,0.847,1.08
35,0.522,25.5,0.550,0.550,0.850,1.10
36,0.539,25.8,0.570,0.570,0.860,1.14
37,0.554,26.7,0.580,0.580,0.890,1.16
38,0.571,28.0,0.600,0.600,0.933,1.20
39,0.587,29.8,0.610,0.610,0.993,1.22
40,0.603,31.8,0.630,0.630,1.060,1.26
41,0.619,34.0,0.640,0.640,1.133,1.28
42,0.634,35.6,0.660,0.660,1.187,1.32
43,0.650,38.2,0.670,0.670,1.273,1.34
44,0.666,41.1,0.680,0.680,1.370,1.36
45,0.682,44.0,0.700,0.700,1.467,1.40
46,0.698,46.7,0.710,0.710,1.557,1.42
47,0.714,49.5,0.730,0.730,1.650,1.46
48,0.730,52.3,0.740,0.740,1.743,1.48
49,0.747,55.0,0.760,0.760,1.833,1.52
50,0.763,57.6,0.770,0.770,1.920,1.54
51,0.779,60.3,0.790,0.790,2.010,1.58
52,0.795,62.9,0.800,0.800,2.097,1.60
53,0.811,65.5,0.820,0.820,2.183,1.64
54,0.827,68.1,0.830,0.830,2.270,1.66
55,0.843,70.0,0.850,0.850,2.333,1.70
56,0.859,72.0,0.860,0.860,2.400,1.72
57,0.875,75.1,0.870,0.870,2.503,1.74
58,0.891,78.0,0.890,0.890,2.600,1.78
59,0.906,80.7,0.900,0.900,2.690,1.80
60,0.922,83.4,0.920,0.920,2.780,1.84
61,0.938,85.9,0.930,0.930,2.863,1.86
62,0.955,88.5,0.950,0.950,2.950,1.90
63,0.971,90.9,0.960,0.960,3.030,1.92
64,0.987,93.3,0.980,0.980,3.110,1.96
65,1.002,95.7,0.990,0.990,3.190,1.98
66,1.019,98.0,1.010,1.010,3.267,2.02
67,1.035,100.3,1.020,1.020,3.343,2.04
68,1.051,102.4,1.040,1.040,3.413,2.08
69,1.066,103.7,1.050,1.050,3.457,2.10
70,1.083,106.2,1.060,1.060,3.540,2.12
71,1.099,108.5,1.080,1.080,3.617,2.16
72,1.114,110.7,1.090,1.090,3.690,2.18
73,1.131,112.6,1.110,1.110,3.753,2.22
74,1.146,114.4,1.120,1.120,3.813,2.24
75,1.162,116.1,1.140,1.140,3.870,2.28
76,1.178,117.7,1.150,1.150,3.923,2.30
77,1.194,119.4,1.170,1.170,3.980,2.34
78,1.211,120.9,1.180,1.180,4.030,2.36
79,1.227,122.5,1.200,1.200,4.083,2.40
80,1.243,124.1,1.210,1.210,4.137,2.42
81,1.258,125.6,1.230,1.230,4.187,2.46
82,1.275,126.9,1.240,1.240,4.230,2.48
83,1.291,128.8,1.250,1.250,4.293,2.50
84,1.307,130.4,1.270,1.270,4.347,2.54
85,1.322,131.9,1.280,1.280,4.397,2.56
86,1.339,133.4,1.300,1.300,4.447,2.60
87,1.355,134.8,1.310,1.310,4.493,2.62
88,1.370,136.2,1.330,1.330,4.540,2.66
89,1.387,137.5,1.340,1.340,4.583,2.68
90,1.403,138.8,1.360,1.360,4.627,2.72
91,1.418,140.1,1.370,1.370,4.670,2.74
92,1.434,141.4,1.390,1.390,4.713,2.78
93,1.451,142.7,1.400,1.400,4.757,2.80
94,1.467,143.9,1.410,1.410,4.797,2.82
95,1.483,144.8,1.430,1.430,4.827,2.86
96,1.498,146.1,1.440,1.440,4.870,2.88
97,1.515,147.5,1.460,1.460,4.917,2.92
98,1.530,148.9,1.470,1.470,4.963,2.94
99,1.547,150.2,1.490,1.490,5.007,2.98
100,1.562,151.4,1.500,1.500,5.047,3.00
101,1.578,152.6,1.520,1.520,5.087,3.04
102,1.594,153.8,1.530,1.530,5.127,3.06
103,1.611,155.0,1.550,1.550,5.167,3.10
