일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,13.7,0.000,0.060,0.457,0.00
3,0.011,17.1,0.080,0.080,0.570,0.16
4,0.028,20.2,0.090,0.090,0.673,0.18
5,0.043,23.0,0.110,0.110,0.767,0.22
6,0.059,25.1,0.120,0.120,0.837,0.24
7,0.075,25.9,0.140,0.140,0.863,0.28
8,0.091,26.3,0.150,0.150,0.877,0.30
9,0.107,26.7,0.170,0.170,0.890,0.34
10,0.123,27.6,0.180,0.180,0.920,0.36
11,0.139,28.7,0.200,0.200,0.957,0.40
12,0.155,29.7,0.210,0.210,0.990,0.42
13,0.171,30.5,0.230,0.230,1.017,0.46
14,0.187,31.3,0.240,0.240,1.043,0.48
15,0.203,32.9,0.260,0.260,1.097,0.52
16,0.219,34.1,0.270,0.270,1.137,0.54
17,0.236,32.3,0.280,0.280,1.077,0.56
18,0.251,30.6,0.300,0.300,1.020,0.60
19,0.267,29.4,0.310,0.310,0.980,0.62
20,0.284,28.5,0.330,0.330,0.950,0.66
21,0.299,28.0,0.340,0.340,0.933,0.68
22,0.315,27.8,0.360,0.360,0.927,0.72
23,0.331,27.6,0.370,0.370,0.920,0.74
24,0.347,27.4,0.390,0.390,0.913,0.78
25,0.363,27.3,0.400,0.400,0.910,0.80
26,0.379,27.2,0.420,0.420,0.907,0.84
27,0.395,27.2,0.430,0.430,0.907,0.86
28,0.412,26.9,0.450,0.450,0.897,0.90
29,0.427,26.9,0.460,0.460,0.897,0.92
30,0.444,26.9,0.480,0.480,0.897,0.96
31,0.459,26.9,0.490,0.490,0.897,0.98
32,0.475,26.9,0.500,0.500,0.897,1.00
33,0.491,27.0,0.520,0.520,0.900,1.04
34,0.507,27.3,0.530,0.530,0.910,1.06
35,0.523,27.9,0.550,0.550,0.930,1.10
36,0.539,28.7,0.560,0.560,0.957,1.12
37,0.555,29.9,0.580,0.580,0.997,1.16
38,0.571,31.6,0.590,0.590,1.053,1.18
39,0.588,33.7,0.610,0.610,1.123,1.22
40,0.603,36.2,0.620,0.620,1.207,1.24
41,0.620,37.4,0.640,0.640,1.247,1.28
42,0.635,40.4,0.650,0.650,1.347,1.30
43,0.651,44.0,0.670,0.670,1.467,1.34
44,0.667,47.4,0.680,0.680,1.580,1.36
45,0.682,50.6,0.700,0.700,1.687,1.40
46,0.699,53.8,0.710,0.710,1.793,1.42
47,0.715,56.9,0.720,0.720,1.897,1.44
48,0.732,60.1,0.740,0.740,2.003,1.48
49,0.747,63.1,0.750,0.750,2.103,1.50
50,0.764,66.1,0.770,0.770,2.203,1.54
51,0.779,69.2,0.780,0.780,2.307,1.56
52,0.794,72.2,0.800,0.800,2.407,1.60
53,0.812,75.2,0.810,0.810,2.507,1.62
54,0.827,78.2,0.830,0.830,2.607,1.66
55,0.843,80.4,0.840,0.840,2.680,1.68
56,0.859,83.8,0.860,0.860,2.793,1.72
57,0.875,87.1,0.870,0.870,2.903,1.74
58,0.891,90.3,0.890,0.890,3.010,1.78
59,0.908,93.4,0.900,0.900,3.113,1.80
60,0.923,96.4,0.920,0.920,3.213,1.84
61,0.939,99.5,0.930,0.930,3.317,1.86
62,0.955,102.4,0.940,0.940,3.413,1.88
63,0.971,105.4,0.960,0.960,3.513,1.92
64,0.987,108.3,0.970,0.970,3.610,1.94
65,1.003,111.3,0.990,0.990,3.710,1.98
66,1.019,114.1,1.000,1.000,3.803,2.00
67,1.036,117.0,1.020,1.020,3.900,2.04
68,1.052,119.1,1.030,1.030,3.970,2.06
69,1.067,122.1,1.050,1.050,4.070,2.10
70,1.083,125.3,1.060,1.060,4.177,2.12
71,1.100,128.4,1.080,1.080,4.280,2.16
72,1.115,131.4,1.090,1.090,4.380,2.18
73,1.132,134.2,1.100,1.100,4.473,2.20
74,1.148,137.0,1.120,1.120,4.567,2.24
75,1.164,139.7,1.130,1.130,4.657,2.26
76,1.180,142.4,1.150,1.150,4.747,2.30
77,1.196,145.0,1.160,1.160,4.833,2.32
78,1.212,147.6,1.180,1.180,4.920,2.36
79,1.227,150.2,1.190,1.190,5.007,2.38
80,1.243,152.7,1.210,1.210,5.090,2.42
81,1.259,155.2,1.220,1.220,5.173,2.44
82,1.275,157.1,1.240,1.240,5.237,2.48
83,1.291,159.9,1.250,1.250,5.330,2.50
84,1.307,162.8,1.270,1.270,5.427,2.54
85,1.324,165.5,1.280,1.280,5.517,2.56
86,1.340,168.2,1.290,1.290,5.607,2.58
87,1.356,170.8,1.310,1.310,5.693,2.62
88,1.372,173.3,1.320,1.320,5.777,2.64
89,1.387,175.9,1.340,1.340,5.863,2.68
90,1.404,178.4,1.350,1.350,5.947,2.70
91,1.419,180.8,1.370,1.370,6.027,2.74
92,1.436,183.3,1.380,1.380,6.110,2.76
93,1.452,185.7,1.400,1.400,6.190,2.80
94,1.467,188.1,1.410,1.410,6.270,2.82
95,1.484,189.8,1.430,1.430,6.327,2.86
96,1.499,191.8,1.440,1.440,6.393,2.88
97,1.515,194.7,1.450,1.450,6.490,2.90
98,1.532,197.4,1.470,1.470,6.580,2.94
99,1.547,200.0,1.480,1.480,6.667,2.96
100,1.564,202.4,1.500,1.500,6.747,3.00
101,1.580,204.8,1.510,1.510,6.827,3.02
102,1.595,207.1,1.530,1.530,6.903,3.06
103,1.611,209.4,1.540,1.540,6.980,3.08
