일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,13.6,0.000,0.070,0.453,0.00
3,0.011,16.4,0.090,0.090,0.547,0.18
4,0.027,19.0,0.100,0.100,0.633,0.20
5,0.043,21.6,0.120,0.120,0.720,0.24
6,0.059,24.1,0.130,0.130,0.803,0.26
7,0.075,25.8,0.150,0.150,0.860,0.30
8,0.090,26.1,0.160,0.160,0.870,0.32
9,0.106,26.3,0.180,0.180,0.877,0.36
10,0.123,26.3,0.190,0.190,0.877,0.38
11,0.139,26.5,0.200,0.200,0.883,0.40
12,0.155,27.1,0.220,0.220,0.903,0.44
13,0.171,27.9,0.230,0.230,0.930,0.46
14,0.187,29.3,0.250,0.250,0.977,0.50
15,0.203,31.3,0.260,0.260,1.043,0.52
16,0.219,33.4,0.280,0.280,1.113,0.56
17,0.235,35.6,0.290,0.290,1.187,0.58
18,0.251,37.1,0.310,0.310,1.237,0.62
19,0.266,34.6,0.320,0.320,1.153,0.64
20,0.282,32.0,0.340,0.340,1.067,0.68
21,0.299,30.3,0.350,0.350,1.010,0.70
22,0.315,29.2,0.370,0.370,0.973,0.74
23,0.330,28.9,0.380,0.380,0.963,0.76
24,0.347,28.3,0.400,0.400,0.943,0.80
25,0.362,27.8,0.410,0.410,0.927,0.82
26,0.379,27.5,0.430,0.430,0.917,0.86
27,0.395,27.3,0.440,0.440,0.910,0.88
28,0.410,27.1,0.450,0.450,0.903,0.90
29,0.426,27.0,0.470,0.470,0.900,0.94
30,0.442,26.9,0.480,0.480,0.897,0.96
31,0.459,26.8,0.500,0.500,0.893,1.00
32,0.475,26.8,0.510,0.510,0.893,1.02
33,0.491,26.8,0.530,0.530,0.893,1.06
34,0.507,26.8,0.540,0.540,0.893,1.08
35,0.523,26.8,0.560,0.560,0.893,1.12
36,0.539,26.9,0.570,0.570,0.897,1.14
37,0.555,27.1,0.590,0.590,0.903,1.18
38,0.570,27.7,0.600,0.600,0.923,1.20
39,0.587,28.9,0.620,0.620,0.963,1.24
40,0.603,30.7,0.630,0.630,1.023,1.26
41,0.619,32.9,0.650,0.650,1.097,1.30
42,0.635,35.4,0.660,0.660,1.180,1.32
43,0.650,38.0,0.670,0.670,1.267,1.34
44,0.667,40.7,0.690,0.690,1.357,1.38
45,0.683,43.4,0.700,0.700,1.447,1.40
46,0.699,46.2,0.720,0.720,1.540,1.44
47,0.714,49.0,0.730,0.730,1.633,1.46
48,0.731,51.7,0.750,0.750,1.723,1.50
49,0.747,54.5,0.760,0.760,1.817,1.52
50,0.762,56.7,0.780,0.780,1.890,1.56
51,0.779,59.7,0.790,0.790,1.990,1.58
52,0.795,62.8,0.810,0.810,2.093,1.62
53,0.810,65.8,0.820,0.820,2.193,1.64
54,0.826,68.8,0.840,0.840,2.293,1.68
55,0.843,71.6,0.850,0.850,2.387,1.70
56,0.859,74.4,0.860,0.860,2.480,1.72
57,0.875,77.2,0.880,0.880,2.573,1.76
58,0.891,80.0,0.890,0.890,2.667,1.78
59,0.907,82.7,0.910,0.910,2.757,1.82
60,0.923,85.3,0.920,0.920,2.843,1.84
61,0.939,88.0,0.940,0.940,2.933,1.88
62,0.955,90.7,0.950,0.950,3.023,1.90
63,0.971,93.3,0.970,0.970,3.110,1.94
64,0.987,95.6,0.980,0.980,3.187,1.96
65,1.003,98.5,1.000,1.000,3.283,2.00
66,1.019,101.2,1.010,1.010,3.373,2.02
67,1.036,103.8,1.030,1.030,3.460,2.06
68,1.051,106.3,1.040,1.040,3.543,2.08
69,1.067,108.8,1.050,1.050,3.627,2.10
70,1.083,111.2,1.070,1.070,3.707,2.14
71,1.099,113.5,1.080,1.080,3.783,2.16
72,1.115,115.9,1.100,1.100,3.863,2.20
73,1.131,118.1,1.110,1.110,3.937,2.22
74,1.147,120.4,1.130,1.130,4.013,2.26
75,1.163,122.6,1.140,1.140,4.087,2.28
76,1.179,124.8,1.160,1.160,4.160,2.32
77,1.195,126.0,1.170,1.170,4.200,2.34
78,1.211,128.7,1.190,1.190,4.290,2.38
79,1.227,131.2,1.200,1.200,4.373,2.40
80,1.243,133.6,1.210,1.210,4.453,2.42
81,1.259,135.8,1.230,1.230,4.527,2.46
82,1.275,138.0,1.240,1.240,4.600,2.48
83,1.291,140.1,1.260,1.260,4.670,2.52
84,1.307,142.2,1.270,1.270,4.740,2.54
85,1.323,144.2,1.290,1.290,4.807,2.58
86,1.339,146.0,1.300,1.300,4.867,2.60
87,1.355,147.8,1.320,1.320,4.927,2.64
88,1.371,149.5,1.330,1.330,4.983,2.66
89,1.387,151.1,1.350,1.350,5.037,2.70
90,1.403,152.3,1.360,1.360,5.077,2.72
91,1.419,153.9,1.380,1.380,5.130,2.76
92,1.435,155.7,1.390,1.390,5.190,2.78
93,1.451,157.4,1.400,1.400,5.247,2.80
94,1.467,159.0,1.420,1.420,5.300,2.84
95,1.483,160.6,1.430,1.430,5.353,2.86
96,1.499,162.1,1.450,1.450,5.403,2.90
97,1.514,163.5,1.460,1.460,5.450,2.92
98,1.530,165.0,1.480,1.480,5.500,2.96
99,1.547,166.4,1.490,1.490,5.547,2.98
100,1.563,167.8,1.510,1.510,5.593,3.02
101,1.579,169.3,1.520,1.520,5.643,3.04
102,1.595,170.6,1.540,1.540,5.687,3.08
103,1.610,172.0,1.550,1.550,5.733,3.10
