일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,13.1,0.000,0.060,0.437,0.00
3,0.009,16.0,0.080,0.080,0.533,0.16
4,0.025,18.9,0.090,0.090,0.630,0.18
5,0.041,21.8,0.110,0.110,0.727,0.22
6,0.057,23.3,0.120,0.120,0.777,0.24
7,0.073,26.1,0.140,0.140,0.870,0.28
8,0.089,28.1,0.150,0.150,0.937,0.30
9,0.105,29.0,0.170,0.170,0.967,0.34
10,0.122,29.4,0.180,0.180,0.980,0.36
11,0.137,29.9,0.200,0.200,0.997,0.40
12,0.153,30.7,0.210,0.210,1.023,0.42
13,0.169,31.8,0.230,0.230,1.060,0.46
14,0.186,32.5,0.240,0.240,1.083,0.48
15,0.201,33.2,0.260,0.260,1.107,0.52
16,0.217,34.5,0.270,0.270,1.150,0.54
17,0.234,36.2,0.290,0.290,1.207,0.58
18,0.249,37.8,0.300,0.300,1.260,0.60
19,0.265,36.9,0.320,0.320,1.230,0.64
20,0.282,35.4,0.330,0.330,1.180,0.66
21,0.297,33.9,0.340,0.340,1.130,0.68
22,0.314,32.8,0.360,0.360,1.093,0.72
23,0.329,32.2,0.370,0.370,1.073,0.74
24,0.346,31.9,0.390,0.390,1.063,0.78
25,0.361,31.7,0.400,0.400,1.057,0.80
26,0.377,31.4,0.420,0.420,1.047,0.84
27,0.393,31.2,0.430,0.430,1.040,0.86
28,0.410,31.0,0.450,0.450,1.033,0.90
29,0.425,30.8,0.460,0.460,1.027,0.92
30,0.442,30.8,0.480,0.480,1.027,0.96
31,0.458,30.7,0.490,0.490,1.023,0.98
32,0.474,30.7,0.510,0.510,1.023,1.02
33,0.490,30.9,0.520,0.520,1.030,1.04
34,0.505,31.4,0.540,0.540,1.047,1.08
35,0.522,31.8,0.550,0.550,1.060,1.10
36,0.537,32.5,0.560,0.560,1.083,1.12
37,0.553,33.7,0.580,0.580,1.123,1.16
38,0.569,35.5,0.590,0.590,1.183,1.18
39,0.585,37.7,0.610,0.610,1.257,1.22
40,0.601,40.2,0.620,0.620,1.340,1.24
41,0.618,42.8,0.640,0.640,1.427,1.28
42,0.633,45.6,0.650,0.650,1.520,1.30
43,0.649,48.4,0.670,0.670,1.613,1.34
44,0.666,51.2,0.680,0.680,1.707,1.36
45,0.681,54.0,0.700,0.700,1.800,1.40
46,0.697,56.9,0.710,0.710,1.897,1.42
47,0.713,58.5,0.730,0.730,1.950,1.46
48,0.730,62.1,0.740,0.740,2.070,1.48
49,0.746,65.4,0.760,0.760,2.180,1.52
50,0.762,68.5,0.770,0.770,2.283,1.54
51,0.778,71.6,0.780,0.780,2.387,1.56
52,0.794,74.5,0.800,0.800,2.483,1.60
53,0.810,77.5,0.810,0.810,2.583,1.62
54,0.826,80.3,0.830,0.830,2.677,1.66
55,0.841,83.2,0.840,0.840,2.773,1.68
56,0.858,86.0,0.860,0.860,2.867,1.72
57,0.874,88.8,0.870,0.870,2.960,1.74
58,0.889,91.6,0.890,0.890,3.053,1.78
59,0.907,94.4,0.900,0.900,3.147,1.80
60,0.921,96.5,0.920,0.920,3.217,1.84
61,0.937,99.7,0.930,0.930,3.323,1.86
62,0.953,102.8,0.950,0.950,3.427,1.90
63,0.969,105.7,0.960,0.960,3.523,1.92
64,0.986,108.6,0.970,0.970,3.620,1.94
65,1.002,111.5,0.990,0.990,3.717,1.98
66,1.018,114.2,1.000,1.000,3.807,2.00
67,1.034,117.0,1.020,1.020,3.900,2.04
68,1.050,119.7,1.030,1.030,3.990,2.06
69,1.066,122.5,1.050,1.050,4.083,2.10
70,1.081,125.1,1.060,1.060,4.170,2.12
71,1.098,127.8,1.080,1.080,4.260,2.16
72,1.114,130.4,1.090,1.090,4.347,2.18
73,1.129,132.9,1.110,1.110,4.430,2.22
74,1.146,135.0,1.120,1.120,4.500,2.24
75,1.162,138.0,1.130,1.130,4.600,2.26
76,1.178,140.7,1.150,1.150,4.690,2.30
77,1.194,143.3,1.160,1.160,4.777,2.32
78,1.210,145.9,1.180,1.180,4.863,2.36
79,1.226,148.5,1.190,1.190,4.950,2.38
80,1.242,151.0,1.210,1.210,5.033,2.42
81,1.258,153.5,1.220,1.220,5.117,2.44
82,1.274,155.9,1.240,1.240,5.197,2.48
83,1.290,158.4,1.250,1.250,5.280,2.50
84,1.306,160.8,1.270,1.270,5.360,2.54
85,1.322,163.2,1.280,1.280,5.440,2.56
86,1.337,165.7,1.300,1.300,5.523,2.60
87,1.354,167.5,1.310,1.310,5.583,2.62
88,1.370,169.5,1.320,1.320,5.650,2.64
89,1.386,172.4,1.340,1.340,5.747,2.68
90,1.402,175.1,1.350,1.350,5.837,2.70
91,1.418,177.6,1.370,1.370,5.920,2.74
92,1.434,180.2,1.380,1.380,6.007,2.76
93,1.450,182.6,1.400,1.400,6.087,2.80
94,1.466,185.0,1.410,1.410,6.167,2.82
95,1.482,187.4,1.430,1.430,6.247,2.86
96,1.499,189.7,1.440,1.440,6.323,2.88
97,1.514,192.0,1.460,1.460,6.400,2.92
98,1.530,194.3,1.470,1.470,6.477,2.94
99,1.546,196.6,1.480,1.480,6.553,2.96
100,1.562,198.8,1.500,1.500,6.627,3.00
101,1.577,200.5,1.510,1.510,6.683,3.02
102,1.594,202.9,1.530,1.530,6.763,3.06
103,1.610,205.3,1.540,1.540,6.843,3.08
