일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,14.0,0.000,0.070,0.467,0.00
3,0.011,16.9,0.080,0.080,0.563,0.16
4,0.027,20.0,0.100,0.100,0.667,0.20
5,0.043,23.0,0.110,0.110,0.767,0.22
6,0.059,25.2,0.130,0.130,0.840,0.26
7,0.075,28.3,0.140,0.140,0.943,0.28
8,0.091,31.3,0.160,0.160,1.043,0.32
9,0.107,33.3,0.170,0.170,1.110,0.34
10,0.122,34.2,0.190,0.190,1.140,0.38
11,0.139,34.6,0.200,0.200,1.153,0.40
12,0.155,34.9,0.220,0.220,1.163,0.44
13,0.171,35.5,0.230,0.230,1.183,0.46
14,0.187,36.4,0.250,0.250,1.213,0.50
15,0.202,37.2,0.260,0.260,1.240,0.52
16,0.218,38.0,0.270,0.270,1.267,0.54
17,0.235,39.2,0.290,0.290,1.307,0.58
18,0.251,41.0,0.300,0.300,1.367,0.60
19,0.267,42.3,0.320,0.320,1.410,0.64
20,0.282,41.9,0.330,0.330,1.397,0.66
21,0.298,39.9,0.350,0.350,1.330,0.70
22,0.315,38.7,0.360,0.360,1.290,0.72
23,0.331,38.0,0.380,0.380,1.267,0.76
24,0.346,37.3,0.390,0.390,1.243,0.78
25,0.362,36.7,0.410,0.410,1.223,0.82
26,0.379,36.4,0.420,0.420,1.213,0.84
27,0.394,36.1,0.440,0.440,1.203,0.88
28,0.411,36.0,0.450,0.450,1.200,0.90
29,0.427,35.9,0.470,0.470,1.197,0.94
30,0.443,35.8,0.480,0.480,1.193,0.96
31,0.459,35.8,0.500,0.500,1.193,1.00
32,0.474,35.8,0.510,0.510,1.193,1.02
33,0.491,35.8,0.520,0.520,1.193,1.04
34,0.506,35.9,0.540,0.540,1.197,1.08
35,0.523,36.3,0.550,0.550,1.210,1.10
36,0.539,36.8,0.570,0.570,1.227,1.14
37,0.555,37.5,0.580,0.580,1.250,1.16
38,0.571,38.5,0.600,0.600,1.283,1.20
39,0.586,40.1,0.610,0.610,1.337,1.22
40,0.603,42.2,0.630,0.630,1.407,1.26
41,0.619,44.5,0.640,0.640,1.483,1.28
42,0.635,47.2,0.660,0.660,1.573,1.32
43,0.651,49.9,0.670,0.670,1.663,1.34
44,0.666,52.8,0.690,0.690,1.760,1.38
45,0.683,55.7,0.700,0.700,1.857,1.40
46,0.699,58.6,0.720,0.720,1.953,1.44
47,0.715,60.8,0.730,0.730,2.027,1.46
48,0.731,64.2,0.740,0.740,2.140,1.48
49,0.747,67.6,0.760,0.760,2.253,1.52
50,0.762,70.8,0.770,0.770,2.360,1.54
51,0.779,73.9,0.790,0.790,2.463,1.58
52,0.795,77.0,0.800,0.800,2.567,1.60
53,0.811,80.0,0.820,0.820,2.667,1.64
54,0.827,83.0,0.830,0.830,2.767,1.66
55,0.843,86.0,0.850,0.850,2.867,1.70
56,0.859,88.9,0.860,0.860,2.963,1.72
57,0.874,91.8,0.880,0.880,3.060,1.76
58,0.891,94.8,0.890,0.890,3.160,1.78
59,0.907,97.7,0.910,0.910,3.257,1.82
60,0.923,99.8,0.920,0.920,3.327,1.84
61,0.939,102.1,0.930,0.930,3.403,1.86
62,0.955,105.6,0.950,0.950,3.520,1.90
63,0.971,108.9,0.960,0.960,3.630,1.92
64,0.987,111.9,0.980,0.980,3.730,1.96
65,1.003,114.9,0.990,0.990,3.830,1.98
66,1.019,117.8,1.010,1.010,3.927,2.02
67,1.035,120.6,1.020,1.020,4.020,2.04
68,1.051,123.4,1.040,1.040,4.113,2.08
69,1.067,126.1,1.050,1.050,4.203,2.10
70,1.083,128.8,1.070,1.070,4.293,2.14
71,1.099,131.5,1.080,1.080,4.383,2.16
72,1.115,134.2,1.100,1.100,4.473,2.20
73,1.130,136.9,1.110,1.110,4.563,2.22
74,1.147,138.9,1.120,1.120,4.630,2.24
75,1.163,142.0,1.140,1.140,4.733,2.28
76,1.179,144.9,1.150,1.150,4.830,2.30
77,1.195,147.7,1.170,1.170,4.923,2.34
78,1.211,150.4,1.180,1.180,5.013,2.36
79,1.227,153.1,1.200,1.200,5.103,2.40
80,1.243,155.8,1.210,1.210,5.193,2.42
81,1.259,158.4,1.230,1.230,5.280,2.46
82,1.275,161.0,1.240,1.240,5.367,2.48
83,1.291,163.6,1.260,1.260,5.453,2.52
84,1.307,166.1,1.270,1.270,5.537,2.54
85,1.323,168.6,1.280,1.280,5.620,2.56
86,1.339,171.2,1.300,1.300,5.707,2.60
87,1.356,173.7,1.310,1.310,5.790,2.62
88,1.371,175.7,1.330,1.330,5.857,2.66
89,1.386,178.6,1.340,1.340,5.953,2.68
90,1.403,181.3,1.360,1.360,6.043,2.72
91,1.419,183.9,1.370,1.370,6.130,2.74
92,1.435,186.5,1.390,1.390,6.217,2.78
93,1.451,189.0,1.400,1.400,6.300,2.80
94,1.467,191.4,1.420,1.420,6.380,2.84
95,1.483,193.9,1.430,1.430,6.463,2.86
96,1.498,196.2,1.450,1.450,6.540,2.90
97,1.515,198.6,1.460,1.460,6.620,2.92
98,1.531,200.9,1.470,1.470,6.697,2.94
99,1.547,203.2,1.490,1.490,6.773,2.98
100,1.563,205.5,1.500,1.500,6.850,3.00
101,1.580,206.6,1.520,1.520,6.887,3.04
102,1.595,209.3,1.530,1.530,6.977,3.06
103,1.611,211.9,1.550,1.550,7.063,3.10
