일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,14.1,0.000,0.070,0.470,0.00
3,0.010,16.9,0.080,0.080,0.563,0.16
4,0.026,19.5,0.100,0.100,0.650,0.20
5,0.043,21.8,0.110,0.110,0.727,0.22
6,0.058,23.1,0.130,0.130,0.770,0.26
7,0.074,24.1,0.140,0.140,0.803,0.28
8,0.090,25.0,0.160,0.160,0.833,0.32
9,0.107,25.5,0.170,0.170,0.850,0.34
10,0.122,25.8,0.190,0.190,0.860,0.38
11,0.138,26.2,0.200,0.200,0.873,0.40
12,0.154,26.9,0.220,0.220,0.897,0.44
13,0.170,27.9,0.230,0.230,0.930,0.46
14,0.186,29.4,0.250,0.250,0.980,0.50
15,0.202,31.3,0.260,0.260,1.043,0.52
16,0.219,33.3,0.280,0.280,1.110,0.56
17,0.235,35.3,0.290,0.290,1.177,0.58
18,0.250,35.4,0.300,0.300,1.180,0.60
19,0.266,33.1,0.320,0.320,1.103,0.64
20,0.282,31.6,0.330,0.330,1.053,0.66
21,0.299,30.2,0.350,0.350,1.007,0.70
22,0.314,29.2,0.360,0.360,0.973,0.72
23,0.330,28.6,0.380,0.380,0.953,0.76
24,0.346,28.1,0.390,0.390,0.937,0.78
25,0.363,27.8,0.410,0.410,0.927,0.82
26,0.378,27.7,0.420,0.420,0.923,0.84
27,0.394,27.6,0.440,0.440,0.920,0.88
28,0.410,27.6,0.450,0.450,0.920,0.90
29,0.426,27.7,0.470,0.470,0.923,0.94
30,0.442,28.2,0.480,0.480,0.940,0.96
31,0.458,29.1,0.500,0.500,0.970,1.00
32,0.474,30.1,0.510,0.510,1.003,1.02
33,0.490,31.3,0.520,0.520,1.043,1.04
34,0.506,32.5,0.540,0.540,1.083,1.08
35,0.522,34.9,0.550,0.550,1.163,1.10
36,0.538,37.4,0.570,0.570,1.247,1.14
37,0.554,40.0,0.580,0.580,1.333,1.16
38,0.570,42.7,0.600,0.600,1.423,1.20
39,0.586,45.5,0.610,0.610,1.517,1.22
40,0.603,48.2,0.630,0.630,1.607,1.26
41,0.618,51.1,0.640,0.640,1.703,1.28
42,0.634,53.9,0.660,0.660,1.797,1.32
43,0.650,56.7,0.670,0.670,1.890,1.34
44,0.666,59.5,0.690,0.690,1.983,1.38
45,0.681,62.3,0.700,0.700,2.077,1.40
46,0.698,65.1,0.720,0.720,2.170,1.44
47,0.714,67.2,0.730,0.730,2.240,1.46
48,0.730,69.7,0.740,0.740,2.323,1.48
49,0.746,73.1,0.760,0.760,2.437,1.52
50,0.762,76.2,0.770,0.770,2.540,1.54
51,0.779,79.2,0.790,0.790,2.640,1.58
52,0.794,82.1,0.800,0.800,2.737,1.60
53,0.811,85.0,0.820,0.820,2.833,1.64
54,0.827,87.7,0.830,0.830,2.923,1.66
55,0.843,90.5,0.850,0.850,3.017,1.70
56,0.858,93.3,0.860,0.860,3.110,1.72
57,0.874,96.0,0.880,0.880,3.200,1.76
58,0.890,98.7,0.890,0.890,3.290,1.78
59,0.907,101.4,0.910,0.910,3.380,1.82
60,0.923,104.1,0.920,0.920,3.470,1.84
61,0.939,106.2,0.930,0.930,3.540,1.86
62,0.954,109.4,0.950,0.950,3.647,1.90
63,0.971,112.3,0.960,0.960,3.743,1.92
64,0.986,115.1,0.980,0.980,3.837,1.96
65,1.002,117.9,0.990,0.990,3.930,1.98
66,1.019,120.6,1.010,1.010,4.020,2.02
67,1.035,123.3,1.020,1.020,4.110,2.04
68,1.051,125.9,1.040,1.040,4.197,2.08
69,1.067,128.6,1.050,1.050,4.287,2.10
70,1.083,131.2,1.070,1.070,4.373,2.14
71,1.098,133.8,1.080,1.080,4.460,2.16
72,1.114,136.3,1.100,1.100,4.543,2.20
73,1.130,138.9,1.110,1.110,4.630,2.22
74,1.146,141.4,1.120,1.120,4.713,2.24
75,1.162,143.3,1.140,1.140,4.777,2.28
76,1.178,146.0,1.150,1.150,4.867,2.30
77,1.194,148.7,1.170,1.170,4.957,2.34
78,1.211,151.3,1.180,1.180,5.043,2.36
79,1.226,153.8,1.200,1.200,5.127,2.40
80,1.242,156.2,1.210,1.210,5.207,2.42
81,1.259,158.7,1.230,1.230,5.290,2.46
82,1.274,161.1,1.240,1.240,5.370,2.48
83,1.291,163.4,1.260,1.260,5.447,2.52
84,1.307,165.7,1.270,1.270,5.523,2.54
85,1.322,168.1,1.280,1.280,5.603,2.56
86,1.338,170.4,1.300,1.300,5.680,2.60
87,1.355,172.7,1.310,1.310,5.757,2.62
88,1.371,174.4,1.330,1.330,5.813,2.66
89,1.387,176.2,1.340,1.340,5.873,2.68
90,1.402,178.9,1.360,1.360,5.963,2.72
91,1.418,181.5,1.370,1.370,6.050,2.74
92,1.434,184.1,1.390,1.390,6.137,2.78
93,1.451,186.5,1.400,1.400,6.217,2.80
94,1.467,188.8,1.420,1.420,6.293,2.84
95,1.482,191.1,1.430,1.430,6.370,2.86
96,1.499,193.3,1.450,1.450,6.443,2.90
97,1.515,195.5,1.460,1.460,6.517,2.92
98,1.530,197.7,1.470,1.470,6.590,2.94
99,1.546,199.9,1.490,1.490,6.663,2.98
100,1.563,202.0,1.500,1.500,6.733,3.00
101,1.578,204.1,1.520,1.520,6.803,3.04
102,1.595,205.7,1.530,1.530,6.857,3.06
103,1.611,207.8,1.550,1.550,6.927,3.10
