일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,13.9,0.000,0.060,0.463,0.00
3,0.010,16.9,0.080,0.080,0.563,0.16
4,0.026,19.9,0.090,0.090,0.663,0.18
5,0.042,23.0,0.110,0.110,0.767,0.22
6,0.058,25.8,0.120,0.120,0.860,0.24
7,0.074,27.5,0.140,0.140,0.917,0.28
8,0.090,29.2,0.150,0.150,0.973,0.30
9,0.106,29.8,0.170,0.170,0.993,0.34
10,0.122,30.2,0.180,0.180,1.007,0.36
11,0.138,31.0,0.200,0.200,1.033,0.40
12,0.154,32.0,0.210,0.210,1.067,0.42
13,0.170,32.7,0.230,0.230,1.090,0.46
14,0.186,32.9,0.240,0.240,1.097,0.48
15,0.202,33.8,0.260,0.260,1.127,0.52
16,0.218,35.3,0.270,0.270,1.177,0.54
17,0.234,37.3,0.290,0.290,1.243,0.58
18,0.250,39.1,0.300,0.300,1.303,0.60
19,0.266,38.0,0.320,0.320,1.267,0.64
20,0.282,36.7,0.330,0.330,1.223,0.66
21,0.298,34.7,0.340,0.340,1.157,0.68
22,0.314,33.4,0.360,0.360,1.113,0.72
23,0.330,32.6,0.370,0.370,1.087,0.74
24,0.347,32.1,0.390,0.390,1.070,0.78
25,0.362,31.7,0.400,0.400,1.057,0.80
26,0.378,31.4,0.420,0.420,1.047,0.84
27,0.394,31.2,0.430,0.430,1.040,0.86
28,0.410,31.1,0.450,0.450,1.037,0.90
29,0.426,31.0,0.460,0.460,1.033,0.92
30,0.442,31.0,0.480,0.480,1.033,0.96
31,0.458,31.0,0.490,0.490,1.033,0.98
32,0.474,31.0,0.510,0.510,1.033,1.02
33,0.490,31.0,0.520,0.520,1.033,1.04
34,0.505,31.0,0.540,0.540,1.033,1.08
35,0.523,31.2,0.550,0.550,1.040,1.10
36,0.539,31.7,0.560,0.560,1.057,1.12
37,0.554,32.2,0.580,0.580,1.073,1.16
38,0.570,33.0,0.590,0.590,1.100,1.18
39,0.587,34.3,0.610,0.610,1.143,1.22
40,0.602,36.2,0.620,0.620,1.207,1.24
41,0.618,38.5,0.640,0.640,1.283,1.28
42,0.634,41.2,0.650,0.650,1.373,1.30
43,0.650,43.9,0.670,0.670,1.463,1.34
44,0.666,46.8,0.680,0.680,1.560,1.36
45,0.682,49.7,0.700,0.700,1.657,1.40
46,0.698,52.7,0.710,0.710,1.757,1.42
47,0.714,54.9,0.730,0.730,1.830,1.46
48,0.731,58.2,0.740,0.740,1.940,1.48
49,0.746,61.6,0.760,0.760,2.053,1.52
50,0.761,65.0,0.770,0.770,2.167,1.54
51,0.778,68.1,0.780,0.780,2.270,1.56
52,0.795,71.2,0.800,0.800,2.373,1.60
53,0.811,74.3,0.810,0.810,2.477,1.62
54,0.826,77.3,0.830,0.830,2.577,1.66
55,0.843,80.3,0.840,0.840,2.677,1.68
56,0.859,83.3,0.860,0.860,2.777,1.72
57,0.875,86.3,0.870,0.870,2.877,1.74
58,0.890,89.3,0.890,0.890,2.977,1.78
59,0.906,92.2,0.900,0.900,3.073,1.80
60,0.922,95.1,0.920,0.920,3.170,1.84
61,0.938,96.7,0.930,0.930,3.223,1.86
62,0.954,100.2,0.950,0.950,3.340,1.90
63,0.970,103.6,0.960,0.960,3.453,1.92
64,0.986,106.8,0.970,0.970,3.560,1.94
65,1.002,109.9,0.990,0.990,3.663,1.98
66,1.019,112.9,1.000,1.000,3.763,2.00
67,1.034,115.8,1.020,1.020,3.860,2.04
68,1.050,118.7,1.030,1.030,3.957,2.06
69,1.066,121.6,1.050,1.050,4.053,2.10
70,1.082,124.4,1.060,1.060,4.147,2.12
71,1.098,127.2,1.080,1.080,4.240,2.16
72,1.114,129.9,1.090,1.090,4.330,2.18
73,1.130,132.6,1.110,1.110,4.420,2.22
74,1.146,135.2,1.120,1.120,4.507,2.24
75,1.162,137.5,1.140,1.140,4.583,2.28
76,1.178,140.5,1.150,1.150,4.683,2.30
77,1.194,143.3,1.160,1.160,4.777,2.32
78,1.211,146.0,1.180,1.180,4.867,2.36
79,1.226,148.6,1.190,1.190,4.953,2.38
80,1.243,151.2,1.210,1.210,5.040,2.42
81,1.258,153.8,1.220,1.220,5.127,2.44
82,1.274,156.2,1.240,1.240,5.207,2.48
83,1.290,158.7,1.250,1.250,5.290,2.50
84,1.306,161.2,1.270,1.270,5.373,2.54
85,1.323,163.7,1.280,1.280,5.457,2.56
86,1.339,166.1,1.300,1.300,5.537,2.60
87,1.355,168.6,1.310,1.310,5.620,2.62
88,1.371,170.5,1.320,1.320,5.683,2.64
89,1.387,173.3,1.340,1.340,5.777,2.68
90,1.402,175.9,1.350,1.350,5.863,2.70
91,1.418,178.4,1.370,1.370,5.947,2.74
92,1.434,180.8,1.380,1.380,6.027,2.76
93,1.450,183.1,1.400,1.400,6.103,2.80
94,1.466,185.3,1.410,1.410,6.177,2.82
95,1.482,187.4,1.430,1.430,6.247,2.86
96,1.498,189.4,1.440,1.440,6.313,2.88
97,1.515,191.3,1.460,1.460,6.377,2.92
98,1.531,193.2,1.470,1.470,6.440,2.94
99,1.547,195.1,1.490,1.490,6.503,2.98
100,1.563,196.9,1.500,1.500,6.563,3.00
101,1.579,198.6,1.510,1.510,6.620,3.02
102,1.595,200.1,1.530,1.530,6.670,3.06
103,1.610,202.1,1.540,1.540,6.737,3.08
