일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,11.7,0.000,0.070,0.390,0.00
3,0.009,13.7,0.080,0.080,0.457,0.16
4,0.025,16.8,0.100,0.100,0.560,0.20
5,0.041,20.1,0.110,0.110,0.670,0.22
6,0.057,23.3,0.130,0.130,0.777,0.26
7,0.073,26.5,0.140,0.140,0.883,0.28
8,0.089,29.5,0.160,0.160,0.983,0.32
9,0.105,32.5,0.170,0.170,1.083,0.34
10,0.121,35.2,0.190,0.190,1.173,0.38
11,0.138,37.3,0.200,0.200,1.243,0.40
12,0.154,38.9,0.220,0.220,1.297,0.44
13,0.169,40.5,0.230,0.230,1.350,0.46
14,0.185,41.9,0.240,0.240,1.397,0.48
15,0.202,43.0,0.260,0.260,1.433,0.52
16,0.218,43.8,0.270,0.270,1.460,0.54
17,0.233,43.3,0.290,0.290,1.443,0.58
18,0.249,42.3,0.300,0.300,1.410,0.60
19,0.266,41.5,0.320,0.320,1.383,0.64
20,0.281,41.1,0.330,0.330,1.370,0.66
21,0.298,40.9,0.350,0.350,1.363,0.70
22,0.314,40.7,0.360,0.360,1.357,0.72
23,0.329,40.5,0.380,0.380,1.350,0.76
24,0.345,40.5,0.390,0.390,1.350,0.78
25,0.361,40.4,0.410,0.410,1.347,0.82
26,0.377,40.4,0.420,0.420,1.347,0.84
27,0.393,40.3,0.440,0.440,1.343,0.88
28,0.409,40.3,0.450,0.450,1.343,0.90
29,0.426,40.2,0.470,0.470,1.340,0.94
30,0.441,40.2,0.480,0.480,1.340,0.96
31,0.458,40.1,0.490,0.490,1.337,0.98
32,0.473,40.1,0.510,0.510,1.337,1.02
33,0.489,40.1,0.520,0.520,1.337,1.04
34,0.505,40.2,0.540,0.540,1.340,1.08
35,0.522,40.4,0.550,0.550,1.347,1.10
36,0.537,40.7,0.570,0.570,1.357,1.14
37,0.553,41.2,0.580,0.580,1.373,1.16
38,0.569,42.0,0.600,0.600,1.400,1.20
39,0.586,43.1,0.610,0.610,1.437,1.22
40,0.602,44.7,0.630,0.630,1.490,1.26
41,0.617,46.6,0.640,0.640,1.553,1.28
42,0.633,48.8,0.660,0.660,1.627,1.32
43,0.649,51.2,0.670,0.670,1.707,1.34
44,0.665,53.2,0.690,0.690,1.773,1.38
45,0.682,56.4,0.700,0.700,1.880,1.40
46,0.698,59.3,0.710,0.710,1.977,1.42
47,0.713,62.3,0.730,0.730,2.077,1.46
48,0.730,65.2,0.740,0.740,2.173,1.48
49,0.746,68.1,0.760,0.760,2.270,1.52
50,0.762,70.9,0.770,0.770,2.363,1.54
51,0.777,73.7,0.790,0.790,2.457,1.58
52,0.793,76.6,0.800,0.800,2.553,1.60
53,0.809,79.5,0.820,0.820,2.650,1.64
54,0.825,82.3,0.830,0.830,2.743,1.66
55,0.842,85.1,0.850,0.850,2.837,1.70
56,0.858,88.0,0.860,0.860,2.933,1.72
57,0.874,90.1,0.880,0.880,3.003,1.76
58,0.890,92.5,0.890,0.890,3.083,1.78
59,0.906,95.9,0.900,0.900,3.197,1.80
60,0.921,99.1,0.920,0.920,3.303,1.84
61,0.938,102.1,0.930,0.930,3.403,1.86
62,0.954,105.1,0.950,0.950,3.503,1.90
63,0.970,107.9,0.960,0.960,3.597,1.92
64,0.986,110.6,0.980,0.980,3.687,1.96
65,1.002,113.4,0.990,0.990,3.780,1.98
66,1.018,116.1,1.010,1.010,3.870,2.02
67,1.034,118.7,1.020,1.020,3.957,2.04
68,1.049,121.3,1.040,1.040,4.043,2.08
69,1.065,124.0,1.050,1.050,4.133,2.10
70,1.081,126.6,1.070,1.070,4.220,2.14
71,1.097,128.6,1.080,1.080,4.287,2.16
72,1.113,131.7,1.090,1.090,4.390,2.18
73,1.130,134.5,1.110,1.110,4.483,2.22
74,1.146,137.2,1.120,1.120,4.573,2.24
75,1.162,139.8,1.140,1.140,4.660,2.28
76,1.178,142.5,1.150,1.150,4.750,2.30
77,1.194,145.1,1.170,1.170,4.837,2.34
78,1.210,147.6,1.180,1.180,4.920,2.36
79,1.225,150.2,1.200,1.200,5.007,2.40
80,1.242,152.7,1.210,1.210,5.090,2.42
81,1.258,155.2,1.230,1.230,5.173,2.46
82,1.273,157.7,1.240,1.240,5.257,2.48
83,1.289,160.2,1.250,1.250,5.340,2.50
84,1.306,162.7,1.270,1.270,5.423,2.54
85,1.322,164.8,1.280,1.280,5.493,2.56
86,1.338,167.6,1.300,1.300,5.587,2.60
87,1.354,170.2,1.310,1.310,5.673,2.62
88,1.370,172.8,1.330,1.330,5.760,2.66
89,1.386,175.3,1.340,1.340,5.843,2.68
90,1.402,177.8,1.360,1.360,5.927,2.72
91,1.418,180.2,1.370,1.370,6.007,2.74
92,1.433,182.6,1.390,1.390,6.087,2.78
93,1.449,184.9,1.400,1.400,6.163,2.80
94,1.465,187.3,1.420,1.420,6.243,2.84
95,1.481,189.6,1.430,1.430,6.320,2.86
96,1.498,191.9,1.440,1.440,6.397,2.88
97,1.514,194.2,1.460,1.460,6.473,2.92
98,1.530,195.9,1.470,1.470,6.530,2.94
99,1.546,198.5,1.490,1.490,6.617,2.98
100,1.562,201.0,1.500,1.500,6.700,3.00
101,1.578,203.3,1.520,1.520,6.777,3.04
102,1.594,205.6,1.530,1.530,6.853,3.06
103,1.610,207.8,1.550,1.550,6.927,3.10
