일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,12.4,0.000,0.070,0.413,0.00
3,0.011,13.9,0.080,0.080,0.463,0.16
4,0.027,17.1,0.100,0.100,0.570,0.20
5,0.043,19.9,0.110,0.110,0.663,0.22
6,0.059,21.6,0.130,0.130,0.720,0.26
7,0.075,22.2,0.140,0.140,0.740,0.28
8,0.091,22.7,0.160,0.160,0.757,0.32
9,0.107,23.5,0.170,0.170,0.783,0.34
10,0.122,24.0,0.180,0.180,0.800,0.36
11,0.139,24.3,0.200,0.200,0.810,0.40
12,0.155,25.1,0.210,0.210,0.837,0.42
13,0.171,26.3,0.230,0.230,0.877,0.46
14,0.187,28.0,0.240,0.240,0.933,0.48
15,0.203,29.9,0.260,0.260,0.997,0.52
16,0.219,31.0,0.270,0.270,1.033,0.54
17,0.235,33.0,0.290,0.290,1.100,0.58
18,0.251,31.4,0.300,0.300,1.047,0.60
19,0.267,28.6,0.320,0.320,0.953,0.64
20,0.283,26.7,0.330,0.330,0.890,0.66
21,0.299,25.5,0.350,0.350,0.850,0.70
22,0.314,24.7,0.360,0.360,0.823,0.72
23,0.331,24.1,0.380,0.380,0.803,0.76
24,0.347,23.8,0.390,0.390,0.793,0.78
25,0.363,23.6,0.410,0.410,0.787,0.82
26,0.379,23.5,0.420,0.420,0.783,0.84
27,0.395,23.3,0.430,0.430,0.777,0.86
28,0.411,23.3,0.450,0.450,0.777,0.90
29,0.428,23.3,0.460,0.460,0.777,0.92
30,0.443,23.0,0.480,0.480,0.767,0.96
31,0.459,23.0,0.490,0.490,0.767,0.98
32,0.474,23.1,0.510,0.510,0.770,1.02
33,0.491,23.3,0.520,0.520,0.777,1.04
34,0.507,23.5,0.540,0.540,0.783,1.08
35,0.523,23.6,0.550,0.550,0.787,1.10
36,0.539,24.1,0.570,0.570,0.803,1.14
37,0.555,24.8,0.580,0.580,0.827,1.16
38,0.571,25.7,0.600,0.600,0.857,1.20
39,0.587,27.2,0.610,0.610,0.907,1.22
40,0.603,29.1,0.630,0.630,0.970,1.26
41,0.618,31.1,0.640,0.640,1.037,1.28
42,0.635,32.6,0.650,0.650,1.087,1.30
43,0.651,34.5,0.670,0.670,1.150,1.34
44,0.667,37.2,0.680,0.680,1.240,1.36
45,0.683,39.9,0.700,0.700,1.330,1.40
46,0.700,42.6,0.710,0.710,1.420,1.42
47,0.715,45.3,0.730,0.730,1.510,1.46
48,0.731,47.9,0.740,0.740,1.597,1.48
49,0.747,50.5,0.760,0.760,1.683,1.52
50,0.763,53.1,0.770,0.770,1.770,1.54
51,0.779,55.6,0.790,0.790,1.853,1.58
52,0.795,58.1,0.800,0.800,1.937,1.60
53,0.812,60.5,0.820,0.820,2.017,1.64
54,0.828,62.9,0.830,0.830,2.097,1.66
55,0.843,65.3,0.850,0.850,2.177,1.70
56,0.859,67.2,0.860,0.860,2.240,1.72
57,0.875,69.9,0.870,0.870,2.330,1.74
58,0.891,72.3,0.890,0.890,2.410,1.78
59,0.907,74.6,0.900,0.900,2.487,1.80
60,0.923,76.8,0.920,0.920,2.560,1.84
61,0.938,79.0,0.930,0.930,2.633,1.86
62,0.955,81.1,0.950,0.950,2.703,1.90
63,0.971,83.1,0.960,0.960,2.770,1.92
64,0.987,85.0,0.980,0.980,2.833,1.96
65,1.003,86.8,0.990,0.990,2.893,1.98
66,1.020,88.4,1.010,1.010,2.947,2.02
67,1.035,89.9,1.020,1.020,2.997,2.04
68,1.051,91.4,1.040,1.040,3.047,2.08
69,1.068,92.5,1.050,1.050,3.083,2.10
70,1.083,94.1,1.060,1.060,3.137,2.12
71,1.099,95.6,1.080,1.080,3.187,2.16
72,1.115,97.1,1.090,1.090,3.237,2.18
73,1.132,98.6,1.110,1.110,3.287,2.22
74,1.147,99.9,1.120,1.120,3.330,2.24
75,1.163,101.2,1.140,1.140,3.373,2.28
76,1.179,102.4,1.150,1.150,3.413,2.30
77,1.195,103.5,1.170,1.170,3.450,2.34
78,1.211,104.6,1.180,1.180,3.487,2.36
79,1.227,105.8,1.200,1.200,3.527,2.40
80,1.244,106.9,1.210,1.210,3.563,2.42
81,1.260,108.0,1.220,1.220,3.600,2.44
82,1.276,108.7,1.240,1.240,3.623,2.48
83,1.291,109.8,1.250,1.250,3.660,2.50
84,1.307,111.1,1.270,1.270,3.703,2.54
85,1.323,112.3,1.280,1.280,3.743,2.56
86,1.339,113.5,1.300,1.300,3.783,2.60
87,1.355,114.7,1.310,1.310,3.823,2.62
88,1.371,115.8,1.330,1.330,3.860,2.66
89,1.387,116.9,1.340,1.340,3.897,2.68
90,1.403,118.0,1.360,1.360,3.933,2.72
91,1.419,119.1,1.370,1.370,3.970,2.74
92,1.435,120.2,1.390,1.390,4.007,2.78
93,1.451,121.3,1.400,1.400,4.043,2.80
94,1.467,122.4,1.410,1.410,4.080,2.82
95,1.483,123.5,1.430,1.430,4.117,2.86
96,1.499,124.6,1.440,1.440,4.153,2.88
97,1.516,125.8,1.460,1.460,4.193,2.92
98,1.531,127.0,1.470,1.470,4.233,2.94
99,1.547,128.2,1.490,1.490,4.273,2.98
100,1.563,129.3,1.500,1.500,4.310,3.00
101,1.579,130.4,1.520,1.520,4.347,3.04
102,1.595,131.5,1.530,1.530,4.383,3.06
103,1.611,132.6,1.550,1.550,4.420,3.10
