일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,15.2,0.000,0.070,0.507,0.00
3,0.010,17.4,0.080,0.080,0.580,0.16
4,0.027,19.8,0.100,0.100,0.660,0.20
5,0.042,21.1,0.110,0.110,0.703,0.22
6,0.059,21.5,0.130,0.130,0.717,0.26
7,0.075,21.7,0.140,0.140,0.723,0.28
8,0.090,21.9,0.160,0.160,0.730,0.32
9,0.106,22.1,0.170,0.170,0.737,0.34
10,0.122,23.1,0.190,0.190,0.770,0.38
11,0.139,24.7,0.200,0.200,0.823,0.40
12,0.154,27.0,0.220,0.220,0.900,0.44
13,0.171,29.4,0.230,0.230,0.980,0.46
14,0.187,31.7,0.250,0.250,1.057,0.50
15,0.202,31.0,0.260,0.260,1.033,0.52
16,0.218,28.7,0.280,0.280,0.957,0.56
17,0.235,26.7,0.290,0.290,0.890,0.58
18,0.251,25.4,0.300,0.300,0.847,0.60
19,0.266,24.4,0.320,0.320,0.813,0.64
20,0.283,23.8,0.330,0.330,0.793,0.66
21,0.299,23.4,0.350,0.350,0.780,0.70
22,0.314,23.1,0.360,0.360,0.770,0.72
23,0.331,23.0,0.380,0.380,0.767,0.76
24,0.347,22.9,0.390,0.390,0.763,0.78
25,0.363,22.8,0.410,0.410,0.760,0.82
26,0.379,22.8,0.420,0.420,0.760,0.84
27,0.395,22.8,0.440,0.440,0.760,0.88
28,0.411,22.8,0.450,0.450,0.760,0.90
29,0.427,22.8,0.470,0.470,0.760,0.94
30,0.443,22.9,0.480,0.480,0.763,0.96
31,0.459,23.0,0.500,0.500,0.767,1.00
32,0.475,23.4,0.510,0.510,0.780,1.02
33,0.491,24.1,0.520,0.520,0.803,1.04
34,0.507,24.9,0.540,0.540,0.830,1.08
35,0.523,25.9,0.550,0.550,0.863,1.10
36,0.539,27.4,0.570,0.570,0.913,1.14
37,0.555,29.6,0.580,0.580,0.987,1.16
38,0.571,32.1,0.600,0.600,1.070,1.20
39,0.587,35.0,0.610,0.610,1.167,1.22
40,0.603,38.1,0.630,0.630,1.270,1.26
41,0.619,41.2,0.640,0.640,1.373,1.28
42,0.635,44.5,0.660,0.660,1.483,1.32
43,0.651,46.2,0.670,0.670,1.540,1.34
44,0.667,50.1,0.690,0.690,1.670,1.38
45,0.683,54.0,0.700,0.700,1.800,1.40
46,0.699,57.7,0.720,0.720,1.923,1.44
47,0.715,61.2,0.730,0.730,2.040,1.46
48,0.731,64.6,0.740,0.740,2.153,1.48
49,0.747,67.9,0.760,0.760,2.263,1.52
50,0.763,71.2,0.770,0.770,2.373,1.54
51,0.779,74.5,0.790,0.790,2.483,1.58
52,0.795,77.6,0.800,0.800,2.587,1.60
53,0.810,80.7,0.820,0.820,2.690,1.64
54,0.827,83.8,0.830,0.830,2.793,1.66
55,0.843,86.8,0.850,0.850,2.893,1.70
56,0.858,89.8,0.860,0.860,2.993,1.72
57,0.874,91.5,0.880,0.880,3.050,1.76
58,0.892,95.2,0.890,0.890,3.173,1.78
59,0.907,98.6,0.910,0.910,3.287,1.82
60,0.922,101.9,0.920,0.920,3.397,1.84
61,0.939,105.1,0.930,0.930,3.503,1.86
62,0.955,108.1,0.950,0.950,3.603,1.90
63,0.971,111.1,0.960,0.960,3.703,1.92
64,0.988,114.0,0.980,0.980,3.800,1.96
65,1.004,117.0,0.990,0.990,3.900,1.98
66,1.019,119.9,1.010,1.010,3.997,2.02
67,1.036,122.8,1.020,1.020,4.093,2.04
68,1.051,125.6,1.040,1.040,4.187,2.08
69,1.067,128.5,1.050,1.050,4.283,2.10
70,1.084,129.9,1.070,1.070,4.330,2.14
71,1.100,133.2,1.080,1.080,4.440,2.16
72,1.116,136.5,1.100,1.100,4.550,2.20
73,1.132,139.6,1.110,1.110,4.653,2.22
74,1.147,142.5,1.120,1.120,4.750,2.24
75,1.163,145.4,1.140,1.140,4.847,2.28
76,1.180,148.2,1.150,1.150,4.940,2.30
77,1.195,150.9,1.170,1.170,5.030,2.34
78,1.211,153.5,1.180,1.180,5.117,2.36
79,1.227,156.1,1.200,1.200,5.203,2.40
80,1.243,158.7,1.210,1.210,5.290,2.42
81,1.259,161.2,1.230,1.230,5.373,2.46
82,1.275,163.7,1.240,1.240,5.457,2.48
83,1.291,166.1,1.260,1.260,5.537,2.52
84,1.307,167.4,1.270,1.270,5.580,2.54
85,1.323,170.4,1.290,1.290,5.680,2.58
86,1.339,173.0,1.300,1.300,5.767,2.60
87,1.356,175.6,1.310,1.310,5.853,2.62
88,1.371,178.0,1.330,1.330,5.933,2.66
89,1.387,180.3,1.340,1.340,6.010,2.68
90,1.403,182.6,1.360,1.360,6.087,2.72
91,1.419,184.8,1.370,1.370,6.160,2.74
92,1.435,187.0,1.390,1.390,6.233,2.78
93,1.451,189.2,1.400,1.400,6.307,2.80
94,1.468,191.4,1.420,1.420,6.380,2.84
95,1.484,193.5,1.430,1.430,6.450,2.86
96,1.500,195.6,1.450,1.450,6.520,2.90
97,1.515,196.7,1.460,1.460,6.557,2.92
98,1.532,199.1,1.470,1.470,6.637,2.94
99,1.548,201.5,1.490,1.490,6.717,2.98
100,1.564,203.8,1.500,1.500,6.793,3.00
101,1.579,206.0,1.520,1.520,6.867,3.04
102,1.595,208.2,1.530,1.530,6.940,3.06
103,1.611,210.3,1.550,1.550,7.010,3.10
