일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,14.5,0.000,0.070,0.483,0.00
3,0.010,17.2,0.080,0.080,0.573,0.16
4,0.026,19.8,0.100,0.100,0.660,0.20
5,0.042,22.0,0.110,0.110,0.733,0.22
6,0.059,23.5,0.130,0.130,0.783,0.26
7,0.074,24.2,0.140,0.140,0.807,0.28
8,0.091,24.6,0.160,0.160,0.820,0.32
9,0.106,24.7,0.170,0.170,0.823,0.34
10,0.122,25.0,0.190,0.190,0.833,0.38
11,0.139,25.7,0.200,0.200,0.857,0.40
12,0.155,26.6,0.220,0.220,0.887,0.44
13,0.171,28.1,0.230,0.230,0.937,0.46
14,0.187,30.0,0.240,0.240,1.000,0.48
15,0.202,32.0,0.260,0.260,1.067,0.52
16,0.218,34.0,0.270,0.270,1.133,0.54
17,0.234,33.7,0.290,0.290,1.123,0.58
18,0.250,30.9,0.300,0.300,1.030,0.60
19,0.266,29.0,0.320,0.320,0.967,0.64
20,0.282,27.8,0.330,0.330,0.927,0.66
21,0.299,27.0,0.350,0.350,0.900,0.70
22,0.314,26.4,0.360,0.360,0.880,0.72
23,0.331,26.2,0.380,0.380,0.873,0.76
24,0.346,25.8,0.390,0.390,0.860,0.78
25,0.363,25.6,0.410,0.410,0.853,0.82
26,0.378,25.4,0.420,0.420,0.847,0.84
27,0.395,25.4,0.440,0.440,0.847,0.88
28,0.410,25.3,0.450,0.450,0.843,0.90
29,0.426,25.3,0.470,0.470,0.843,0.94
30,0.442,25.3,0.480,0.480,0.843,0.96
31,0.458,25.3,0.490,0.490,0.843,0.98
32,0.475,25.3,0.510,0.510,0.843,1.02
33,0.491,25.3,0.520,0.520,0.843,1.04
34,0.506,25.4,0.540,0.540,0.847,1.08
35,0.522,25.8,0.550,0.550,0.860,1.10
36,0.538,26.2,0.570,0.570,0.873,1.14
37,0.555,26.9,0.580,0.580,0.897,1.16
38,0.570,28.5,0.600,0.600,0.950,1.20
39,0.587,30.3,0.610,0.610,1.010,1.22
40,0.603,32.4,0.630,0.630,1.080,1.26
41,0.618,34.7,0.640,0.640,1.157,1.28
42,0.635,37.2,0.660,0.660,1.240,1.32
43,0.650,39.8,0.670,0.670,1.327,1.34
44,0.667,42.4,0.690,0.690,1.413,1.38
45,0.682,45.1,0.700,0.700,1.503,1.40
46,0.699,47.7,0.710,0.710,1.590,1.42
47,0.714,50.4,0.730,0.730,1.680,1.46
48,0.730,53.1,0.740,0.740,1.770,1.48
49,0.746,55.8,0.760,0.760,1.860,1.52
50,0.763,57.7,0.770,0.770,1.923,1.54
51,0.779,60.6,0.790,0.790,2.020,1.58
52,0.794,63.6,0.800,0.800,2.120,1.60
53,0.811,66.4,0.820,0.820,2.213,1.64
54,0.826,69.2,0.830,0.830,2.307,1.66
55,0.843,71.9,0.850,0.850,2.397,1.70
56,0.859,74.5,0.860,0.860,2.483,1.72
57,0.874,77.0,0.880,0.880,2.567,1.76
58,0.891,79.5,0.890,0.890,2.650,1.78
59,0.906,81.9,0.900,0.900,2.730,1.80
60,0.923,84.3,0.920,0.920,2.810,1.84
61,0.939,86.6,0.930,0.930,2.887,1.86
62,0.955,88.9,0.950,0.950,2.963,1.90
63,0.970,90.6,0.960,0.960,3.020,1.92
64,0.987,92.8,0.980,0.980,3.093,1.96
65,1.002,95.3,0.990,0.990,3.177,1.98
66,1.018,97.7,1.010,1.010,3.257,2.02
67,1.034,100.0,1.020,1.020,3.333,2.04
68,1.051,102.2,1.040,1.040,3.407,2.08
69,1.066,104.3,1.050,1.050,3.477,2.10
70,1.083,106.3,1.070,1.070,3.543,2.14
71,1.099,108.2,1.080,1.080,3.607,2.16
72,1.114,110.0,1.090,1.090,3.667,2.18
73,1.131,111.7,1.110,1.110,3.723,2.22
74,1.147,113.3,1.120,1.120,3.777,2.24
75,1.163,114.8,1.140,1.140,3.827,2.28
76,1.179,116.1,1.150,1.150,3.870,2.30
77,1.195,117.1,1.170,1.170,3.903,2.34
78,1.210,118.4,1.180,1.180,3.947,2.36
79,1.227,119.9,1.200,1.200,3.997,2.40
80,1.243,121.2,1.210,1.210,4.040,2.42
81,1.259,122.6,1.230,1.230,4.087,2.46
82,1.275,123.8,1.240,1.240,4.127,2.48
83,1.290,125.1,1.260,1.260,4.170,2.52
84,1.307,126.3,1.270,1.270,4.210,2.54
85,1.323,127.5,1.280,1.280,4.250,2.56
86,1.339,128.6,1.300,1.300,4.287,2.60
87,1.355,129.8,1.310,1.310,4.327,2.62
88,1.371,130.9,1.330,1.330,4.363,2.66
89,1.387,132.1,1.340,1.340,4.403,2.68
90,1.403,132.7,1.360,1.360,4.423,2.72
91,1.419,133.9,1.370,1.370,4.463,2.74
92,1.435,135.2,1.390,1.390,4.507,2.78
93,1.451,136.4,1.400,1.400,4.547,2.80
94,1.467,137.6,1.420,1.420,4.587,2.84
95,1.483,138.7,1.430,1.430,4.623,2.86
96,1.498,139.9,1.440,1.440,4.663,2.88
97,1.515,141.2,1.460,1.460,4.707,2.92
98,1.531,142.4,1.470,1.470,4.747,2.94
99,1.547,143.5,1.490,1.490,4.783,2.98
100,1.563,144.7,1.500,1.500,4.823,3.00
101,1.579,145.8,1.520,1.520,4.860,3.04
102,1.595,146.9,1.530,1.530,4.897,3.06
103,1.611,148.0,1.550,1.550,4.933,3.10
