일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,15.1,0.000,0.070,0.503,0.00
3,0.010,17.7,0.080,0.080,0.590,0.16
4,0.026,20.1,0.100,0.100,0.670,0.20
5,0.042,22.0,0.110,0.110,0.733,0.22
6,0.058,23.4,0.130,0.130,0.780,0.26
7,0.074,23.8,0.140,0.140,0.793,0.28
8,0.090,23.9,0.160,0.160,0.797,0.32
9,0.106,23.9,0.170,0.170,0.797,0.34
10,0.122,24.0,0.190,0.190,0.800,0.38
11,0.138,24.1,0.200,0.200,0.803,0.40
12,0.154,25.2,0.220,0.220,0.840,0.44
13,0.170,26.9,0.230,0.230,0.897,0.46
14,0.186,28.9,0.250,0.250,0.963,0.50
15,0.202,31.1,0.260,0.260,1.037,0.52
16,0.218,33.2,0.280,0.280,1.107,0.56
17,0.234,34.1,0.290,0.290,1.137,0.58
18,0.250,31.4,0.300,0.300,1.047,0.60
19,0.266,29.0,0.320,0.320,0.967,0.64
20,0.282,27.4,0.330,0.330,0.913,0.66
21,0.299,26.4,0.350,0.350,0.880,0.70
22,0.314,25.8,0.360,0.360,0.860,0.72
23,0.331,25.4,0.380,0.380,0.847,0.76
24,0.346,25.1,0.390,0.390,0.837,0.78
25,0.362,24.7,0.410,0.410,0.823,0.82
26,0.378,24.6,0.420,0.420,0.820,0.84
27,0.393,24.6,0.440,0.440,0.820,0.88
28,0.410,24.5,0.450,0.450,0.817,0.90
29,0.426,24.5,0.470,0.470,0.817,0.94
30,0.443,24.5,0.480,0.480,0.817,0.96
31,0.458,24.6,0.500,0.500,0.820,1.00
32,0.474,24.6,0.510,0.510,0.820,1.02
33,0.490,24.7,0.520,0.520,0.823,1.04
34,0.507,25.1,0.540,0.540,0.837,1.08
35,0.523,25.7,0.550,0.550,0.857,1.10
36,0.538,26.3,0.570,0.570,0.877,1.14
37,0.555,27.1,0.580,0.580,0.903,1.16
38,0.571,27.9,0.600,0.600,0.930,1.20
39,0.586,29.8,0.610,0.610,0.993,1.22
40,0.602,32.1,0.630,0.630,1.070,1.26
41,0.619,34.6,0.640,0.640,1.153,1.28
42,0.634,37.2,0.660,0.660,1.240,1.32
43,0.650,40.0,0.670,0.670,1.333,1.34
44,0.667,42.7,0.690,0.690,1.423,1.38
45,0.682,45.4,0.700,0.700,1.513,1.40
46,0.698,48.1,0.720,0.720,1.603,1.44
47,0.714,50.8,0.730,0.730,1.693,1.46
48,0.730,53.5,0.740,0.740,1.783,1.48
49,0.746,56.3,0.760,0.760,1.877,1.52
50,0.762,59.0,0.770,0.770,1.967,1.54
51,0.778,61.0,0.790,0.790,2.033,1.58
52,0.794,63.9,0.800,0.800,2.130,1.60
53,0.810,67.0,0.820,0.820,2.233,1.64
54,0.826,69.9,0.830,0.830,2.330,1.66
55,0.842,72.7,0.850,0.850,2.423,1.70
56,0.859,75.4,0.860,0.860,2.513,1.72
57,0.875,78.0,0.880,0.880,2.600,1.76
58,0.891,80.6,0.890,0.890,2.687,1.78
59,0.907,83.2,0.910,0.910,2.773,1.82
60,0.922,85.7,0.920,0.920,2.857,1.84
61,0.938,88.2,0.930,0.930,2.940,1.86
62,0.954,90.7,0.950,0.950,3.023,1.90
63,0.970,93.2,0.960,0.960,3.107,1.92
64,0.987,95.6,0.980,0.980,3.187,1.96
65,1.002,97.5,0.990,0.990,3.250,1.98
66,1.018,100.1,1.010,1.010,3.337,2.02
67,1.034,102.7,1.020,1.020,3.423,2.04
68,1.051,105.3,1.040,1.040,3.510,2.08
69,1.066,107.7,1.050,1.050,3.590,2.10
70,1.082,110.1,1.070,1.070,3.670,2.14
71,1.098,112.4,1.080,1.080,3.747,2.16
72,1.115,114.7,1.100,1.100,3.823,2.20
73,1.131,117.0,1.110,1.110,3.900,2.22
74,1.146,119.2,1.120,1.120,3.973,2.24
75,1.162,121.5,1.140,1.140,4.050,2.28
76,1.179,123.6,1.150,1.150,4.120,2.30
77,1.194,125.8,1.170,1.170,4.193,2.34
78,1.210,127.5,1.180,1.180,4.250,2.36
79,1.227,129.7,1.200,1.200,4.323,2.40
80,1.243,132.1,1.210,1.210,4.403,2.42
81,1.259,134.3,1.230,1.230,4.477,2.46
82,1.275,136.4,1.240,1.240,4.547,2.48
83,1.291,138.5,1.260,1.260,4.617,2.52
84,1.307,140.5,1.270,1.270,4.683,2.54
85,1.323,142.4,1.290,1.290,4.747,2.58
86,1.339,144.3,1.300,1.300,4.810,2.60
87,1.354,146.2,1.310,1.310,4.873,2.62
88,1.370,148.0,1.330,1.330,4.933,2.66
89,1.386,149.8,1.340,1.340,4.993,2.68
90,1.402,151.6,1.360,1.360,5.053,2.72
91,1.418,153.5,1.370,1.370,5.117,2.74
92,1.435,155.1,1.390,1.390,5.170,2.78
93,1.451,157.3,1.400,1.400,5.243,2.80
94,1.467,159.5,1.420,1.420,5.317,2.84
95,1.482,161.7,1.430,1.430,5.390,2.86
96,1.499,163.9,1.450,1.450,5.463,2.90
97,1.515,166.0,1.460,1.460,5.533,2.92
98,1.531,168.2,1.470,1.470,5.607,2.94
99,1.547,170.3,1.490,1.490,5.677,2.98
100,1.562,172.3,1.500,1.500,5.743,3.00
101,1.579,174.4,1.520,1.520,5.813,3.04
102,1.595,176.4,1.530,1.530,5.880,3.06
103,1.611,178.5,1.550,1.550,5.950,3.10
