일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,18.4,0.000,0.070,0.613,0.00
3,0.010,21.5,0.080,0.080,0.717,0.16
4,0.026,24.4,0.100,0.100,0.813,0.20
5,0.042,27.1,0.110,0.110,0.903,0.22
6,0.058,28.9,0.130,0.130,0.963,0.26
7,0.074,29.7,0.140,0.140,0.990,0.28
8,0.090,30.3,0.160,0.160,1.010,0.32
9,0.106,31.3,0.170,0.170,1.043,0.34
10,0.123,31.9,0.190,0.190,1.063,0.38
11,0.138,32.4,0.200,0.200,1.080,0.40
12,0.154,33.0,0.220,0.220,1.100,0.44
13,0.169,34.3,0.230,0.230,1.143,0.46
14,0.186,36.1,0.250,0.250,1.203,0.50
15,0.202,38.0,0.260,0.260,1.267,0.52
16,0.219,38.1,0.280,0.280,1.270,0.56
17,0.235,36.1,0.290,0.290,1.203,0.58
18,0.251,34.3,0.300,0.300,1.143,0.60
19,0.266,33.1,0.320,0.320,1.103,0.64
20,0.282,32.3,0.330,0.330,1.077,0.66
21,0.299,32.0,0.350,0.350,1.067,0.70
22,0.314,31.4,0.360,0.360,1.047,0.72
23,0.330,31.1,0.380,0.380,1.037,0.76
24,0.346,31.1,0.390,0.390,1.037,0.78
25,0.362,31.0,0.410,0.410,1.033,0.82
26,0.379,30.9,0.420,0.420,1.030,0.84
27,0.394,30.9,0.440,0.440,1.030,0.88
28,0.410,30.9,0.450,0.450,1.030,0.90
29,0.426,30.9,0.470,0.470,1.030,0.94
30,0.441,30.9,0.480,0.480,1.030,0.96
31,0.459,30.9,0.500,0.500,1.030,1.00
32,0.475,30.9,0.510,0.510,1.030,1.02
33,0.490,30.9,0.530,0.530,1.030,1.06
34,0.506,31.2,0.540,0.540,1.040,1.08
35,0.522,31.4,0.550,0.550,1.047,1.10
36,0.538,32.3,0.570,0.570,1.077,1.14
37,0.554,33.5,0.580,0.580,1.117,1.16
38,0.570,35.3,0.600,0.600,1.177,1.20
39,0.586,37.5,0.610,0.610,1.250,1.22
40,0.602,40.0,0.630,0.630,1.333,1.26
41,0.618,42.6,0.640,0.640,1.420,1.28
42,0.635,45.5,0.660,0.660,1.517,1.32
43,0.650,48.4,0.670,0.670,1.613,1.34
44,0.667,51.4,0.690,0.690,1.713,1.38
45,0.683,54.4,0.700,0.700,1.813,1.40
46,0.699,57.3,0.720,0.720,1.910,1.44
47,0.715,60.3,0.730,0.730,2.010,1.46
48,0.731,62.5,0.740,0.740,2.083,1.48
49,0.746,65.6,0.760,0.760,2.187,1.52
50,0.762,69.0,0.770,0.770,2.300,1.54
51,0.778,72.2,0.790,0.790,2.407,1.58
52,0.794,75.2,0.800,0.800,2.507,1.60
53,0.810,78.2,0.820,0.820,2.607,1.64
54,0.827,81.1,0.830,0.830,2.703,1.66
55,0.842,84.0,0.850,0.850,2.800,1.70
56,0.858,86.9,0.860,0.860,2.897,1.72
57,0.875,89.7,0.880,0.880,2.990,1.76
58,0.891,92.5,0.890,0.890,3.083,1.78
59,0.906,95.3,0.910,0.910,3.177,1.82
60,0.923,98.1,0.920,0.920,3.270,1.84
61,0.939,100.8,0.930,0.930,3.360,1.86
62,0.955,102.8,0.950,0.950,3.427,1.90
63,0.970,105.9,0.960,0.960,3.530,1.92
64,0.987,108.9,0.980,0.980,3.630,1.96
65,1.002,111.8,0.990,0.990,3.727,1.98
66,1.019,114.6,1.010,1.010,3.820,2.02
67,1.034,117.4,1.020,1.020,3.913,2.04
68,1.050,120.1,1.040,1.040,4.003,2.08
69,1.066,122.7,1.050,1.050,4.090,2.10
70,1.082,125.4,1.070,1.070,4.180,2.14
71,1.098,128.0,1.080,1.080,4.267,2.16
72,1.114,130.6,1.100,1.100,4.353,2.20
73,1.130,133.1,1.110,1.110,4.437,2.22
74,1.147,135.6,1.120,1.120,4.520,2.24
75,1.162,137.5,1.140,1.140,4.583,2.28
76,1.178,140.0,1.150,1.150,4.667,2.30
77,1.194,142.8,1.170,1.170,4.760,2.34
78,1.210,145.5,1.180,1.180,4.850,2.36
79,1.226,148.0,1.200,1.200,4.933,2.40
80,1.242,150.5,1.210,1.210,5.017,2.42
81,1.259,152.8,1.230,1.230,5.093,2.46
82,1.275,155.1,1.240,1.240,5.170,2.48
83,1.291,157.2,1.260,1.260,5.240,2.52
84,1.307,159.4,1.270,1.270,5.313,2.54
85,1.322,161.5,1.290,1.290,5.383,2.58
86,1.338,163.6,1.300,1.300,5.453,2.60
87,1.355,165.7,1.310,1.310,5.523,2.62
88,1.371,167.7,1.330,1.330,5.590,2.66
89,1.387,169.1,1.340,1.340,5.637,2.68
90,1.402,171.3,1.360,1.360,5.710,2.72
91,1.419,173.5,1.370,1.370,5.783,2.74
92,1.435,175.5,1.390,1.390,5.850,2.78
93,1.450,177.6,1.400,1.400,5.920,2.80
94,1.467,179.5,1.420,1.420,5.983,2.84
95,1.483,181.4,1.430,1.430,6.047,2.86
96,1.498,183.4,1.450,1.450,6.113,2.90
97,1.515,185.3,1.460,1.460,6.177,2.92
98,1.531,187.3,1.470,1.470,6.243,2.94
99,1.547,189.2,1.490,1.490,6.307,2.98
100,1.563,191.1,1.500,1.500,6.370,3.00
101,1.578,193.0,1.520,1.520,6.433,3.04
102,1.594,194.4,1.530,1.530,6.480,3.06
103,1.610,196.4,1.550,1.550,6.547,3.10
