일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,12.1,0.000,0.070,0.403,0.00
3,0.011,14.7,0.080,0.080,0.490,0.16
4,0.027,17.3,0.100,0.100,0.577,0.20
5,0.043,19.9,0.110,0.110,0.663,0.22
6,0.058,22.3,0.130,0.130,0.743,0.26
7,0.075,23.8,0.140,0.140,0.793,0.28
8,0.091,24.2,0.160,0.160,0.807,0.32
9,0.106,24.4,0.170,0.170,0.813,0.34
10,0.123,24.6,0.190,0.190,0.820,0.38
11,0.138,25.1,0.200,0.200,0.837,0.40
12,0.155,25.3,0.220,0.220,0.843,0.44
13,0.172,25.5,0.230,0.230,0.850,0.46
14,0.187,26.8,0.250,0.250,0.893,0.50
15,0.203,28.8,0.260,0.260,0.960,0.52
16,0.219,31.0,0.270,0.270,1.033,0.54
17,0.236,33.2,0.290,0.290,1.107,0.58
18,0.251,35.2,0.300,0.300,1.173,0.60
19,0.267,33.6,0.320,0.320,1.120,0.64
20,0.284,30.4,0.330,0.330,1.013,0.66
21,0.299,28.3,0.350,0.350,0.943,0.70
22,0.316,27.0,0.360,0.360,0.900,0.72
23,0.332,26.3,0.380,0.380,0.877,0.76
24,0.347,25.9,0.390,0.390,0.863,0.78
25,0.363,25.5,0.410,0.410,0.850,0.82
26,0.380,25.4,0.420,0.420,0.847,0.84
27,0.395,25.0,0.440,0.440,0.833,0.88
28,0.411,24.9,0.450,0.450,0.830,0.90
29,0.428,24.8,0.470,0.470,0.827,0.94
30,0.443,24.7,0.480,0.480,0.823,0.96
31,0.459,24.7,0.490,0.490,0.823,0.98
32,0.474,24.7,0.510,0.510,0.823,1.02
33,0.491,24.7,0.520,0.520,0.823,1.04
34,0.508,24.7,0.540,0.540,0.823,1.08
35,0.524,24.9,0.550,0.550,0.830,1.10
36,0.540,25.1,0.570,0.570,0.837,1.14
37,0.555,25.2,0.580,0.580,0.840,1.16
38,0.571,25.7,0.600,0.600,0.857,1.20
39,0.588,26.7,0.610,0.610,0.890,1.22
40,0.603,28.0,0.630,0.630,0.933,1.26
41,0.619,30.1,0.640,0.640,1.003,1.28
42,0.636,32.5,0.660,0.660,1.083,1.32
43,0.652,35.1,0.670,0.670,1.170,1.34
44,0.668,37.7,0.690,0.690,1.257,1.38
45,0.683,40.4,0.700,0.700,1.347,1.40
46,0.699,43.1,0.710,0.710,1.437,1.42
47,0.715,45.8,0.730,0.730,1.527,1.46
48,0.731,48.5,0.740,0.740,1.617,1.48
49,0.747,51.2,0.760,0.760,1.707,1.52
50,0.763,54.0,0.770,0.770,1.800,1.54
51,0.779,56.6,0.790,0.790,1.887,1.58
52,0.794,59.3,0.800,0.800,1.977,1.60
53,0.811,60.8,0.820,0.820,2.027,1.64
54,0.827,64.0,0.830,0.830,2.133,1.66
55,0.843,67.1,0.850,0.850,2.237,1.70
56,0.859,70.0,0.860,0.860,2.333,1.72
57,0.876,72.8,0.880,0.880,2.427,1.76
58,0.891,75.5,0.890,0.890,2.517,1.78
59,0.907,78.2,0.910,0.910,2.607,1.82
60,0.923,80.9,0.920,0.920,2.697,1.84
61,0.940,83.5,0.930,0.930,2.783,1.86
62,0.956,86.1,0.950,0.950,2.870,1.90
63,0.971,88.6,0.960,0.960,2.953,1.92
64,0.987,91.2,0.980,0.980,3.040,1.96
65,1.004,93.7,0.990,0.990,3.123,1.98
66,1.020,95.5,1.010,1.010,3.183,2.02
67,1.035,98.3,1.020,1.020,3.277,2.04
68,1.051,101.0,1.040,1.040,3.367,2.08
69,1.068,103.5,1.050,1.050,3.450,2.10
70,1.084,106.0,1.070,1.070,3.533,2.14
71,1.099,108.4,1.080,1.080,3.613,2.16
72,1.115,110.8,1.100,1.100,3.693,2.20
73,1.131,113.1,1.110,1.110,3.770,2.22
74,1.147,115.4,1.120,1.120,3.847,2.24
75,1.163,117.6,1.140,1.140,3.920,2.28
76,1.179,119.9,1.150,1.150,3.997,2.30
77,1.196,122.1,1.170,1.170,4.070,2.34
78,1.212,124.3,1.180,1.180,4.143,2.36
79,1.227,126.5,1.200,1.200,4.217,2.40
80,1.243,127.6,1.210,1.210,4.253,2.42
81,1.259,130.2,1.230,1.230,4.340,2.46
82,1.275,132.8,1.240,1.240,4.427,2.48
83,1.291,135.2,1.260,1.260,4.507,2.52
84,1.308,137.4,1.270,1.270,4.580,2.54
85,1.324,139.6,1.280,1.280,4.653,2.56
86,1.339,141.8,1.300,1.300,4.727,2.60
87,1.356,143.9,1.310,1.310,4.797,2.62
88,1.371,146.0,1.330,1.330,4.867,2.66
89,1.388,148.1,1.340,1.340,4.937,2.68
90,1.405,150.1,1.360,1.360,5.003,2.72
91,1.419,152.2,1.370,1.370,5.073,2.74
92,1.435,154.2,1.390,1.390,5.140,2.78
93,1.452,155.5,1.400,1.400,5.183,2.80
94,1.467,157.5,1.420,1.420,5.250,2.84
95,1.484,159.8,1.430,1.430,5.327,2.86
96,1.500,161.9,1.450,1.450,5.397,2.90
97,1.516,163.9,1.460,1.460,5.463,2.92
98,1.531,165.8,1.470,1.470,5.527,2.94
99,1.548,167.6,1.490,1.490,5.587,2.98
100,1.564,169.3,1.500,1.500,5.643,3.00
101,1.580,170.9,1.520,1.520,5.697,3.04
102,1.596,172.4,1.530,1.530,5.747,3.06
103,1.612,173.9,1.550,1.550,5.797,3.10
