일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,13.0,0.000,0.060,0.433,0.00
3,0.011,15.4,0.080,0.080,0.513,0.16
4,0.026,17.7,0.090,0.090,0.590,0.18
5,0.042,19.8,0.110,0.110,0.660,0.22
6,0.058,21.6,0.120,0.120,0.720,0.24
7,0.075,23.1,0.140,0.140,0.770,0.28
8,0.090,24.3,0.150,0.150,0.810,0.30
9,0.107,25.0,0.170,0.170,0.833,0.34
10,0.122,25.3,0.180,0.180,0.843,0.36
11,0.138,25.7,0.200,0.200,0.857,0.40
12,0.154,25.9,0.210,0.210,0.863,0.42
13,0.170,26.5,0.230,0.230,0.883,0.46
14,0.186,27.3,0.240,0.240,0.910,0.48
15,0.202,28.7,0.260,0.260,0.957,0.52
16,0.218,30.4,0.270,0.270,1.013,0.54
17,0.235,32.5,0.290,0.290,1.083,0.58
18,0.250,34.5,0.300,0.300,1.150,0.60
19,0.267,35.6,0.320,0.320,1.187,0.64
20,0.282,33.2,0.330,0.330,1.107,0.66
21,0.299,31.0,0.340,0.340,1.033,0.68
22,0.314,29.6,0.360,0.360,0.987,0.72
23,0.330,28.6,0.370,0.370,0.953,0.74
24,0.346,28.2,0.390,0.390,0.940,0.78
25,0.363,27.9,0.400,0.400,0.930,0.80
26,0.379,27.5,0.420,0.420,0.917,0.84
27,0.394,27.3,0.430,0.430,0.910,0.86
28,0.410,27.0,0.450,0.450,0.900,0.90
29,0.426,27.0,0.460,0.460,0.900,0.92
30,0.442,27.0,0.480,0.480,0.900,0.96
31,0.458,27.0,0.490,0.490,0.900,0.98
32,0.474,27.1,0.510,0.510,0.903,1.02
33,0.490,27.8,0.520,0.520,0.927,1.04
34,0.506,28.8,0.540,0.540,0.960,1.08
35,0.522,30.0,0.550,0.550,1.000,1.10
36,0.539,31.4,0.560,0.560,1.047,1.12
37,0.554,33.1,0.580,0.580,1.103,1.16
38,0.570,34.9,0.590,0.590,1.163,1.18
39,0.586,37.7,0.610,0.610,1.257,1.22
40,0.602,40.5,0.620,0.620,1.350,1.24
41,0.618,43.3,0.640,0.640,1.443,1.28
42,0.634,46.1,0.650,0.650,1.537,1.30
43,0.650,49.0,0.670,0.670,1.633,1.34
44,0.667,51.8,0.680,0.680,1.727,1.36
45,0.683,54.6,0.700,0.700,1.820,1.40
46,0.699,57.5,0.710,0.710,1.917,1.42
47,0.715,60.3,0.730,0.730,2.010,1.46
48,0.731,63.2,0.740,0.740,2.107,1.48
49,0.746,66.0,0.760,0.760,2.200,1.52
50,0.762,68.8,0.770,0.770,2.293,1.54
51,0.778,71.0,0.780,0.780,2.367,1.56
52,0.795,73.4,0.800,0.800,2.447,1.60
53,0.810,76.7,0.810,0.810,2.557,1.62
54,0.826,79.9,0.830,0.830,2.663,1.66
55,0.842,82.9,0.840,0.840,2.763,1.68
56,0.859,85.8,0.860,0.860,2.860,1.72
57,0.874,88.7,0.870,0.870,2.957,1.74
58,0.891,91.5,0.890,0.890,3.050,1.78
59,0.907,94.4,0.900,0.900,3.147,1.80
60,0.923,97.1,0.920,0.920,3.237,1.84
61,0.938,99.8,0.930,0.930,3.327,1.86
62,0.954,102.5,0.950,0.950,3.417,1.90
63,0.971,105.2,0.960,0.960,3.507,1.92
64,0.986,107.9,0.970,0.970,3.597,1.94
65,1.002,109.2,0.990,0.990,3.640,1.98
66,1.018,112.0,1.000,1.000,3.733,2.00
67,1.035,115.1,1.020,1.020,3.837,2.04
68,1.051,118.0,1.030,1.030,3.933,2.06
69,1.067,120.7,1.050,1.050,4.023,2.10
70,1.083,123.4,1.060,1.060,4.113,2.12
71,1.099,126.0,1.080,1.080,4.200,2.16
72,1.115,128.5,1.090,1.090,4.283,2.18
73,1.131,131.0,1.110,1.110,4.367,2.22
74,1.146,133.5,1.120,1.120,4.450,2.24
75,1.162,136.0,1.140,1.140,4.533,2.28
76,1.178,138.4,1.150,1.150,4.613,2.30
77,1.194,140.8,1.160,1.160,4.693,2.32
78,1.211,143.3,1.180,1.180,4.777,2.36
79,1.226,145.1,1.190,1.190,4.837,2.38
80,1.243,147.6,1.210,1.210,4.920,2.42
81,1.258,150.3,1.220,1.220,5.010,2.44
82,1.275,152.9,1.240,1.240,5.097,2.48
83,1.290,155.4,1.250,1.250,5.180,2.50
84,1.306,157.8,1.270,1.270,5.260,2.54
85,1.323,160.2,1.280,1.280,5.340,2.56
86,1.339,162.6,1.300,1.300,5.420,2.60
87,1.355,164.9,1.310,1.310,5.497,2.62
88,1.371,167.2,1.320,1.320,5.573,2.64
89,1.387,169.5,1.340,1.340,5.650,2.68
90,1.403,171.8,1.350,1.350,5.727,2.70
91,1.419,174.0,1.370,1.370,5.800,2.74
92,1.434,176.3,1.380,1.380,5.877,2.76
93,1.450,177.9,1.400,1.400,5.930,2.80
94,1.466,180.5,1.410,1.410,6.017,2.82
95,1.483,182.9,1.430,1.430,6.097,2.86
96,1.499,185.2,1.440,1.440,6.173,2.88
97,1.514,187.5,1.460,1.460,6.250,2.92
98,1.530,189.6,1.470,1.470,6.320,2.94
99,1.546,191.8,1.490,1.490,6.393,2.98
100,1.563,193.9,1.500,1.500,6.463,3.00
101,1.578,195.9,1.510,1.510,6.530,3.02
102,1.594,197.9,1.530,1.530,6.597,3.06
103,1.611,199.9,1.540,1.540,6.663,3.08
